Mes,Gestor_Apelido,Captacao,Resgate,Liquido
2025-11,"Plural",35445159.37,102305961.38,-66860802.01
2025-11,"PNBY",556419.59,28402323.15,-27845903.56
2025-11,"Polígono",32000000,0,32000000
2025-11,"Polo",65858495.01,75298644.81,-9440149.8
2025-11,"Porto Asset",571888278.49,871986782.71,-300098504.22
2025-11,"Portofino",17472119.17,10468453.96,7003665.21
2025-11,"Prada",0,188738.93,-188738.93
2025-11,"Previ",0,0,0
2025-11,"Principal",16031817.59,20507871.8,-4476054.21
2025-11,"Prumo",0,311182.05,-311182.05
2025-11,"Quantitas",606782.65,400000,206782.65
2025-11,"Rafter",9687373.27,25990868.94,-16303495.67
2025-11,"Reach",0,63.45,-63.45
2025-11,"Regia",122213476.44,201153196.83,-78939720.39
2025-11,"Rio Bravo",6135999.85,7600666.46,-1464666.61
2025-11,"Riza",257386349.66,548596511.35,-291210161.69
2025-11,"Root",132444140.1,46504199.6,85939940.5
2025-11,"Rubik",0,417654.88,-417654.88
2025-11,"Safra Asset",2556957815.76,2985948306.74,-428990490.98
2025-11,"SAM",2526837514.04,4791600915.91,-2264763401.87
2025-11,"San WM",240000,10583231.7,-10343231.7
2025-11,"Scalare",28318701.24,728226.95,27590474.29
2025-11,"SFI",1515164.7,4028977.29,-2513812.59
2025-11,"Solis",9279762.71,54769741.77,-45489979.06
2025-11,"Somma",13338979.92,9918634.14,3420345.78
2025-11,"Sonata",0,932853.8,-932853.8
2025-11,"Sparta",128196212.04,321892009.17,-193695797.13
2025-11,"Springs",3715000,3535000,180000
2025-11,"SPX",150070878.25,227137754.7,-77066876.45
2025-11,"Starboard",10314.87,0,10314.87
2025-11,"Stonex",34667000,1991813.28,32675186.72
2025-11,"Strix",270000,5408500,-5138500
2025-11,"Sulamérica",1263199208.46,1002713044.19,260486164.27
2025-11,"SVN",62114553.34,192032899.58,-129918346.24
2025-11,"TAG",140000,557132.11,-417132.11
2025-11,"Tagus",395343.4,48952249.6,-48556906.2
2025-11,"Tenax",0,23588.49,-23588.49
2025-11,"Tivio",981828141.55,420584344.5,561243797.05
2025-11,"Trígono",9851136.82,1972153.68,7878983.14
2025-11,"Troon",11073602.72,988435.57,10085167.15
2025-11,"Turim",29171570.54,13012062.47,16159508.07
2025-11,"Tyton",60220227.25,12736708.52,47483518.73
2025-11,"UBS",1626471481.1,1432527526.57,193943954.53
2025-11,"Valora",43432561.81,170140854.4,-126708292.59
2025-11,"VCM",0,38318.62,-38318.62
2025-11,"Vêneto",0,247772.27,-247772.27
2025-11,"Verde",1688000,3706000,-2018000
2025-11,"Vinci",105585917.34,303423604.8,-197837687.46
2025-11,"Vinland",440709246.82,323187654.12,117521592.7
2025-11,"Vitra",0,150394.72,-150394.72
2025-11,"VLGI",39006489.7,37930415.83,1076073.87
2025-11,"Vox",2543142.27,4969996.57,-2426854.3
2025-11,"Warren",1819156.45,3828507.14,-2009350.69
2025-11,"Wise",92294592.09,39302351.1,52992240.99
2025-11,"WIT",0,0,0
2025-11,"XPG",1385027735.19,1823878590.78,-438850855.59
2025-11,"XVI",395705.9,1434176.61,-1038470.71
2025-11,"ZSYS",2429855.28,1318585.8,1111269.48
2025-12,"4UM",14155217.28,1678927.86,12476289.42
2025-12,"Absolute",712236036.18,1133703118.54,-421467082.36
2025-12,"AF Invest",49420228.89,49692564.51,-272335.62
2025-12,"Altera",3207430.56,1058710.29,2148720.27
2025-12,"Amazonia",0,0,0
2025-12,"AMW",3824000,32505000.01,-28681000.01
2025-12,"Angá",0,0,0
2025-12,"Aramus",14416000,0,14416000
2025-12,"ARX",615189176.96,634190195.97,-19001019.01
2025-12,"ASA",7295912,7424210.84,-128298.84
2025-12,"Asset 1",83901477.3,300000,83601477.3
2025-12,"Atena",30980241.35,26434298.07,4545943.28
2025-12,"Augme",43362000,55619283.72,-12257283.72
2025-12,"AZ Quest",579686913.81,1077574244.5,-497887330.69
2025-12,"Banrisul",851862740.97,858905678.56,-7042937.59
2025-12,"BB Asset",22792348708.25,25301722567.82,-2509373859.57
2025-12,"BBM Asset",13720373.17,18729950.1,-5009576.93
2025-12,"Berkana",0,0,0
2025-12,"BNP",34763030.19,58806752.26,-24043722.07
2025-12,"Bocaina",57000,0,57000
2025-12,"Brainvest",13141915,13356916.56,-215001.56
2025-12,"BRAM",15482887182.32,15175665454.9,307221727.42
2025-12,"Brave",30678600.59,5530144.07,25148456.52
2025-12,"BRM",0,0,0
2025-12,"BRZ",127228,3927027.4,-3799799.4
2025-12,"BTG Asset",674103417.91,949269071.89,-275165653.98
2025-12,"BTG WM",63519992.03,236904922.53,-173384930.5
2025-12,"Butiá",32470115.35,34398209.34,-1928093.99
2025-12,"BV Asset",69000000,0,69000000
2025-12,"Capitânia",82088448.79,200255165.53,-118166716.74
2025-12,"Capri",0,0,0
2025-12,"Cartor",37682683.32,61419094.62,-23736411.3
2025-12,"CEF Asset",2422772758.9,3280586435.18,-857813676.28
2025-12,"Chromo",19575167,33116643.98,-13541476.98
2025-12,"DAO",0,0,0
2025-12,"Daycoval",224074902.87,384720084.51,-160645181.64
2025-12,"Devant",4881.64,926868.01,-921986.37
2025-12,"Drys",78475213.86,61348565.63,17126648.23
2025-12,"Dynamo",4700000,0,4700000
2025-12,"Ekho",0,0,0
2025-12,"EQI",13532323.86,17027370.11,-3495046.25
2025-12,"Exploritas",43361.53,1795049.99,-1751688.46
2025-12,"EXT",6263000,0,6263000
2025-12,"FAR",510000,650000,-140000
2025-12,"Finacap",210659.86,236869.71,-26209.85
2025-12,"Franklin Templeton",55657345.68,205953643.44,-150296297.76
2025-12,"Funcef",0,7000000,-7000000
2025-12,"G5",35447909.81,24056789.5,11391120.31
2025-12,"Galapagos",0,1000000,-1000000
2025-12,"Galt",8851768.32,12469866.31,-3618097.99
2025-12,"Gauss",0,0,0
2025-12,"GHT4",15553527.72,10345323.7,5208204.02
2025-12,"Global",618411.56,272532.64,345878.92
2025-12,"Grif",0,734975.47,-734975.47
2025-12,"Guardian",17676887.42,1278519.41,16398368.01
2025-12,"Heritage",89900000,0,89900000
2025-12,"IAM",26976866360.2,32257085649.38,-5280219289.18
2025-12,"Ibuina",151210894.39,95974269.67,55236624.72
2025-12,"Icatu",915749331.62,523424379.84,392324951.78
2025-12,"Impacto",0,339039.65,-339039.65
2025-12,"Integral",2305355.93,3396738.13,-1091382.2
2025-12,"Inter",283793447.1,507716532.97,-223923085.87
2025-12,"Investcoop",0,58495901.46,-58495901.46
2025-12,"Iridium",92454440.69,174076715.4,-81622274.71
2025-12,"JGP",192914406.45,251264973.58,-58350567.13
2025-12,"Jive",25210633.96,8398604.76,16812029.2
2025-12,"Kadima",0,0,0
2025-12,"Kinea",2940143754.77,2798687783.49,141455971.28
2025-12,"Lakewood",853369.26,1335651.91,-482282.65
2025-12,"Legacy",54872697.48,97161792.55,-42289095.07
2025-12,"Lerosa",39651.67,60000,-20348.33
2025-12,"Levante",2340000,0,2340000
2025-12,"Lifetime",0,3320920.05,-3320920.05
2025-12,"M8",84216443.77,31890869.73,52325574.04
2025-12,"MAG",244669983.86,105660125.64,139009858.22
2025-12,"Maud",200000,863076.23,-663076.23
2025-12,"Mirabaud",39017419.11,21290439.47,17726979.64
2025-12,"Monte Azul",14000000,14000000,0
2025-12,"Monte Bravo",207411865.54,182173135.36,25238730.18
2025-12,"Nest",0,0,0
2025-12,"Norte",2451940,10897495.66,-8445555.66
2025-12,"Novus",5326786.21,5009816.93,316969.28
2025-12,"Nu Asset",62271000,133778000,-71507000
2025-12,"Occam",418676179.65,495146183.72,-76470004.07
2025-12,"Onze",5314424.72,572301.7,4742123.02
2025-12,"Oriz",4000000,30480839.2,-26480839.2
2025-12,"Paramis",89421127.14,153293967.06,-63872839.92
2025-12,"Patagônia",0,256023.99,-256023.99
2025-12,"Pátria",13126122.13,0,13126122.13
2025-12,"Plural",32046244.82,85237936.8,-53191691.98
2025-12,"PNBY",561468.88,31634041.52,-31072572.64
2025-12,"Polígono",0,0,0
2025-12,"Polo",131714471.83,79847389.82,51867082.01
2025-12,"Porto Asset",978423592.65,1127972034.8,-149548442.15
2025-12,"Portofino",34084508.31,11350806.22,22733702.09
2025-12,"Prada",0,103085.17,-103085.17
2025-12,"Previ",0,33000000,-33000000
2025-12,"Principal",8416140.58,15245946.1,-6829805.52
2025-12,"Prumo",0,50005.53,-50005.53
2025-12,"Quantitas",9296971.05,141800000,-132503028.95
2025-12,"Rafter",53241471.41,98167882.84,-44926411.43
2025-12,"Reach",0,0,0
2025-12,"Regia",242057995.45,254001120.82,-11943125.37
2025-12,"Rio Bravo",5321449.07,14547760.22,-9226311.15
2025-12,"Riza",248673038.44,606880308.76,-358207270.32
2025-12,"Root",145163691.92,58729655.86,86434036.06
2025-12,"Rubik",0,0,0
2025-12,"Safra Asset",2822063462.34,4208865347.82,-1386801885.48
2025-12,"SAM",2701543766.14,8290470223.94,-5588926457.8
2025-12,"San WM",83273849.99,101183387.09,-17909537.1
2025-12,"Scalare",118029846.11,7748800,110281046.11
2025-12,"SFI",392520.62,3838288.78,-3445768.16
2025-12,"Solis",2980881.54,127126290.04,-124145408.5
2025-12,"Somma",23359141.3,18503220.97,4855920.33
2025-12,"Sonata",0,32801118.14,-32801118.14
2025-12,"Sparta",121625651.98,352581280.79,-230955628.81
2025-12,"Springs",6406000,2680000,3726000
2025-12,"SPX",162656385.5,558655957.34,-395999571.84
2025-12,"Starboard",10314.87,0,10314.87
2025-12,"Stonex",0,1333416.61,-1333416.61
2025-12,"Strix",430000,4276000,-3846000
2025-12,"Sulamérica",1395419469.23,1262734751.51,132684717.72
2025-12,"SVN",97620436.52,212699746.09,-115079309.57
2025-12,"TAG",974000,2150000,-1176000
2025-12,"Tagus",746017.03,25521112.46,-24775095.43
2025-12,"Tenax",0,2000,-2000
2025-12,"Tivio",712503415.02,642622529.56,69880885.46
2025-12,"Trígono",11774172.18,25745072.52,-13970900.34
2025-12,"Troon",7433124.33,2294845,5138279.33
2025-12,"Turim",43020174.43,36349825.71,6670348.72
2025-12,"Tyton",81650349.59,10650604.2,70999745.39
2025-12,"UBS",1055046556.95,1379442021.91,-324395464.96
2025-12,"Valora",48478938.06,192083487.41,-143604549.35
2025-12,"VCM",7535700,0,7535700
2025-12,"Vêneto",0,0,0
2025-12,"Verde",0,40000,-40000
2025-12,"Vinci",252786171.56,277003509.44,-24217337.88
2025-12,"Vinland",619925247.37,431160968.46,188764278.91
2025-12,"Vitra",0,6602127.4,-6602127.4
2025-12,"VLGI",48100903.71,50480654.35,-2379750.64
2025-12,"Vox",22332012.78,4365226.84,17966785.94
2025-12,"Warren",3268598.22,3245111.2,23487.02
2025-12,"Wise",84569263.19,50615795.8,33953467.39
2025-12,"WIT",0,0,0
2025-12,"XPG",1441112558.77,2065908188.32,-624795629.55
2025-12,"XVI",71448.59,786664.02,-715215.43
2025-12,"ZSYS",2567026.95,1308049.18,1258977.77
2026-01,"4UM",6768355.97,3401244.95,3367111.02
2026-01,"Absolute",560895024.17,669646145.92,-108751121.75
2026-01,"AF Invest",42881560.12,57557060.61,-14675500.49
2026-01,"Altera",880515.09,99120.11,781394.98
2026-01,"Amazonia",0,0,0
2026-01,"AMW",17133000,34013000,-16880000
2026-01,"Angá",0,0,0
2026-01,"Aramus",0,0,0
2026-01,"ARX",327093351.78,410609379.09,-83516027.31
2026-01,"ASA",6850388.48,16139655.73,-9289267.25
2026-01,"Asset 1",212545000,5900000,206645000
2026-01,"Atena",33269197.22,24519896.84,8749300.38
2026-01,"Augme",146870000,79999999.97,66870000.03
2026-01,"AZ Quest",409513101.76,601265932.29,-191752830.53
2026-01,"Banrisul",836156736.12,814439271.81,21717464.31
2026-01,"BB Asset",19798532752.8,19166935958.96,631596793.84
2026-01,"BBM Asset",97598871.48,157674819.02,-60075947.54
2026-01,"Berkana",0,0,0
2026-01,"BNP",70708377.98,30820705.9,39887672.08
2026-01,"Bocaina",79000,0,79000
2026-01,"Brainvest",9725384.05,4000000,5725384.05
2026-01,"BRAM",9683218839.95,18237748103.48,-8554529263.53
2026-01,"Brave",12271610.69,2384409.67,9887201.02
2026-01,"BRM",0,0,0
2026-01,"BRZ",9324381.16,0,9324381.16
2026-01,"BTG Asset",956832295.2,1392703368.59,-435871073.39
2026-01,"BTG WM",136354459,193448938.26,-57094479.26
2026-01,"Butiá",18766000,16640581.39,2125418.61
2026-01,"BV Asset",104000000,155000000,-51000000
2026-01,"Capitânia",64036458.68,105814275.13,-41777816.45
2026-01,"Capri",0,0,0
2026-01,"Cartor",1886649.29,7937538.22,-6050888.93
2026-01,"CEF Asset",2445954370.59,1652465444.23,793488926.36
2026-01,"Chromo",4424304.38,14571198.98,-10146894.6
2026-01,"DAO",0,0,0
2026-01,"Daycoval",127152395.59,120300716.58,6851679.01
2026-01,"Devant",13296.04,692357.11,-679061.07
2026-01,"Drys",67728303.99,37844271.82,29884032.17
2026-01,"Dynamo",6545553.97,2963435.21,3582118.76
2026-01,"Ekho",0,0,0
2026-01,"EQI",1752406,15458000.01,-13705594.01
2026-01,"Exploritas",74940.16,1047469.61,-972529.45
2026-01,"EXT",0,100659.59,-100659.59
2026-01,"FAR",65000,300000,-235000
2026-01,"Finacap",71342.7,100300.93,-28958.23
2026-01,"Franklin Templeton",161997585.98,245450167.4,-83452581.42
2026-01,"Funcef",0,10000000,-10000000
2026-01,"G5",7146353.21,30422202.26,-23275849.05
2026-01,"Galapagos",0,1500000,-1500000
2026-01,"Galt",5432472.12,3565858.15,1866613.97
2026-01,"Gauss",0,0,0
2026-01,"GHT4",9139864.09,1332753.13,7807110.96
2026-01,"Global",1417143.52,304234,1112909.52
2026-01,"Grif",2450000,210000,2240000
2026-01,"Guardian",5285600.07,3003984.26,2281615.81
2026-01,"Heritage",39000000,0,39000000
2026-01,"IAM",15040699374.17,16187090515.99,-1146391141.82
2026-01,"Ibuina",157228719.52,30623985.61,126604733.91
2026-01,"Icatu",1362391426.12,419708481.65,942682944.47
2026-01,"Impacto",0,75178.45,-75178.45
2026-01,"Integral",6253272.22,8564180.62,-2310908.4
2026-01,"Inter",174577428.78,161347803.95,13229624.83
2026-01,"Investcoop",5000000,66580533.04,-61580533.04
2026-01,"Iridium",63269687.05,123618717.07,-60349030.02
2026-01,"JGP",246746802.48,471992521.84,-225245719.36
2026-01,"Jive",15314165.99,3163279.8,12150886.19
2026-01,"Kadima",0,0,0
2026-01,"Kinea",2901888742.17,1451382055.8,1450506686.37
2026-01,"Lakewood",0,83722.68,-83722.68
2026-01,"Legacy",123238907.31,61822257.82,61416649.49
2026-01,"Lerosa",202051.68,334451.12,-132399.44
2026-01,"Levante",0,0,0
2026-01,"Lifetime",0,1653406.8,-1653406.8
2026-01,"M8",71832901.84,15575247.09,56257654.75
2026-01,"MAG",135161275.74,59382687.96,75778587.78
2026-01,"Maud",1056000,243811.96,812188.04
2026-01,"Mirabaud",3062735.93,1908429.07,1154306.86
2026-01,"Monte Azul",0,0,0
2026-01,"Monte Bravo",126107304.55,132884184.05,-6776879.5
2026-01,"Nest",0,0,0
2026-01,"Norte",7899792.75,3336609.7,4563183.05
2026-01,"Novus",6417936.66,3029987.94,3387948.72
2026-01,"Nu Asset",56651000,142056000,-85405000
2026-01,"Occam",723901851.25,242207246.72,481694604.53
2026-01,"Onze",4109810.1,2889122.58,1220687.52
2026-01,"Oriz",0,6662000,-6662000
2026-01,"Paramis",93385144.68,85839524.11,7545620.57
2026-01,"Patagônia",650000,3152227.77,-2502227.77
2026-01,"Pátria",13108071.33,0,13108071.33
2026-01,"Plural",18925171.68,43032080.59,-24106908.91
2026-01,"PNBY",13606607.58,21487355.1,-7880747.52
2026-01,"Polígono",33860000,0,33860000
2026-01,"Polo",104751943.83,39141577.12,65610366.71
2026-01,"Porto Asset",799979018.77,650121964.77,149857054
2026-01,"Portofino",17127858.35,18352250.35,-1224392
2026-01,"Prada",0,107262.97,-107262.97
2026-01,"Previ",0,0,0
2026-01,"Principal",9866711.46,19907140.73,-10040429.27
2026-01,"Prumo",0,0,0
2026-01,"Quantitas",20271900,2272421,17999479
2026-01,"Rafter",40094384.15,19830137.66,20264246.49
2026-01,"Reach",14034850,0,14034850
2026-01,"Regia",679019774.4,126601030.93,552418743.47
2026-01,"Rio Bravo",5239134.08,6614125.76,-1374991.68
2026-01,"Riza",249344787.59,363749700.76,-114404913.17
2026-01,"Root",159745029.78,29230000,130515029.78
2026-01,"Rubik",0,0,0
2026-01,"Safra Asset",1965042437.52,2583888110.4,-618845672.88
2026-01,"SAM",3610124587.38,3875700823.97,-265576236.59
2026-01,"San WM",50000,19379818.32,-19329818.32
2026-01,"Scalare",1000000,57448890.75,-56448890.75
2026-01,"SFI",705102.14,2344833.31,-1639731.17
2026-01,"Solis",530360.91,14623286.13,-14092925.22
2026-01,"Somma",13292232.4,21248801.6,-7956569.2
2026-01,"Sonata",4000000,0,4000000
2026-01,"Sparta",161146028.9,163876639.6,-2730610.7
2026-01,"Springs",1249800,1249800,0
2026-01,"SPX",176550539.38,200564937.18,-24014397.8
2026-01,"Starboard",10314.87,766999.99,-756685.12
2026-01,"Stonex",0,217667.3,-217667.3
2026-01,"Strix",4600889.46,3368000,1232889.46
2026-01,"Sulamérica",1234191118.23,763373899.98,470817218.25
2026-01,"SVN",63776283.54,85109173.47,-21332889.93
2026-01,"TAG",1265000,1357411.15,-92411.15
2026-01,"Tagus",439656.17,12554342.69,-12114686.52
2026-01,"Tenax",0,7713.26,-7713.26
2026-01,"Tivio",647471331.85,427799636.26,219671695.59
2026-01,"Trígono",17716743.43,12615999.98,5100743.45
2026-01,"Troon",8293981.37,1829700,6464281.37
2026-01,"Turim",24450381.31,25276142.48,-825761.17
2026-01,"Tyton",75132633.08,10403402.32,64729230.76
2026-01,"UBS",1105407070.55,1103681696.17,1725374.38
2026-01,"Valora",61344440.82,126721341.94,-65376901.12
2026-01,"VCM",0,2473.28,-2473.28
2026-01,"Vêneto",0,0,0
2026-01,"Verde",30000,2119000,-2089000
2026-01,"Vinci",387730760.01,140074246.98,247656513.03
2026-01,"Vinland",296411672.45,233722384.37,62689288.08
2026-01,"Vitra",0,0,0
2026-01,"VLGI",63521891.52,31269648.14,32252243.38
2026-01,"Vox",118258.53,5189171.98,-5070913.45
2026-01,"Warren",2686307.04,4872107.56,-2185800.52
2026-01,"Wise",21281743.82,32813031.62,-11531287.8
2026-01,"WIT",15750000,3000000,12750000
2026-01,"XPG",1092929176.47,1824507484.24,-731578307.77
2026-01,"XVI",46058.64,431712.15,-385653.51
2026-01,"ZSYS",3862700.65,477645.26,3385055.39
2026-02,"4UM",21111608.33,15174926.78,5936681.55
2026-02,"Absolute",917020229.76,950610243.55,-33590013.79
2026-02,"AF Invest",37758353.84,84578335.38,-46819981.54
2026-02,"Altera",11105103.57,38364.78,11066738.79
2026-02,"Amazonia",0,0,0
2026-02,"AMW",10479000,51083387.5,-40604387.5
2026-02,"Angá",0,0,0
2026-02,"Aramus",0,0,0
2026-02,"ARX",234243261.78,457016216.09,-222772954.31
2026-02,"ASA",2434981.89,6435837.27,-4000855.38
2026-02,"Asset 1",185470000,13550000,171920000
2026-02,"Atena",27435936.36,17964962.07,9470974.29
2026-02,"Augme",59170000,79200000,-20030000
2026-02,"AZ Quest",390950100.83,611733403.35,-220783302.52
2026-02,"Banrisul",624999459.54,567593144.4,57406315.14
2026-02,"BB Asset",18794790189.3,25279691753.09,-6484901563.79
2026-02,"BBM Asset",18988143.86,124691697.1,-105703553.24
2026-02,"Berkana",0,0,0
2026-02,"BNP",15236082.2,138239685.57,-123003603.37
2026-02,"Bocaina",63000,0,63000
2026-02,"Brainvest",8520000,0,8520000
2026-02,"BRAM",7294347754.28,6585666602.6,708681151.68
2026-02,"Brave",16091567.36,8092413.15,7999154.21
2026-02,"BRM",0,0,0
2026-02,"BRZ",12626996.16,12423404.58,203591.58
2026-02,"BTG Asset",499933176.96,1022960264.17,-523027087.21
2026-02,"BTG WM",134565513.69,54009474.05,80556039.64
2026-02,"Butiá",14342000,21013319.35,-6671319.35
2026-02,"BV Asset",1000000,24000000,-23000000
2026-02,"Capitânia",46642956.54,174350583.39,-127707626.85
2026-02,"Capri",0,0,0
2026-02,"Cartor",5244962.34,9083106.27,-3838143.93
2026-02,"CEF Asset",1223691048.93,1703095053.24,-479404004.31
2026-02,"Chromo",2470890.79,2390483.01,80407.78
2026-02,"DAO",0,0,0
2026-02,"Daycoval",80399017.15,120720319.88,-40321302.73
2026-02,"Devant",50946.7,172731.6,-121784.9
2026-02,"Drys",59196488.01,39009602.72,20186885.29
2026-02,"Dynamo",0,0,0
2026-02,"Ekho",0,0,0
2026-02,"EQI",1874607,9317033.03,-7442426.03
2026-02,"Exploritas",134486.37,2612324.54,-2477838.17
2026-02,"EXT",0,0,0
2026-02,"FAR",0,97000,-97000
2026-02,"Finacap",17000,54919.48,-37919.48
2026-02,"Franklin Templeton",256973025.76,34196824.31,222776201.45
2026-02,"Funcef",0,9500000,-9500000
2026-02,"G5",39845183.6,19333625.17,20511558.43
2026-02,"Galapagos",0,20086441.32,-20086441.32
2026-02,"Galt",2111982.07,5830923.59,-3718941.52
2026-02,"Gauss",0,0,0
2026-02,"GHT4",18604212.17,48998184.71,-30393972.54
2026-02,"Global",3002789.78,225111.61,2777678.17
2026-02,"Grif",1200000,342961.16,857038.84
2026-02,"Guardian",5966711.69,1303895.76,4662815.93
2026-02,"Heritage",43000000,0,43000000
2026-02,"IAM",12171447498.81,15211443264.55,-3039995765.74
2026-02,"Ibuina",95592275.2,65931972.42,29660302.78
2026-02,"Icatu",902752189.66,260567203,642184986.66
2026-02,"Impacto",0,29100,-29100
2026-02,"Integral",2041628.96,4967422.37,-2925793.41
2026-02,"Inter",137023967.23,149105024.61,-12081057.38
2026-02,"Investcoop",4488000,0,4488000
2026-02,"Iridium",46731514.78,123038676.67,-76307161.89
2026-02,"JGP",216303761.38,192157291.29,24146470.09
2026-02,"Jive",13011364.44,8565490.73,4445873.71
2026-02,"Kadima",0,0,0
2026-02,"Kinea",3890913670.65,3798944122.99,91969547.66
2026-02,"Lakewood",2740507.86,2941418.18,-200910.32
2026-02,"Legacy",49609431.03,74183371.19,-24573940.16
2026-02,"Lerosa",2477.27,25000,-22522.73
2026-02,"Levante",400000,0,400000
2026-02,"Lifetime",0,66424.3,-66424.3
2026-02,"M8",77690716.36,27781185.81,49909530.55
2026-02,"MAG",61729355.35,142504435.74,-80775080.39
2026-02,"Maud",425000,0,425000
2026-02,"Mirabaud",4046859.2,8382996.85,-4336137.65
2026-02,"Monte Azul",365232.22,0,365232.22
2026-02,"Monte Bravo",125423865.68,170138922.25,-44715056.57
2026-02,"Nest",0,0,0
2026-02,"Norte",10002066.7,1034409.94,8967656.76
2026-02,"Novus",4559526.78,5081543.3,-522016.52
2026-02,"Nu Asset",40274000,121099154.67,-80825154.67
2026-02,"Occam",366459182.04,214773148.26,151686033.78
2026-02,"Onze",3249717.46,1225843.4,2023874.06
2026-02,"Oriz",0,7307280.7,-7307280.7
2026-02,"Paramis",96513886.51,132186774.88,-35672888.37
2026-02,"Patagônia",0,768093.33,-768093.33
2026-02,"Pátria",4769649.61,0,4769649.61
2026-02,"Plural",75496161.71,59236152.86,16260008.85
2026-02,"PNBY",3121625.33,15249096.18,-12127470.85
2026-02,"Polígono",4690000,0,4690000
2026-02,"Polo",54684092.6,26180963.99,28503128.61
2026-02,"Porto Asset",622348635.37,677577605.88,-55228970.51
2026-02,"Portofino",11064672.13,8181595.88,2883076.25
2026-02,"Prada",0,103415.02,-103415.02
2026-02,"Previ",10000000,10000000,0
2026-02,"Principal",684119.53,9862953.57,-9178834.04
2026-02,"Prumo",0,0,0
2026-02,"Quantitas",103000,300000,-197000
2026-02,"Rafter",64410874.83,28073078.62,36337796.21
2026-02,"Reach",8568647.78,389418.36,8179229.42
2026-02,"Regia",742853521.83,83211261.98,659642259.85
2026-02,"Rio Bravo",4032106.26,3896538.5,135567.76
2026-02,"Riza",183809252.78,336188059.91,-152378807.13
2026-02,"Root",107412397.16,54983985.89,52428411.27
2026-02,"Rubik",0,0,0
2026-02,"Safra Asset",1580300017.89,2319609109.23,-739309091.34
2026-02,"SAM",3175300308.62,3203248467.65,-27948159.03
2026-02,"San WM",170000,24046212.5,-23876212.5
2026-02,"Scalare",18603094.23,20581864.79,-1978770.56
2026-02,"SFI",1326344.55,2652535.87,-1326191.32
2026-02,"Solis",219170.24,14442765.98,-14223595.74
2026-02,"Somma",21045017.73,4251968.14,16793049.59
2026-02,"Sonata",0,0,0
2026-02,"Sparta",70908000,160810871.26,-89902871.26
2026-02,"Springs",1016900,1016900,0
2026-02,"SPX",200073540.62,168677953.6,31395587.02
2026-02,"Starboard",0,0,0
2026-02,"Stonex",0,16623695.97,-16623695.97
2026-02,"Strix",75000,3460000,-3385000
2026-02,"Sulamérica",550844112.16,525559956.48,25284155.68
2026-02,"SVN",47978684.2,125486603.86,-77507919.66
2026-02,"TAG",160000,0,160000
2026-02,"Tagus",240245.99,8052328.73,-7812082.74
2026-02,"Tenax",0,2000,-2000
2026-02,"Tivio",548210611.05,333128086.63,215082524.42
2026-02,"Trígono",2502547.62,5482180.24,-2979632.62
2026-02,"Troon",2212087.16,2533464.65,-321377.49
2026-02,"Turim",32578313.49,16746835.69,15831477.8
2026-02,"Tyton",96961529.66,12722475.93,84239053.73
2026-02,"UBS",1166928459.25,1023464460.15,143463999.1
2026-02,"Valora",40937235.24,74868251.64,-33931016.4
2026-02,"VCM",1000106.41,0,1000106.41
2026-02,"Vêneto",0,0,0
2026-02,"Verde",26407000,28436000,-2029000
2026-02,"Vinci",230385328.48,149118761.83,81266566.65
2026-02,"Vinland",182663401.21,652386083.84,-469722682.63
2026-02,"Vitra",0,0,0
2026-02,"VLGI",40629716.28,30644239.55,9985476.73
2026-02,"Vox",794571.56,1726308.52,-931736.96
2026-02,"Warren",1474385.36,6730521.28,-5256135.92
2026-02,"Wise",19056529.79,25167086.25,-6110556.46
2026-02,"WIT",0,1900000,-1900000
2026-02,"XPG",1067465905.33,1227027725.91,-159561820.58
2026-02,"XVI",1378.24,0,1378.24
2026-02,"ZSYS",1764830.69,670219.42,1094611.27
2026-03,"4UM",477696.8,68161.98,409534.82
2026-03,"Absolute",485038412.52,1282911053.62,-797872641.1
2026-03,"AF Invest",28838404.56,117200028.59,-88361624.03
2026-03,"Altera",6533944.38,140697.22,6393247.16
2026-03,"Amazonia",0,0,0
2026-03,"AMW",17983000,70478000,-52495000
2026-03,"Angá",0,0,0
2026-03,"Aramus",0,0,0
2026-03,"ARX",287192535.61,832586458.67,-545393923.06
2026-03,"ASA",3641900,17547823.05,-13905923.05
2026-03,"Asset 1",611771400,4500000,607271400
2026-03,"Atena",56093230.79,25419132.46,30674098.33
2026-03,"Augme",110044000,106691037.86,3352962.14
2026-03,"AZ Quest",551670314.94,1732113094.67,-1180442779.73
2026-03,"Banrisul",597685693.92,648856968.89,-51171274.97
2026-03,"BB Asset",15917603280.02,20792310370.17,-4874707090.15
2026-03,"BBM Asset",8657259.3,40813444.02,-32156184.72
2026-03,"Berkana",0,0,0
2026-03,"BNP",171551650.26,121001998.06,50549652.2
2026-03,"Bocaina",56000,0,56000
2026-03,"Brainvest",2050000,0,2050000
2026-03,"BRAM",8462028636.43,9933230464.89,-1471201828.46
2026-03,"Brave",21305545.92,18264130.74,3041415.18
2026-03,"BRM",0,0,0
2026-03,"BRZ",8731950,1689940.51,7042009.49
2026-03,"BTG Asset",600176432.96,1045994358.91,-445817925.95
2026-03,"BTG WM",62217890.37,64377384.73,-2159494.36
2026-03,"Butiá",16012000,30643928.34,-14631928.34
2026-03,"BV Asset",641000000,293000000,348000000
