Semana,Gestor_Apelido,Captacao,Resgate,Liquido,PL_Medio,Num_Fundos,DataBase
2025-10-27,"BB Asset",179044706.03,95773543.8,83271162.23,23115740510.41,84,2025-10-31
2025-10-27,"BBM Asset",667464.08,501894.01,165570.07,197829711.93,2,2025-10-31
2025-10-27,"BDR",0,0,0,174592911.39,2,2025-10-31
2025-10-27,"Black Swan",0,0,0,25643535.07,1,2025-10-31
2025-10-27,"Bocaina",1317500,0,1317500,541925494.17,7,2025-10-31
2025-10-27,"BR Partners",53539227.55,120000,53419227.55,598708300.92,13,2025-10-31
2025-10-27,"Brainvest",0,0,0,47043692.03,2,2025-10-31
2025-10-27,"BRAM",457936760.83,106688987.12,351247773.71,24710987148.18,70,2025-10-31
2025-10-27,"BTG Asset",119577301.32,42747756.69,76829544.63,6236773371.55,13,2025-10-31
2025-10-27,"BTG WM",581373760.21,562965579.96,18408180.25,16573292405.25,201,2025-10-31
2025-10-27,"Butiá",700,57440.26,-56740.26,15404230.39,1,2025-10-31
2025-10-27,"BV Asset",0,0,0,133969683.09,1,2025-10-31
2025-10-27,"Capitânia",5811727.07,2980380.18,2831346.89,2795709962.85,12,2025-10-31
2025-10-27,"Citrino",0,0,0,69240719.35,1,2025-10-31
2025-10-27,"Daycoval",1034383.83,833180.62,201203.21,256590391.01,4,2025-10-31
2025-10-27,"Daycoval Asset",9500000,0,9500000,62808122.8,1,2025-10-31
2025-10-27,"Douro",0,2000000,-2000000,52955659.07,2,2025-10-31
2025-10-27,"Drys",0,0,0,25040237.09,1,2025-10-31
2025-10-27,"EQI",0,6683989.36,-6683989.36,249033817.48,1,2025-10-31
2025-10-27,"Être-Davos",0,0,0,18118172.41,1,2025-10-31
2025-10-27,"Exes",0,0,0,42925125.76,1,2025-10-31
2025-10-27,"FAR",0,50560.27,-50560.27,9246334.68,1,2025-10-31
2025-10-27,"Franklin Templeton",0,0,0,268824168.82,1,2025-10-31
2025-10-27,"G5",24398921.94,30000,24368921.94,1610438586.24,43,2025-10-31
2025-10-27,"Galapagos",15000,50704.73,-35704.73,139740245.76,2,2025-10-31
2025-10-27,"Galt",0,0,0,148078327.99,2,2025-10-31
2025-10-27,"GV Atacama",0,0,0,16406596.38,1,2025-10-31
2025-10-27,"Heritage",0,0,0,171036252.07,1,2025-10-31
2025-10-27,"IAM",671823817.72,142067183.2,529756634.52,82967125633.46,276,2025-10-31
2025-10-27,"Ibuina",163549997.63,300000,163249997.63,1168852650.67,1,2025-10-31
2025-10-27,"Icatu",96152517.46,3311654.63,92840862.83,3323673885.67,11,2025-10-31
2025-10-27,"Inter",13384072.32,6745847.28,6638225.04,1134229977.93,5,2025-10-31
2025-10-27,"Iridium",146346.25,1202332.1,-1055985.85,153280291.62,2,2025-10-31
2025-10-27,"ITAU Tsy",0,0,0,17115687022.35,2,2025-10-31
2025-10-27,"Jera",0,0,0,40579706.34,1,2025-10-31
2025-10-27,"JGP",121714428.09,37084473.82,84629954.27,2920444739.24,9,2025-10-31
2025-10-27,"Journey",5820793.17,256641389.71,-250820596.54,331412073.48,10,2025-10-31
2025-10-27,"Kinea",20038606.04,40833608.93,-20795002.89,13876436357.52,185,2025-10-31
2025-10-27,"Lakewood",0,0,0,72482009.18,1,2025-10-31
2025-10-27,"Legacy",5589300,25419023.44,-19829723.44,4835040599,6,2025-10-31
2025-10-27,"MAG",0,0,0,17333642.42,1,2025-10-31
2025-10-27,"Maud",400000,157490.13,242509.87,51987122.23,1,2025-10-31
2025-10-27,"Mirabaud",110187.46,73984.86,36202.6,30936822.59,1,2025-10-31
2025-10-27,"MMZR",579409.86,0,579409.86,8135472.33,1,2025-10-31
2025-10-27,"Monte Azul",0,0,0,22779452.9,1,2025-10-31
2025-10-27,"Monte Bravo",0,0,0,54608312.41,2,2025-10-31
2025-10-27,"Navi",0,0,0,10036916.7,1,2025-10-31
2025-10-27,"Newave",0,9000000,-9000000,40292533.95,1,2025-10-31
2025-10-27,"Nikos",12438088.42,15318307.33,-2880218.91,459483447.62,3,2025-10-31
2025-10-27,"Novus",3650000,300000,3350000,106582313.69,1,2025-10-31
2025-10-27,"Nu Asset",0,0,0,64261129.1,1,2025-10-31
2025-10-27,"Occam",8031211.27,8426509.06,-395297.79,423343845.18,2,2025-10-31
2025-10-27,"Opportunity",0,0,0,24735906.48,1,2025-10-31
2025-10-27,"Oriz",0,0,0,247276219.02,11,2025-10-31
2025-10-27,"Paramis",200000,0,200000,165149678.34,2,2025-10-31
2025-10-27,"Pátria",0,0,0,35837417.94,1,2025-10-31
2025-10-27,"Perfin",0,10000000,-10000000,610371134.29,5,2025-10-31
2025-10-27,"Persevera",0,3000000,-3000000,50267073.4,1,2025-10-31
2025-10-27,"Plural",44992781.59,7942860.62,37049920.97,1527756781.01,6,2025-10-31
2025-10-27,"Porto Asset",34011.26,51375.45,-17364.19,90209975.19,2,2025-10-31
2025-10-27,"Portofino",0,0,0,327430687.45,10,2025-10-31
2025-10-27,"Principal",0,1000,-1000,15356607.31,1,2025-10-31
2025-10-27,"Proteus",1000000,210000,790000,1100291811.67,1,2025-10-31
2025-10-27,"Rafter",0,0,0,352484424.48,3,2025-10-31
2025-10-27,"RB Asset",14489162.63,23863000,-9373837.37,1366403793.96,6,2025-10-31
2025-10-27,"RBR",0,0,0,119303922.29,2,2025-10-31
2025-10-27,"Rio Bravo",1318494.15,352374.41,966119.74,82939787.54,3,2025-10-31
2025-10-27,"Riza",1649892.93,2078349.32,-428456.39,410769263.08,4,2025-10-31
2025-10-27,"Root",0,0,0,174908533.26,1,2025-10-31
2025-10-27,"Rubik",0,0,0,50908813.42,1,2025-10-31
2025-10-27,"Safra Asset",189994842.5,192563991.78,-2569149.28,15673476784.71,82,2025-10-31
2025-10-27,"SAM",71195424.35,90677800,-19482375.65,11224977459.1,7,2025-10-31
2025-10-27,"San Tsy",5000000,0,5000000,18107633594.18,2,2025-10-31
2025-10-27,"San WM",63121733.82,28546500,34575233.82,5453979878.03,111,2025-10-31
2025-10-27,"Scalare",611125.77,85152737.17,-84541611.4,2123935104.46,3,2025-10-31
2025-10-27,"Seven Pounds",0,0,0,45754127.58,1,2025-10-31
2025-10-27,"Somma",168243.97,107,168136.97,18867240.66,1,2025-10-31
2025-10-27,"Sparta",56980732.04,8247418.93,48733313.11,7891035951.5,18,2025-10-31
2025-10-27,"SPX",8714513.67,14490109.43,-5775595.76,1905031156.1,3,2025-10-31
2025-10-27,"Sulamérica",102491788.21,148134.42,102343653.79,1155069766.52,5,2025-10-31
2025-10-27,"Suno",0,0,0,74549551.24,2,2025-10-31
2025-10-27,"SVN",20138272.71,0,20138272.71,68768338.21,1,2025-10-31
2025-10-27,"SWM",988000,918012.22,69987.78,345593337.72,4,2025-10-31
2025-10-27,"TAG",3000000,0,3000000,42539247.24,1,2025-10-31
2025-10-27,"Tenax",9075945.24,8519438.88,556506.36,274434096.28,1,2025-10-31
2025-10-27,"Tivio",96400,0,96400,301608038.13,5,2025-10-31
2025-10-27,"Tori 21",0,0,0,14602943.72,1,2025-10-31
2025-10-27,"Trígono",123467.11,121000,2467.11,43198524.89,1,2025-10-31
2025-10-27,"Turim",0,0,0,154257861.07,3,2025-10-31
2025-10-27,"UBS",27785276.85,34881945.3,-7096668.45,7675172989.39,75,2025-10-31
2025-10-27,"Valia",52616.9,52820.9,-204,91924819.74,1,2025-10-31
2025-10-27,"Valora",1291568.35,686054.74,605513.61,328722693.08,2,2025-10-31
2025-10-27,"Vêneto",0,0,0,55863282.65,1,2025-10-31
2025-10-27,"Vinci",1291568.35,686054.74,605513.61,1772255940.16,5,2025-10-31
2025-10-27,"Vinland",47269011.84,11436126.24,35832885.6,5739359084.09,6,2025-10-31
2025-10-27,"WHG",0,493502,-493502,71322727.58,2,2025-10-31
2025-10-27,"XPG",446597802.55,106111766.51,340486036.04,9059694021.92,44,2025-10-31
2025-10-27,"YVY",0,0,0,190974815.43,1,2025-10-31
2025-11-03,"4UM",3717648.26,0,3717648.26,43493031.08,1,2025-11-07
2025-11-03,"Absolute",314567473.63,49244431.31,265323042.32,14063097758.45,11,2025-11-07
2025-11-03,"Ace",1188000,0,1188000,6763771.51,1,2025-11-07
2025-11-03,"AF Invest",0,0,0,349628529.28,4,2025-11-07
2025-11-03,"Altera",9000000,22000000,-13000000,213618667.82,3,2025-11-07
2025-11-03,"Andbank",0,0,0,99162848.67,2,2025-11-07
2025-11-03,"ARX",40118964.42,34066469.48,6052494.94,7879594183.72,9,2025-11-07
2025-11-03,"ASA",200000,71345.02,128654.98,96985346.81,3,2025-11-07
2025-11-03,"Asset 1",3812000,0,3812000,76203242.21,2,2025-11-07
2025-11-03,"Atena",101179.67,0,101179.67,24033570.12,1,2025-11-07
2025-11-03,"Augme",28671270.69,30718.53,28640552.16,227467762.97,2,2025-11-07
2025-11-03,"AZ Quest",1591504.72,1239244.99,352259.73,564043410.51,2,2025-11-07
2025-11-03,"BB Asset",74297373.94,183380608.93,-109083234.99,23069092840.96,84,2025-11-07
2025-11-03,"BBM Asset",123595.51,3158847.17,-3035251.66,196637639.05,2,2025-11-07
2025-11-03,"BDR",0,0,0,174910318.9,2,2025-11-07
2025-11-03,"Black Swan",0,0,0,25700342.87,1,2025-11-07
2025-11-03,"Bocaina",14019000,6232000,7787000,542895056.13,8,2025-11-07
2025-11-03,"BR Partners",300000,2267169.85,-1967169.85,599695445.92,13,2025-11-07
2025-11-03,"Brainvest",0,0,0,47013792.71,2,2025-11-07
2025-11-03,"BRAM",60354721.02,43084000.12,17270720.9,24817887140.36,71,2025-11-07
2025-11-03,"BTG Asset",88149888.9,70396035.07,17753853.83,6281059400.27,13,2025-11-07
2025-11-03,"BTG WM",203033509.48,338110018.69,-135076509.21,16482178992.01,204,2025-11-07
2025-11-03,"Butiá",1741.46,301494.39,-299752.93,15297547.08,1,2025-11-07
2025-11-03,"BV Asset",0,120000000,-120000000,110335128.37,1,2025-11-07
2025-11-03,"Capitânia",3846593.42,3262683.64,583909.78,2799277817.19,12,2025-11-07
2025-11-03,"Citrino",0,0,0,69245584.92,1,2025-11-07
2025-11-03,"Daycoval",2495136.15,487390.72,2007745.43,258533596.64,4,2025-11-07
2025-11-03,"Daycoval Asset",3000000,2000000,1000000,61437931.25,1,2025-11-07
2025-11-03,"Douro",0,0,0,52956243.23,2,2025-11-07
2025-11-03,"Drys",0,250000,-250000,24855030.97,1,2025-11-07
2025-11-03,"EQI",0,11265650.34,-11265650.34,239705116.11,1,2025-11-07
2025-11-03,"Être-Davos",0,0,0,18132587.98,1,2025-11-07
2025-11-03,"Exes",0,0,0,42949214.91,1,2025-11-07
2025-11-03,"FAR",0,55507.01,-55507.01,9208520.51,1,2025-11-07
2025-11-03,"Franklin Templeton",0,0,0,269196176.53,1,2025-11-07
2025-11-03,"G5",10000000,0,10000000,1632068882.25,44,2025-11-07
2025-11-03,"Galapagos",47500,134997.52,-87497.52,139803151.56,2,2025-11-07
2025-11-03,"Galt",0,35000,-35000,148147162.82,2,2025-11-07
2025-11-03,"GV Atacama",0,0,0,16402120.46,1,2025-11-07
2025-11-03,"Heritage",0,0,0,171605292.76,1,2025-11-07
2025-11-03,"IAM",800007437.78,158267729.01,641739708.77,83698893271.29,282,2025-11-07
2025-11-03,"Ibuina",94153544.18,47000,94106544.18,1293977215.88,1,2025-11-07
2025-11-03,"Icatu",21503981.74,11106372.43,10397609.31,3358585880.32,11,2025-11-07
2025-11-03,"Inter",10856099.32,6051568.64,4804530.68,1140369523.36,5,2025-11-07
2025-11-03,"Iridium",48091.49,366493.36,-318401.87,153233762.91,2,2025-11-07
2025-11-03,"ITAU Tsy",294747932.2,0,294747932.2,17189073651.89,2,2025-11-07
2025-11-03,"Jera",0,0,0,40557141.44,1,2025-11-07
2025-11-03,"JGP",90841002.65,14076663.46,76764339.19,3020044149.19,9,2025-11-07
2025-11-03,"Journey",1748260.45,1489825.48,258434.97,302228993.55,10,2025-11-07
2025-11-03,"Kinea",7458919.03,474632.3,6984286.73,13811226727.48,185,2025-11-07
2025-11-03,"Lakewood",0,0,0,72516627.73,1,2025-11-07
2025-11-03,"Legacy",3746441.05,14308338.89,-10561897.84,4829129107.87,6,2025-11-07
2025-11-03,"MAG",0,0,0,17348255.27,1,2025-11-07
2025-11-03,"Maud",800000,302114.22,497885.78,52651587.38,1,2025-11-07
2025-11-03,"Mirabaud",581509.62,0,581509.62,31371540.95,1,2025-11-07
2025-11-03,"MMZR",0,0,0,8373344.6,1,2025-11-07
2025-11-03,"Monte Azul",0,0,0,22785372.71,1,2025-11-07
2025-11-03,"Monte Bravo",0,0,0,51259163.77,2,2025-11-07
2025-11-03,"Navi",0,0,0,10046585.37,1,2025-11-07
2025-11-03,"Newave",0,0,0,33107415.71,1,2025-11-07
2025-11-03,"Nikos",8101791.9,4832849.53,3268942.37,457101208.79,3,2025-11-07
2025-11-03,"Novus",3160000,1140000,2020000,108431525.29,1,2025-11-07
2025-11-03,"Nu Asset",0,0,0,64219452.02,1,2025-11-07
2025-11-03,"Occam",19492996.96,3327862.09,16165134.87,433332399.06,2,2025-11-07
2025-11-03,"Opportunity",0,0,0,24716885.92,1,2025-11-07
2025-11-03,"Oriz",32339246.24,0,32339246.24,266856925.01,12,2025-11-07
2025-11-03,"Paramis",0,140000,-140000,165256986.94,2,2025-11-07
2025-11-03,"Pátria",0,0,0,35917823.36,1,2025-11-07
2025-11-03,"Perfin",1000000,0,1000000,604671237.52,5,2025-11-07
2025-11-03,"Persevera",0,0,0,47994556.92,1,2025-11-07
2025-11-03,"Plural",49076079.27,5560181.54,43515897.73,1577062751.05,6,2025-11-07
2025-11-03,"Porto Asset",33642.57,25425.19,8217.38,90383459.25,2,2025-11-07
2025-11-03,"Portofino",0,0,0,345144805.09,10,2025-11-07
2025-11-03,"Principal",0,2000,-2000,15360186.96,1,2025-11-07
2025-11-03,"Proteus",0,437000,-437000,1099423510.68,1,2025-11-07
2025-11-03,"Rafter",500000,500000,0,352811602.42,3,2025-11-07
2025-11-03,"RB Asset",21656000,17140000,4516000,1362064966.64,6,2025-11-07
2025-11-03,"RBR",0,0,0,119434907.55,2,2025-11-07
2025-11-03,"Rio Bravo",1077663.25,770438.96,307224.29,83290746.32,3,2025-11-07
2025-11-03,"Riza",9970161.83,2722357.08,7247804.75,414811027.26,4,2025-11-07
2025-11-03,"Root",0,0,0,175073293.29,1,2025-11-07
2025-11-03,"Rubik",0,0,0,50924980.83,1,2025-11-07
2025-11-03,"Safra Asset",48863661.25,65911411.24,-17047749.99,11539261580.49,76,2025-11-07
2025-11-03,"SAM",32873673.19,77267600,-44393926.81,11202037787.27,7,2025-11-07
2025-11-03,"San Tsy",327000000,0,327000000,18210402952.63,2,2025-11-07
2025-11-03,"San WM",66345962.28,15944236.04,50401726.24,5498298981.67,113,2025-11-07
2025-11-03,"Scalare",4913302.36,71947192.79,-67033890.43,2044394085.51,3,2025-11-07
2025-11-03,"Seven Pounds",0,0,0,45857357.5,1,2025-11-07
2025-11-03,"Somma",26875.83,25100,1775.83,18915997,1,2025-11-07
2025-11-03,"Sparta",57841065.15,9355919.99,48485145.16,7918876879.56,18,2025-11-07
2025-11-03,"SPX",15371997.51,35104468.73,-19732471.22,1894129015.51,3,2025-11-07
2025-11-03,"Sulamérica",1513088.69,350675.67,1162413.02,1239141931.72,5,2025-11-07
2025-11-03,"Suno",0,0,0,74819440.29,2,2025-11-07
2025-11-03,"SVN",17095471.11,0,17095471.11,87606838.65,1,2025-11-07
2025-11-03,"SWM",260000,158570.24,101429.76,346434744.03,4,2025-11-07
2025-11-03,"TAG",0,0,0,42570221.72,1,2025-11-07
2025-11-03,"Tenax",7035654.94,3489476.52,3546178.42,277148278.45,1,2025-11-07
2025-11-03,"Tivio",11000,10600096.15,-10589096.15,291734216.44,5,2025-11-07
2025-11-03,"Tori 21",0,0,0,14590635.23,1,2025-11-07
2025-11-03,"Trígono",2415.78,35000,-32584.22,43139404.44,1,2025-11-07
2025-11-03,"Turim",0,0,0,154230329.61,3,2025-11-07
2025-11-03,"UBS",11731088.53,12755199.41,-1024110.88,7683678893.13,75,2025-11-07
2025-11-03,"Valia",93878.26,92542.94,1335.32,91889418.04,1,2025-11-07
2025-11-03,"Valora",9347651.96,1686488.34,7661163.62,333840485.71,2,2025-11-07
2025-11-03,"Vêneto",0,0,0,55836528.44,1,2025-11-07
2025-11-03,"Vinci",13353788.53,1873862.09,11479926.44,1778647797.29,5,2025-11-07
2025-11-03,"Vinland",31800112.33,20299926.08,11500186.25,5762626021.27,6,2025-11-07
2025-11-03,"WHG",0,170000,-170000,71218144.69,2,2025-11-07
2025-11-03,"XPG",50520467.56,164498312.94,-113977845.38,9276885423.45,44,2025-11-07
2025-11-03,"YVY",0,1960688.1,-1960688.1,189513359,1,2025-11-07
2025-11-10,"4UM",24327450,0,24327450,51405090.67,1,2025-11-14
2025-11-10,"Absolute",106660958.65,73162426.11,33498532.54,14215062854.93,11,2025-11-14
2025-11-10,"Ace",891700,1000,890700,7718430.04,1,2025-11-14
2025-11-10,"AF Invest",0,0,0,351011294.62,4,2025-11-14
2025-11-10,"Altera",50000,5000000,-4950000,205204620.17,3,2025-11-14
2025-11-10,"Andbank",0,0,0,99908960.95,2,2025-11-14
2025-11-10,"ARX",29496567.06,23945656.54,5550910.52,7914913671.83,9,2025-11-14
2025-11-10,"ASA",1500000,1340000,160000,98274841.05,3,2025-11-14
2025-11-10,"Asset 1",1980000,0,1980000,78616913.09,2,2025-11-14
2025-11-10,"Atena",200000,0,200000,24483421.14,1,2025-11-14
2025-11-10,"Augme",43341468.06,5185,43336283.06,266779343.89,2,2025-11-14
2025-11-10,"AZ Quest",1260929.4,1594588.03,-333658.63,567782786.85,2,2025-11-14
2025-11-10,"BB Asset",118123450.28,471281299.43,-353157849.15,22901603723.04,84,2025-11-14
2025-11-10,"BBM Asset",93333.33,27524.04,65809.29,195434496.9,2,2025-11-14
2025-11-10,"BDR",0,0,0,175775478.63,2,2025-11-14
2025-11-10,"Black Swan",0,0,0,25748741.72,1,2025-11-14
2025-11-10,"Bocaina",1765000,0,1765000,557246092.48,8,2025-11-14
2025-11-10,"BR Partners",0,0,0,603848819.97,13,2025-11-14
2025-11-10,"Brainvest",0,0,0,47511516.31,2,2025-11-14
2025-11-10,"BRAM",95685941.33,31961234.07,63724707.26,24893498192.88,72,2025-11-14
2025-11-10,"BTG Asset",167910528.71,102878555.36,65031973.35,6378705535.6,13,2025-11-14
2025-11-10,"BTG WM",131786339.86,151122287.76,-19335947.9,16590797927.37,205,2025-11-14
2025-11-10,"Butiá",620.33,41201.9,-40581.57,15170571.22,1,2025-11-14
2025-11-10,"BV Asset",0,0,0,14571459.45,1,2025-11-14
2025-11-10,"Capitânia",4803143.08,1818826.97,2984316.11,2818647883.1,12,2025-11-14
2025-11-10,"Citrino",0,0,0,69937769.69,1,2025-11-14
2025-11-10,"Daycoval",2243325.55,361126.35,1882199.2,260873020.9,4,2025-11-14
2025-11-10,"Daycoval Asset",10900000,0,10900000,74270743.17,1,2025-11-14
2025-11-10,"Douro",0,0,0,53376968.3,2,2025-11-14
2025-11-10,"Drys",0,0,0,25003075.1,1,2025-11-14
2025-11-10,"EQI",0,5227339.19,-5227339.19,232370390.48,1,2025-11-14
2025-11-10,"Être-Davos",0,0,0,18299140.33,1,2025-11-14
2025-11-10,"Exes",0,500000,-500000,43027760.93,1,2025-11-14
2025-11-10,"FAR",1200,0,1200,9256818.33,1,2025-11-14
2025-11-10,"Franklin Templeton",0,0,0,270324487.56,1,2025-11-14
2025-11-10,"G5",3001302.2,0,3001302.2,1648284670.05,44,2025-11-14
2025-11-10,"Galapagos",25000,49487.17,-24487.17,141018744.4,2,2025-11-14
2025-11-10,"Galt",0,0,0,148867665.47,2,2025-11-14
2025-11-10,"GV Atacama",0,0,0,16490947.1,1,2025-11-14
2025-11-10,"Heritage",700000,0,700000,172333213.42,1,2025-11-14
2025-11-10,"IAM",398794848.05,181242622.78,217552225.27,83588469058.33,284,2025-11-14
2025-11-10,"Ibuina",83654520.67,89362.69,83565157.98,1375145797.25,2,2025-11-14
2025-11-10,"Icatu",27161809.87,1234653.3,25927156.57,3392773021.47,12,2025-11-14
2025-11-10,"Inter",10790684.42,6933900.33,3856784.09,1148089576.8,5,2025-11-14
2025-11-10,"Iridium",12195.18,2237638.18,-2225443,152959926.97,2,2025-11-14
2025-11-10,"ITAU Tsy",193402666.76,0,193402666.76,17600982363.38,2,2025-11-14
2025-11-10,"Jera",0,0,0,40965575.48,1,2025-11-14
2025-11-10,"JGP",63744577.26,2307560.31,61437016.95,3095678235.73,9,2025-11-14
2025-11-10,"Journey",1320805.37,5063227.26,-3742421.89,303593352.76,10,2025-11-14
2025-11-10,"Kinea",5966122.69,1574318.84,4391803.85,13985720933.13,185,2025-11-14
2025-11-10,"Lakewood",0,0,0,73055358.87,1,2025-11-14
2025-11-10,"Legacy",3282400,49440672.48,-46158272.48,4821855376.08,6,2025-11-14
2025-11-10,"MAG",0,0,0,17452912.46,1,2025-11-14
2025-11-10,"Maud",0,200000,-200000,52798202.5,1,2025-11-14
2025-11-10,"Mirabaud",112032.48,0,112032.48,31858914.06,1,2025-11-14
2025-11-10,"MMZR",0,0,0,8420207.73,1,2025-11-14
2025-11-10,"Monte Azul",0,0,0,22965215.67,1,2025-11-14
2025-11-10,"Monte Bravo",0,0,0,48249194.21,2,2025-11-14
2025-11-10,"Navi",0,0,0,10172798.36,1,2025-11-14
2025-11-10,"Newave",0,0,0,33384218.15,1,2025-11-14
2025-11-10,"Nikos",2997952.57,7764321.81,-4766369.24,455395942.81,3,2025-11-14
2025-11-10,"Novus",1850000,0,1850000,111490660.67,1,2025-11-14
2025-11-10,"Nu Asset",0,2000000,-2000000,63721527.67,1,2025-11-14
2025-11-10,"Occam",24883286.03,1814275.65,23069010.38,454413537.42,2,2025-11-14
2025-11-10,"Opportunity",0,0,0,24996594.66,1,2025-11-14
2025-11-10,"Oriz",0,0,0,281488663.82,12,2025-11-14
2025-11-10,"Paramis",0,1430000,-1430000,165343124.44,2,2025-11-14
2025-11-10,"Pátria",0,368032.5,-368032.5,36158077.05,1,2025-11-14
2025-11-10,"Perfin",0,0,0,610888642.04,5,2025-11-14
2025-11-10,"Persevera",0,0,0,48169144.45,1,2025-11-14
2025-11-10,"Plural",54680415.59,5744722.18,48935693.41,1627893745.78,6,2025-11-14
2025-11-10,"Porto Asset",23000,13646.97,9353.03,90835052.13,2,2025-11-14
2025-11-10,"Portofino",0,10000000,-10000000,341979435.43,10,2025-11-14
2025-11-10,"Principal",2000,3000,-1000,15490556.82,1,2025-11-14
2025-11-10,"Proteus",0,122000,-122000,1108854183.5,1,2025-11-14
2025-11-10,"Rafter",15000,0,15000,354246613.04,3,2025-11-14
2025-11-10,"RB Asset",21432000,10225000,11207000,1381326581.08,6,2025-11-14
2025-11-10,"RBR",0,0,0,120543570.84,2,2025-11-14
2025-11-10,"Rio Bravo",1859156.28,489458.45,1369697.83,85305229.59,3,2025-11-14
2025-11-10,"Riza",15337639.25,2615414.63,12722224.62,426605532.15,4,2025-11-14
2025-11-10,"Root",0,0,0,176595660.68,1,2025-11-14
2025-11-10,"Rubik",0,0,0,51295787.94,1,2025-11-14
2025-11-10,"Safra Asset",44752025.93,22380314.42,22371711.51,10945109813.56,77,2025-11-14
2025-11-10,"SAM",1158574993.65,630188800,528386193.65,11625519122.32,7,2025-11-14
2025-11-10,"San Tsy",0,0,0,18504937996.12,2,2025-11-14
2025-11-10,"San WM",228826830.67,49580763.97,179246066.7,5642377397.3,117,2025-11-14
2025-11-10,"Scalare",10465566.12,58969497.14,-48503931.02,2008285418.02,3,2025-11-14
2025-11-10,"Seven Pounds",0,0,0,46112581.16,1,2025-11-14
2025-11-10,"Somma",87634.11,1214.33,86419.78,18969925.23,1,2025-11-14
2025-11-10,"Sonata",68632730.09,0,68632730.09,68647969.13,1,2025-11-14
2025-11-10,"Sparta",66945712.04,17758556.12,49187155.92,8009026112.94,18,2025-11-14
2025-11-10,"SPX",5626865.36,45358548.89,-39731683.53,1864159110.36,3,2025-11-14
2025-11-10,"Sulamérica",1841033.25,72079.32,1768953.93,1241214769.52,5,2025-11-14
2025-11-10,"Suno",0,35000,-35000,75162360.79,2,2025-11-14
2025-11-10,"SVN",22085808.8,33939.46,22051869.34,108590495.84,1,2025-11-14
2025-11-10,"SWM",220000,171692.49,48307.51,348910755.26,4,2025-11-14
2025-11-10,"TAG",0,0,0,43003213.67,1,2025-11-14
2025-11-10,"Tenax",3820390.55,5063304.39,-1242913.84,279522276.21,1,2025-11-14
2025-11-10,"Tivio",218673.32,155195.59,63477.73,293208108.64,5,2025-11-14
2025-11-10,"Tori 21",0,0,0,14709874,1,2025-11-14
2025-11-10,"Trígono",1824.67,1403999.99,-1402175.32,43188856.18,1,2025-11-14
2025-11-10,"Turim",0,0,0,155659071.76,3,2025-11-14
2025-11-10,"UBS",47446964.52,11991812.36,35455152.16,7744877327.06,76,2025-11-14
2025-11-10,"Valia",158612.4,158612.4,0,92665365.7,1,2025-11-14
2025-11-10,"Valora",14272958.27,719992.36,13552965.91,345938313.84,2,2025-11-14
2025-11-10,"Vêneto",0,0,0,56355749.19,1,2025-11-14
2025-11-10,"Vinci",20760034.1,4574953.14,16185080.96,1808847693.18,5,2025-11-14
2025-11-10,"Vinland",13489231.44,21393909.58,-7904678.14,5775311937.12,6,2025-11-14
2025-11-10,"WHG",16027,0,16027,71736509.61,2,2025-11-14
2025-11-10,"XPG",48573190.53,114973801.59,-66400611.06,9161347537.27,45,2025-11-14
2025-11-10,"YVY",0,157000,-157000,189548673.67,1,2025-11-14
2025-11-17,"4UM",0,0,0,70992799.12,1,2025-11-21
2025-11-17,"Absolute",58504235.51,67200078.2,-8695842.69,14262592789.25,11,2025-11-21
2025-11-17,"Ace",810500,555000,255500,7997988.78,1,2025-11-21
2025-11-17,"AF Invest",0,0,0,351651442.34,4,2025-11-21
2025-11-17,"Altera",0,21000000,-21000000,182634040.69,3,2025-11-21
2025-11-17,"Andbank",3698086.77,0,3698086.77,101725956.11,2,2025-11-21
2025-11-17,"ARX",17723681.33,33655039.91,-15931358.58,7921785761.11,9,2025-11-21
2025-11-17,"ASA",60000,0,60000,98135542.58,3,2025-11-21
2025-11-17,"Asset 1",2018000,0,2018000,81122622.49,2,2025-11-21
2025-11-17,"Atena",3009238.52,0,3009238.52,25329661.98,1,2025-11-21
2025-11-17,"Augme",25085319.2,0,25085319.2,303044681.88,2,2025-11-21
2025-11-17,"AZ Quest",1131505.37,1809229.83,-677724.46,452216504.02,2,2025-11-21
2025-11-17,"BB Asset",83862243.13,528735684.83,-444873441.7,22429988296.44,86,2025-11-21
2025-11-17,"BBM Asset",8000,0,8000,195539927.29,2,2025-11-21
2025-11-17,"BDR",0,4999999.99,-4999999.99,173511202.74,2,2025-11-21
2025-11-17,"Black Swan",0,0,0,25811367.74,1,2025-11-21
2025-11-17,"Bocaina",1053000,0,1053000,559315409.1,8,2025-11-21
2025-11-17,"BR Partners",4705994.22,0,4705994.22,608970662.04,13,2025-11-21
2025-11-17,"Brainvest",0,0,0,47598112.6,2,2025-11-21
2025-11-17,"BRAM",34827536.35,23599839.97,11227696.38,24976159495.64,72,2025-11-21
2025-11-17,"BTG Asset",131398439.02,71535480.91,59862958.11,6432916808.7,13,2025-11-21
2025-11-17,"BTG WM",246176053.81,227268801.25,18907252.56,16592581425.52,207,2025-11-21
2025-11-17,"Butiá",100,43418.57,-43318.57,15128106.06,1,2025-11-21
2025-11-17,"BV Asset",0,0,0,14607011.03,1,2025-11-21
2025-11-17,"Capitânia",3819478.83,29179948.36,-25360469.53,2820324097.4,12,2025-11-21
