"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"ASAI22","1,6391","DI_SPREAD","CDI + 1,64%","DI + 1.9500%","2026-07-06","2028-05-20","313,00","1,24","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,8125","DI_SPREAD","CDI + 1,81%","DI + 1.9500%","2026-07-06","2028-12-22","533,00","2,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8539","DI_SPREAD","CDI + 1,85%","DI + 1.2500%","2026-07-06","2029-06-20","530,00","2,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,9128","DI_SPREAD","CDI + 1,91%","DI + 1.2500%","2026-07-06","2029-09-25","559,00","2,22","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8899","DI_SPREAD","CDI + 1,89%","DI + 1.2500%","2026-07-06","2029-12-09","692,00","2,75","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8875","DI_SPREAD","CDI + 1,89%","DI + 1.2000%","2026-07-06","2029-06-05","609,00","2,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,7446","IPCA_SPREAD","B28 + 4 bps","IPCA + 7.5500%","2026-07-06","2030-03-15","517,00","2,05","","","","2028-08-15","B28","8,7000","4","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,5241","IPCA_SPREAD","B32 + 18 bps","IPCA + 8.1500%","2026-07-06","2035-03-15","1318,00","5,23","","","","2032-08-15","B32","8,3289","18","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,8317","IPCA_SPREAD","B35 + 341 bps","IPCA + 8.4051%","2026-07-06","2043-12-15","1788,00","7,10","","","","2035-05-15","B35","8,1400","341","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,2427","IPCA_SPREAD","B35 + 102 bps","IPCA + 7.1071%","2026-07-06","2041-06-15","1625,00","6,45","","","","2035-05-15","B35","8,1400","102","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,9391","IPCA_SPREAD","B33 + 65 bps","IPCA + 7.3293%","2026-07-06","2041-09-15","1404,00","5,57","","","","2033-05-15","B33","8,2377","65","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,9555","IPCA_SPREAD","B33 + 66 bps","IPCA + 7.3293%","2026-07-06","2041-09-15","1403,00","5,57","","","","2033-05-15","B33","8,2377","66","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,2464","IPCA_SPREAD","B33 + 1 bps","IPCA + 6.2980%","2026-07-06","2034-04-15","1371,00","5,44","","","","2033-05-15","B33","8,2377","1","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8017","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-06","2031-10-10","803,00","3,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,1832","IPCA_SPREAD","B33 - 5 bps","IPCA + 7.4515%","2026-07-06","2035-04-15","1484,00","5,89","","","","2033-05-15","B33","8,2377","-5","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,2091","IPCA_SPREAD","B35 + 6 bps","IPCA + 6.9164%","2026-07-06","2037-07-15","1765,00","7,00","","","","2035-05-15","B35","8,1400","6","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,9606","IPCA_SPREAD","B32 - 34 bps","IPCA + 6.8000%","2026-07-06","2033-02-15","1325,00","5,26","","","","2032-08-15","B32","8,3289","-34","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,8146","IPCA_SPREAD","B35 - 30 bps","IPCA + 6.7116%","2026-07-06","2036-02-15","1754,00","6,96","","","","2035-05-15","B35","8,1400","-30","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,6365","IPCA_SPREAD","B40 - 17 bps","IPCA + 6.6752%","2026-07-06","2041-02-15","2201,00","8,73","","","","2040-08-15","B40","7,8250","-17","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,4220","DI_SPREAD","CDI + 1,42%","DI + 1.2500%","2026-07-06","2030-03-28","641,00","2,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,7739","DI_SPREAD","CDI + 1,77%","DI + 1.2500%","2026-07-06","2030-08-15","687,00","2,73","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0042","DI_SPREAD","CDI + 2,00%","DI + 1.0000%","2026-07-06","2028-01-28","344,00","1,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,2945","IPCA_SPREAD","B37 + 28 bps","IPCA + 7.7959%","2026-07-06","2043-03-15","1884,00","7,48","","","","2037-05-15","B37","7,9924","28","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,9650","DI_SPREAD","CDI + 4,97%","DI + 1.4500%","2026-07-06","2027-10-07","175,00","0,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,3262","DI_SPREAD","CDI + 0,33%","DI + 1.2000%","2026-07-06","2027-02-20","148,00","0,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,8371","IPCA_SPREAD","B29 - 60 bps","IPCA + 5.7687%","2026-07-06","2029-03-15","621,00","2,46","","","","2029-05-15","B29","8,4900","-60","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3990","DI_SPREAD","CDI + 0,40%","DI + 0.5500%","2026-07-06","2028-10-10","491,00","1,95","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,7255","IPCA_SPREAD","B35 - 38 bps","IPCA + 7.0225%","2026-07-06","2036-01-15","1587,00","6,30","","","","2035-05-15","B35","8,1400","-38","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-06","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-06","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,2962","IPCA_SPREAD","B35 + 14 bps","IPCA + 6.8413%","2026-07-06","2044-03-15","1825,00","7,24","","","","2035-05-15","B35","8,1400","14","ok","","ANBIMA Data API (web-bff)"
"BION17","10,8052","IPCA_SPREAD","B30 + 213 bps","IPCA + 10.1044%","2026-07-06","2032-10-15","908,00","3,60","","","","2030-08-15","B30","8,4900","213","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4938","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-06","2027-04-24","191,00","0,76","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,9042","IPCA_SPREAD","B29 - 54 bps","IPCA + 7.1358%","2026-07-06","2031-12-15","598,00","2,37","","","","2029-05-15","B29","8,4900","-54","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9752","DI_SPREAD","CDI + 0,98%","DI + 2.0000%","2026-07-06","2027-08-25","148,00","0,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2976","DI_SPREAD","CDI + 1,30%","DI + 1.6000%","2026-07-06","2030-07-10","580,00","2,30","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-06","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-06","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-06","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-06","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,8469","IPCA_SPREAD","B32 + 140 bps","IPCA + 5.5365%","2026-07-06","2034-09-15","1311,00","5,20","","","","2032-08-15","B32","8,3289","140","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,4233","DI_SPREAD","CDI + 2,42%","DI + 2.4000%","2026-07-06","2027-04-15","184,00","0,73","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5985","DI_SPREAD","CDI + 2,60%","DI + 3.2500%","2026-07-06","2029-02-21","526,00","2,09","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,6064","DI_SPREAD","CDI + 2,61%","DI + 2.9300%","2026-07-06","2029-08-23","607,00","2,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7664","DI_SPREAD","CDI + 2,77%","DI + 1.9000%","2026-07-06","2030-10-15","789,00","3,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4773","DI_SPREAD","CDI + 0,48%","DI + 0.6300%","2026-07-06","2031-08-20","839,00","3,33","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5851","DI_SPREAD","CDI + 0,59%","DI + 0.9500%","2026-07-06","2034-08-20","1106,00","4,39","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,8375","IPCA_SPREAD","B27 + 26 bps","IPCA + 5.7694%","2026-07-06","2028-03-15","226,00","0,90","","","","2027-05-15","B27","8,5600","26","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5513","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-06","2031-05-15","742,00","2,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,7922","IPCA_SPREAD","B31 + 36 bps","IPCA + 8.0355%","2026-07-06","2032-12-15","1121,00","4,45","","","","2031-05-15","B31","8,4020","36","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4295","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-07-06","2049-05-03","677,00","2,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3679","DI_SPREAD","CDI + 0,37%","DI + 0.6200%","2026-07-06","2029-05-28","417,00","1,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,5054","DI_SPREAD","CDI + 0,51%","DI + 0.5900%","2026-07-06","2031-01-08","742,00","2,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3709","DI_SPREAD","CDI + 0,37%","DI + 0.4500%","2026-07-06","2030-09-18","721,00","2,86","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,7061","IPCA_SPREAD","B33 + 228 bps","IPCA + 10.7609%","2026-07-06","2039-02-15","1352,00","5,37","","","","2033-05-15","B33","8,2377","228","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,4610","PREFIXADO","15,46%","Pré-Fixado 15.0500%","2026-07-06","2032-04-15","934,00","3,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","9,9884","IPCA_SPREAD","B31 + 146 bps","IPCA + 8.2700%","2026-07-06","2032-04-15","1070,00","4,25","","","","2031-05-15","B31","8,4020","146","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,6899","IPCA_SPREAD","B33 + 227 bps","IPCA + 8.4500%","2026-07-06","2035-04-15","1411,00","5,60","","","","2033-05-15","B33","8,2377","227","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,1275","DI_SPREAD","CDI + 1,13%","DI + 1.5000%","2026-07-06","2029-12-10","518,00","2,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,2544","IPCA_SPREAD","B35 + 11 bps","IPCA + 8.1891%","2026-07-06","2036-06-15","1631,00","6,47","","","","2035-05-15","B35","8,1400","11","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,4343","DI_SPREAD","CDI + 1,43%","DI + 1.3700%","2026-07-06","2032-08-07","906,00","3,60","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,1880","DI_SPREAD","CDI + 1,19%","DI + 2.2000%","2026-07-06","2029-06-15","478,00","1,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC32","1,3828","DI_SPREAD","CDI + 1,38%","DI + 2.5000%","2026-07-06","2031-06-15","795,00","3,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
