"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"ATHT11","8,9161","IPCA_SPREAD","B33 + 68 bps","IPCA + 7.3293%","2026-08-04","2041-09-15","1383,00","5,49","","","","2033-05-15","B33","8,1790","68","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,9285","IPCA_SPREAD","B33 + 69 bps","IPCA + 7.3293%","2026-08-04","2041-09-15","1383,00","5,49","","","","2033-05-15","B33","8,1790","69","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,1493","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.2980%","2026-08-04","2034-04-15","1351,00","5,36","","","","2033-05-15","B33","8,1790","-3","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,7905","DI_SPREAD","CDI + 0,79%","DI + 0.5500%","2026-08-04","2031-10-10","784,00","3,11","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,1184","IPCA_SPREAD","B33 - 6 bps","IPCA + 7.4515%","2026-08-04","2035-04-15","1464,00","5,81","","","","2033-05-15","B33","8,1790","-6","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,1559","IPCA_SPREAD","B35 + 8 bps","IPCA + 6.9164%","2026-08-04","2037-07-15","1809,00","7,18","","","","2035-05-15","B35","8,0746","8","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,8160","IPCA_SPREAD","B32 - 35 bps","IPCA + 6.8000%","2026-08-04","2033-02-15","1306,00","5,18","","","","2032-08-15","B32","8,1905","-35","ok","","ANBIMA Data API (web-bff)"
"AXIA19","7,8500","IPCA_SPREAD","B35 - 21 bps","IPCA + 8.0036%","2026-08-04","2036-06-15","1631,00","6,47","","","","2035-05-15","B35","8,0746","-21","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,7927","IPCA_SPREAD","B35 - 26 bps","IPCA + 6.7116%","2026-08-04","2036-02-15","1733,00","6,88","","","","2035-05-15","B35","8,0746","-26","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,6855","IPCA_SPREAD","B40 - 9 bps","IPCA + 6.6752%","2026-08-04","2041-02-15","2178,00","8,64","","","","2040-08-15","B40","7,7835","-9","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,3512","DI_SPREAD","CDI + 1,35%","DI + 1.2500%","2026-08-04","2030-03-28","621,00","2,46","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,5858","DI_SPREAD","CDI + 1,59%","DI + 1.2500%","2026-08-04","2030-08-15","668,00","2,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0404","DI_SPREAD","CDI + 2,04%","DI + 1.0000%","2026-08-04","2028-01-28","347,00","1,38","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,1916","IPCA_SPREAD","B37 + 28 bps","IPCA + 7.7959%","2026-08-04","2043-03-15","1868,00","7,41","","","","2037-05-15","B37","7,8935","28","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,7213","DI_SPREAD","CDI + 4,72%","DI + 1.4500%","2026-08-04","2027-10-07","155,00","0,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,2861","DI_SPREAD","CDI + 0,29%","DI + 1.2000%","2026-08-04","2027-02-20","127,00","0,50","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,5602","IPCA_SPREAD","B29 - 61 bps","IPCA + 5.7687%","2026-08-04","2029-03-15","601,00","2,38","","","","2029-05-15","B29","8,2200","-61","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3833","DI_SPREAD","CDI + 0,38%","DI + 0.5500%","2026-08-04","2028-10-10","471,00","1,87","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,6279","IPCA_SPREAD","B35 - 41 bps","IPCA + 7.0225%","2026-08-04","2036-01-15","1620,00","6,43","","","","2035-05-15","B35","8,0746","-41","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-08-04","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-08-04","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,2647","IPCA_SPREAD","B35 + 18 bps","IPCA + 6.8413%","2026-08-04","2044-03-15","1806,00","7,17","","","","2035-05-15","B35","8,0746","18","ok","","ANBIMA Data API (web-bff)"
"BION17","10,9480","IPCA_SPREAD","B30 + 249 bps","IPCA + 10.1044%","2026-08-04","2032-10-15","886,00","3,52","","","","2030-08-15","B30","8,2520","249","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4857","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-08-04","2027-04-24","170,00","0,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,6361","IPCA_SPREAD","B29 - 54 bps","IPCA + 7.1358%","2026-08-04","2031-12-15","579,00","2,30","","","","2029-05-15","B29","8,2200","-54","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9393","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-08-04","2027-08-25","127,00","0,50","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2975","DI_SPREAD","CDI + 1,30%","DI + 1.6000%","2026-08-04","2030-07-10","605,00","2,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-08-04","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-08-04","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-08-04","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-08-04","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,7098","IPCA_SPREAD","B32 + 140 bps","IPCA + 5.5365%","2026-08-04","2034-09-15","1291,00","5,12","","","","2032-08-15","B32","8,1905","140","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3311","DI_SPREAD","CDI + 2,33%","DI + 2.4000%","2026-08-04","2027-04-15","163,00","0,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5131","DI_SPREAD","CDI + 2,51%","DI + 3.2500%","2026-08-04","2029-02-21","506,00","2,01","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5215","DI_SPREAD","CDI + 2,52%","DI + 2.9300%","2026-08-04","2029-08-23","587,00","2,33","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,6152","DI_SPREAD","CDI + 2,62%","DI + 1.9000%","2026-08-04","2030-10-15","771,00","3,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA5","2,1895","DI_SPREAD","CDI + 2,19%","DI + 1.9000%","2026-08-04","2028-03-15","353,00","1,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4292","DI_SPREAD","CDI + 0,43%","DI + 0.6300%","2026-08-04","2031-08-20","820,00","3,25","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5508","DI_SPREAD","CDI + 0,55%","DI + 0.9500%","2026-08-04","2034-08-20","1088,00","4,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,3298","IPCA_SPREAD","B27 + 21 bps","IPCA + 5.7694%","2026-08-04","2028-03-15","205,00","0,81","","","","2027-05-15","B27","8,1000","21","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-08-04","2031-05-15","723,00","2,87","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,6122","IPCA_SPREAD","B31 + 39 bps","IPCA + 8.0355%","2026-08-04","2032-12-15","1102,00","4,37","","","","2031-05-15","B31","8,1885","39","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4253","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-08-04","2049-05-03","657,00","2,61","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3342","DI_SPREAD","CDI + 0,33%","DI + 0.6200%","2026-08-04","2029-05-28","397,00","1,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,5020","DI_SPREAD","CDI + 0,50%","DI + 0.5900%","2026-08-04","2031-01-08","776,00","3,08","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3650","DI_SPREAD","CDI + 0,37%","DI + 0.4500%","2026-08-04","2030-09-18","702,00","2,79","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,7325","IPCA_SPREAD","B33 + 236 bps","IPCA + 10.7609%","2026-08-04","2039-02-15","1330,00","5,28","","","","2033-05-15","B33","8,1790","236","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,6155","PREFIXADO","15,62%","Pré-Fixado 15.0500%","2026-08-04","2032-04-15","912,00","3,62","","1,0395","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,62%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,43%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,2151","IPCA_SPREAD","B31 + 187 bps","IPCA + 8.2700%","2026-08-04","2032-04-15","1048,00","4,16","","","","2031-05-15","B31","8,1885","187","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,9329","IPCA_SPREAD","B33 + 255 bps","IPCA + 8.4500%","2026-08-04","2035-04-15","1386,00","5,50","","","","2033-05-15","B33","8,1790","255","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,0943","DI_SPREAD","CDI + 1,09%","DI + 1.5000%","2026-08-04","2029-12-10","498,00","1,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,2065","IPCA_SPREAD","B35 + 12 bps","IPCA + 8.1891%","2026-08-04","2036-06-15","1611,00","6,39","","","","2035-05-15","B35","8,0746","12","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,3546","DI_SPREAD","CDI + 1,35%","DI + 1.3700%","2026-08-04","2032-08-07","888,00","3,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,1736","DI_SPREAD","CDI + 1,17%","DI + 2.2000%","2026-08-04","2029-06-15","457,00","1,81","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC32","1,3825","DI_SPREAD","CDI + 1,38%","DI + 2.5000%","2026-08-04","2031-06-15","775,00","3,08","","","","","","","","ok","","ANBIMA Data API (web-bff)"
