"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AESLB0","7,7522","IPCA_SPREAD","B35 - 32 bps","IPCA + 6.8967%","2026-07-07","2035-09-15","1561,00","6,19","","","","2035-05-15","B35","8,1032","-32","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,6824","IPCA_SPREAD","B37 - 25 bps","IPCA + 6.2031%","2026-07-07","2039-04-15","2059,00","8,17","","","","2037-05-15","B37","7,9539","-25","ok","","ANBIMA Data API (web-bff)"
"AESLC2","7,8538","IPCA_SPREAD","B33 - 34 bps","IPCA + 6.5243%","2026-07-07","2033-03-15","1349,00","5,35","","","","2033-05-15","B33","8,2230","-34","ok","","ANBIMA Data API (web-bff)"
"AESLD2","7,8410","IPCA_SPREAD","B35 - 24 bps","IPCA + 6.4580%","2026-07-07","2036-03-15","1645,00","6,53","","","","2035-05-15","B35","8,1032","-24","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,0804","IPCA_SPREAD","B33 - 13 bps","IPCA + 6.4966%","2026-07-07","2038-03-15","1355,00","5,38","","","","2033-05-15","B33","8,2230","-13","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,4937","DI_SPREAD","CDI + 4,49%","DI + 4.5000%","2026-07-07","2027-03-15","160,00","0,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","7,7976","IPCA_SPREAD","B35 - 28 bps","IPCA + 7.6056%","2026-07-07","2037-06-15","1786,00","7,09","","","","2035-05-15","B35","8,1032","-28","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,4186","IPCA_SPREAD","B37 + 43 bps","IPCA + 7.7322%","2026-07-07","2047-03-15","2031,00","8,06","","","","2037-05-15","B37","7,9539","43","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-07","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AGVF12","","IPCA_SPREAD","—","IPCA + 6.7686%","2026-07-07","2027-08-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","8,8854","IPCA_SPREAD","B33 + 61 bps","IPCA + 7.3293%","2026-07-07","2041-09-15","1405,00","5,58","","","","2033-05-15","B33","8,2230","61","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0707","DI_SPREAD","CDI + 1,07%","DI + 1.5500%","2026-07-07","2029-01-15","421,00","1,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,3051","IPCA_SPREAD","B30 + 74 bps","IPCA + 4.9999%","2026-07-07","2031-07-15","884,00","3,51","","","","2030-08-15","B30","8,5000","74","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,4136","IPCA_SPREAD","B30 + 84 bps","IPCA + 5.8806%","2026-07-07","2032-01-15","965,00","3,83","","","","2030-08-15","B30","8,5000","84","ok","","ANBIMA Data API (web-bff)"
"ALGE16","7,9454","IPCA_SPREAD","B33 - 26 bps","IPCA + 6.1451%","2026-07-07","2037-11-15","1357,00","5,38","","","","2033-05-15","B33","8,2230","-26","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","9,1033","IPCA_SPREAD","B32 + 72 bps","IPCA + 6.3243%","2026-07-07","2033-11-15","1213,00","4,81","","","","2032-08-15","B32","8,3200","72","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,1004","DI_SPREAD","CDI + 1,10%","DI + 1.3000%","2026-07-07","2032-01-28","872,00","3,46","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1459","DI_SPREAD","CDI + 1,15%","DI + 1.2500%","2026-07-07","2033-02-22","998,00","3,96","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","8,1636","IPCA_SPREAD","B28 - 51 bps","IPCA + 3.6500%","2026-07-07","2029-12-15","424,00","1,68","","","","2028-08-15","B28","8,7200","-51","ok","","ANBIMA Data API (web-bff)"
"ALIG13","8,0382","IPCA_SPREAD","B30 - 43 bps","IPCA + 4.0000%","2026-07-07","2035-02-15","967,00","3,84","","","","2030-08-15","B30","8,5000","-43","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,9086","IPCA_SPREAD","B32 - 38 bps","IPCA + 6.1305%","2026-07-07","2036-04-15","1182,00","4,69","","","","2032-08-15","B32","8,3200","-38","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,7875","DI_SPREAD","CDI + 0,79%","DI + 1.5000%","2026-07-07","2029-12-12","611,00","2,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALTF11","0,5376","DI_SPREAD","CDI + 0,54%","DI + 2.3000%","2026-07-07","2027-01-15","124,00","0,49","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,5811","IPCA_SPREAD","B33 - 59 bps","IPCA + 6.4986%","2026-07-07","2034-10-15","1450,00","5,75","","","","2033-05-15","B33","8,2230","-59","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-07","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-07","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-07","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5584","DI_SPREAD","CDI + 0,56%","DI + 0.4400%","2026-07-07","2030-11-05","751,00","2,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,6025","DI_SPREAD","CDI + 0,60%","DI + 0.5000%","2026-07-07","2032-07-15","934,00","3,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,8404","IPCA_SPREAD","B35 - 24 bps","IPCA + 7.0457%","2026-07-07","2037-07-15","1638,00","6,50","","","","2035-05-15","B35","8,1032","-24","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,4046","DI_SPREAD","CDI + 1,40%","DI + 1.9200%","2026-07-07","2029-05-15","403,00","1,60","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","1,4016","DI_SPREAD","CDI + 1,40%","DI + 1.6000%","2026-07-07","2029-05-15","502,00","1,99","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","1,4396","DI_SPREAD","CDI + 1,44%","DI + 1.5000%","2026-07-07","2029-10-15","598,00","2,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,3488","IPCA_SPREAD","B29 - 15 bps","IPCA + 6.3854%","2026-07-07","2031-09-15","674,00","2,67","","","","2029-05-15","B29","8,5100","-15","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4386","DI_SPREAD","CDI + 1,44%","DI + 1.3800%","2026-07-07","2029-01-15","514,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,2005","IPCA_SPREAD","B30 + 65 bps","IPCA + 6.7800%","2026-07-07","2031-09-15","811,00","3,22","","","","2030-08-15","B30","8,5000","65","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3869","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-07","2028-09-15","264,00","1,05","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPT11","","IPCA_SPREAD","—","IPCA + 8.8958%","2026-07-07","2043-12-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"APRB18","9,2636","IPCA_SPREAD","B30 + 70 bps","IPCA + 4.5000%","2026-07-07","2031-06-15","781,00","3,10","","","","2030-08-15","B30","8,5000","70","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6350","DI_SPREAD","CDI + 0,64%","DI + 0.8600%","2026-07-07","2027-06-15","187,00","0,74","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1494","DI_SPREAD","CDI + 2,15%","DI + 2.2500%","2026-07-07","2029-11-04","579,00","2,30","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,6057","DI_SPREAD","CDI + 2,61%","DI + 1.9000%","2026-07-07","2032-03-15","821,00","3,26","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,7021","DI_SPREAD","CDI + 2,70%","DI + 1.3500%","2026-07-07","2032-09-25","893,00","3,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","2,9950","DI_SPREAD","CDI + 3,00%","DI + 1.6000%","2026-07-07","2034-09-25","1076,00","4,27","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1279","DI_SPREAD","CDI + 3,13%","DI + 1.5500%","2026-07-07","2030-11-05","802,00","3,18","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","11,1403","IPCA_SPREAD","B27 + 238 bps","IPCA + 4.8392%","2026-07-07","2027-09-15","166,00","0,66","","","","2027-05-15","B27","8,5611","238","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,5812","DI_SPREAD","CDI + 1,58%","DI + 1.6500%","2026-07-07","2027-03-11","160,00","0,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,0879","DI_SPREAD","CDI + 2,09%","DI + 2.7000%","2026-07-07","2028-08-24","246,00","0,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2508","DI_SPREAD","CDI + 2,25%","DI + 2.4000%","2026-07-07","2029-04-12","378,00","1,50","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,2118","IPCA_SPREAD","B33 + 184 bps","IPCA + 7.7000%","2026-07-07","2035-05-15","1461,00","5,80","","","","2033-05-15","B33","8,2230","184","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,1422","IPCA_SPREAD","B31 + 162 bps","IPCA + 8.2857%","2026-07-07","2032-10-15","1148,00","4,56","","","","2031-05-15","B31","8,3900","162","ok","","ANBIMA Data API (web-bff)"
"ASAB11","12,0042","IPCA_SPREAD","B30 + 323 bps","IPCA + 6.2500%","2026-07-07","2033-06-15","829,00","3,29","","","","2030-08-15","B30","8,5000","323","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3939","DI_SPREAD","CDI + 1,39%","DI + 1.8500%","2026-07-07","2027-12-22","339,00","1,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7467","DI_SPREAD","CDI + 1,75%","DI + 1.2500%","2026-07-07","2029-03-25","470,00","1,87","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6282","DI_SPREAD","CDI + 1,63%","DI + 1.9500%","2026-07-07","2028-05-20","312,00","1,24","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,8212","DI_SPREAD","CDI + 1,82%","DI + 1.9500%","2026-07-07","2028-12-22","532,00","2,11","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8505","DI_SPREAD","CDI + 1,85%","DI + 1.2500%","2026-07-07","2029-06-20","528,00","2,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,9088","DI_SPREAD","CDI + 1,91%","DI + 1.2500%","2026-07-07","2029-09-25","557,00","2,21","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,9063","DI_SPREAD","CDI + 1,91%","DI + 1.2500%","2026-07-07","2029-12-09","691,00","2,74","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8998","DI_SPREAD","CDI + 1,90%","DI + 1.2000%","2026-07-07","2029-06-05","607,00","2,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,7718","IPCA_SPREAD","B28 + 5 bps","IPCA + 7.5500%","2026-07-07","2030-03-15","516,00","2,05","","","","2028-08-15","B28","8,7200","5","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,5290","IPCA_SPREAD","B32 + 19 bps","IPCA + 8.1500%","2026-07-07","2035-03-15","1317,00","5,23","","","","2032-08-15","B32","8,3200","19","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,7412","IPCA_SPREAD","B35 + 337 bps","IPCA + 8.4051%","2026-07-07","2043-12-15","1791,00","7,11","","","","2035-05-15","B35","8,1032","337","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,2065","IPCA_SPREAD","B35 + 102 bps","IPCA + 7.1071%","2026-07-07","2041-06-15","1626,00","6,45","","","","2035-05-15","B35","8,1032","102","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,8947","IPCA_SPREAD","B33 + 62 bps","IPCA + 7.3293%","2026-07-07","2041-09-15","1404,00","5,57","","","","2033-05-15","B33","8,2230","62","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,9144","IPCA_SPREAD","B33 + 64 bps","IPCA + 7.3293%","2026-07-07","2041-09-15","1403,00","5,57","","","","2033-05-15","B33","8,2230","64","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,2089","IPCA_SPREAD","B33 - 1 bps","IPCA + 6.2980%","2026-07-07","2034-04-15","1370,00","5,44","","","","2033-05-15","B33","8,2230","-1","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8021","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-07","2031-10-10","801,00","3,18","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,1547","IPCA_SPREAD","B33 - 6 bps","IPCA + 7.4515%","2026-07-07","2035-04-15","1483,00","5,88","","","","2033-05-15","B33","8,2230","-6","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,1567","IPCA_SPREAD","B35 + 5 bps","IPCA + 6.9164%","2026-07-07","2037-07-15","1766,00","7,01","","","","2035-05-15","B35","8,1032","5","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,9471","IPCA_SPREAD","B32 - 34 bps","IPCA + 6.8000%","2026-07-07","2033-02-15","1324,00","5,25","","","","2032-08-15","B32","8,3200","-34","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,7787","IPCA_SPREAD","B35 - 30 bps","IPCA + 6.7116%","2026-07-07","2036-02-15","1754,00","6,96","","","","2035-05-15","B35","8,1032","-30","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,5700","IPCA_SPREAD","B40 - 20 bps","IPCA + 6.6752%","2026-07-07","2041-02-15","2204,00","8,75","","","","2040-08-15","B40","7,7846","-20","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,4791","DI_SPREAD","CDI + 1,48%","DI + 1.2500%","2026-07-07","2030-03-28","639,00","2,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,8765","DI_SPREAD","CDI + 1,88%","DI + 1.2500%","2026-07-07","2030-08-15","685,00","2,72","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0338","DI_SPREAD","CDI + 2,03%","DI + 1.0000%","2026-07-07","2028-01-28","342,00","1,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,2601","IPCA_SPREAD","B37 + 28 bps","IPCA + 7.7959%","2026-07-07","2043-03-15","1885,00","7,48","","","","2037-05-15","B37","7,9539","28","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,9625","DI_SPREAD","CDI + 4,96%","DI + 1.4500%","2026-07-07","2027-10-07","174,00","0,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,2844","DI_SPREAD","CDI + 0,28%","DI + 1.2000%","2026-07-07","2027-02-20","147,00","0,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,8635","IPCA_SPREAD","B29 - 60 bps","IPCA + 5.7687%","2026-07-07","2029-03-15","620,00","2,46","","","","2029-05-15","B29","8,5100","-60","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3947","DI_SPREAD","CDI + 0,39%","DI + 0.5500%","2026-07-07","2028-10-10","490,00","1,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,6944","IPCA_SPREAD","B35 - 38 bps","IPCA + 7.0225%","2026-07-07","2036-01-15","1586,00","6,29","","","","2035-05-15","B35","8,1032","-38","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-07","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-07","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,2434","IPCA_SPREAD","B35 + 13 bps","IPCA + 6.8413%","2026-07-07","2044-03-15","1828,00","7,25","","","","2035-05-15","B35","8,1032","13","ok","","ANBIMA Data API (web-bff)"
"BION17","10,7861","IPCA_SPREAD","B30 + 211 bps","IPCA + 10.1044%","2026-07-07","2032-10-15","907,00","3,60","","","","2030-08-15","B30","8,5000","211","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4919","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-07","2027-04-24","190,00","0,75","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,9246","IPCA_SPREAD","B29 - 54 bps","IPCA + 7.1358%","2026-07-07","2031-12-15","597,00","2,37","","","","2029-05-15","B29","8,5100","-54","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9748","DI_SPREAD","CDI + 0,97%","DI + 2.0000%","2026-07-07","2027-08-25","147,00","0,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2968","DI_SPREAD","CDI + 1,30%","DI + 1.6000%","2026-07-07","2030-07-10","579,00","2,30","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-07","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-07","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-07","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-07","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,8611","IPCA_SPREAD","B32 + 142 bps","IPCA + 5.5365%","2026-07-07","2034-09-15","1310,00","5,20","","","","2032-08-15","B32","8,3200","142","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,4135","DI_SPREAD","CDI + 2,41%","DI + 2.4000%","2026-07-07","2027-04-15","183,00","0,73","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5974","DI_SPREAD","CDI + 2,60%","DI + 3.2500%","2026-07-07","2029-02-21","524,00","2,08","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5900","DI_SPREAD","CDI + 2,59%","DI + 2.9300%","2026-07-07","2029-08-23","605,00","2,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7658","DI_SPREAD","CDI + 2,77%","DI + 1.9000%","2026-07-07","2030-10-15","787,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4784","DI_SPREAD","CDI + 0,48%","DI + 0.6300%","2026-07-07","2031-08-20","837,00","3,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5842","DI_SPREAD","CDI + 0,58%","DI + 0.9500%","2026-07-07","2034-08-20","1103,00","4,38","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,8589","IPCA_SPREAD","B27 + 27 bps","IPCA + 5.7694%","2026-07-07","2028-03-15","225,00","0,89","","","","2027-05-15","B27","8,5611","27","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5514","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-07","2031-05-15","740,00","2,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,7929","IPCA_SPREAD","B31 + 37 bps","IPCA + 8.0355%","2026-07-07","2032-12-15","1120,00","4,44","","","","2031-05-15","B31","8,3900","37","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4277","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-07-07","2049-05-03","675,00","2,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3662","DI_SPREAD","CDI + 0,37%","DI + 0.6200%","2026-07-07","2029-05-28","416,00","1,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,4928","DI_SPREAD","CDI + 0,49%","DI + 0.5900%","2026-07-07","2031-01-08","740,00","2,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3713","DI_SPREAD","CDI + 0,37%","DI + 0.4500%","2026-07-07","2030-09-18","720,00","2,86","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,7175","IPCA_SPREAD","B33 + 230 bps","IPCA + 10.7609%","2026-07-07","2039-02-15","1350,00","5,36","","","","2033-05-15","B33","8,2230","230","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,4218","PREFIXADO","15,42%","Pré-Fixado 15.0500%","2026-07-07","2032-04-15","934,00","3,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","9,9835","IPCA_SPREAD","B31 + 147 bps","IPCA + 8.2700%","2026-07-07","2032-04-15","1069,00","4,24","","","","2031-05-15","B31","8,3900","147","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,6592","IPCA_SPREAD","B33 + 225 bps","IPCA + 8.4500%","2026-07-07","2035-04-15","1411,00","5,60","","","","2033-05-15","B33","8,2230","225","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,1350","DI_SPREAD","CDI + 1,14%","DI + 1.5000%","2026-07-07","2029-12-10","516,00","2,05","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,2175","IPCA_SPREAD","B35 + 11 bps","IPCA + 8.1891%","2026-07-07","2036-06-15","1631,00","6,47","","","","2035-05-15","B35","8,1032","11","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,4508","DI_SPREAD","CDI + 1,45%","DI + 1.3700%","2026-07-07","2032-08-07","903,00","3,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,1987","DI_SPREAD","CDI + 1,20%","DI + 2.2000%","2026-07-07","2029-06-15","476,00","1,89","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC32","1,4261","DI_SPREAD","CDI + 1,43%","DI + 2.5000%","2026-07-07","2031-06-15","793,00","3,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
