"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"APPSA2","9,1802","IPCA_SPREAD","B30 + 77 bps","IPCA + 6.7800%","2026-07-30","2031-09-15","794,00","3,15","","","","2030-08-15","B30","8,3411","77","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3875","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-30","2028-09-15","247,00","0,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APRB18","9,3412","IPCA_SPREAD","B30 + 92 bps","IPCA + 4.5000%","2026-07-30","2031-06-15","764,00","3,03","","","","2030-08-15","B30","8,3411","92","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6226","DI_SPREAD","CDI + 0,62%","DI + 0.8600%","2026-07-30","2027-06-15","170,00","0,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1545","DI_SPREAD","CDI + 2,15%","DI + 2.2500%","2026-07-30","2029-11-04","563,00","2,23","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,7662","DI_SPREAD","CDI + 2,77%","DI + 1.9000%","2026-07-30","2032-03-15","805,00","3,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,8070","DI_SPREAD","CDI + 2,81%","DI + 1.3500%","2026-07-30","2032-09-25","877,00","3,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","3,1564","DI_SPREAD","CDI + 3,16%","DI + 1.6000%","2026-07-30","2034-09-25","1057,00","4,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1981","DI_SPREAD","CDI + 3,20%","DI + 1.5500%","2026-07-30","2030-11-05","787,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,9853","IPCA_SPREAD","B27 + 268 bps","IPCA + 4.8392%","2026-07-30","2027-09-15","149,00","0,59","","","","2027-05-15","B27","8,0905","268","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,6010","DI_SPREAD","CDI + 1,60%","DI + 1.6500%","2026-07-30","2027-03-11","143,00","0,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1440","DI_SPREAD","CDI + 2,14%","DI + 2.7000%","2026-07-30","2028-08-24","229,00","0,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2361","DI_SPREAD","CDI + 2,24%","DI + 2.4000%","2026-07-30","2029-04-12","362,00","1,44","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,2967","IPCA_SPREAD","B33 + 185 bps","IPCA + 7.7000%","2026-07-30","2035-05-15","1443,00","5,73","","","","2033-05-15","B33","8,2913","185","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,1925","IPCA_SPREAD","B31 + 174 bps","IPCA + 8.2857%","2026-07-30","2032-10-15","1130,00","4,48","","","","2031-05-15","B31","8,3106","174","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,7513","IPCA_SPREAD","B30 + 315 bps","IPCA + 6.2500%","2026-07-30","2033-06-15","814,00","3,23","","","","2030-08-15","B30","8,3411","315","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3470","DI_SPREAD","CDI + 1,35%","DI + 1.8500%","2026-07-30","2027-12-22","322,00","1,28","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7282","DI_SPREAD","CDI + 1,73%","DI + 1.2500%","2026-07-30","2029-03-25","454,00","1,80","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6241","DI_SPREAD","CDI + 1,62%","DI + 1.9500%","2026-07-30","2028-05-20","295,00","1,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7612","DI_SPREAD","CDI + 1,76%","DI + 1.9500%","2026-07-30","2028-12-22","516,00","2,05","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8122","DI_SPREAD","CDI + 1,81%","DI + 1.2500%","2026-07-30","2029-06-20","512,00","2,03","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8572","DI_SPREAD","CDI + 1,86%","DI + 1.2500%","2026-07-30","2029-09-25","541,00","2,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8742","DI_SPREAD","CDI + 1,87%","DI + 1.2500%","2026-07-30","2029-12-09","675,00","2,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8578","DI_SPREAD","CDI + 1,86%","DI + 1.2000%","2026-07-30","2029-06-05","592,00","2,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,5674","IPCA_SPREAD","B28 + 5 bps","IPCA + 7.5500%","2026-07-30","2030-03-15","500,00","1,98","","","","2028-08-15","B28","8,5150","5","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,4641","IPCA_SPREAD","B32 + 15 bps","IPCA + 8.1500%","2026-07-30","2035-03-15","1301,00","5,16","","","","2032-08-15","B32","8,3012","15","ok","","ANBIMA Data API (web-bff)"
"ASER12","12,1902","IPCA_SPREAD","B35 + 369 bps","IPCA + 8.4051%","2026-07-30","2043-12-15","1752,00","6,95","","","","2035-05-15","B35","8,1989","369","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,2979","IPCA_SPREAD","B35 + 102 bps","IPCA + 7.1071%","2026-07-30","2041-06-15","1605,00","6,37","","","","2035-05-15","B35","8,1989","102","ok","","ANBIMA Data API (web-bff)"
"ATHT11","9,0617","IPCA_SPREAD","B33 + 71 bps","IPCA + 7.3293%","2026-07-30","2041-09-15","1381,00","5,48","","","","2033-05-15","B33","8,2913","71","ok","","ANBIMA Data API (web-bff)"
"ATII12","9,0696","IPCA_SPREAD","B33 + 72 bps","IPCA + 7.3293%","2026-07-30","2041-09-15","1381,00","5,48","","","","2033-05-15","B33","8,2913","72","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,2798","IPCA_SPREAD","B33 - 1 bps","IPCA + 6.2980%","2026-07-30","2034-04-15","1352,00","5,37","","","","2033-05-15","B33","8,2913","-1","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8024","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-30","2031-10-10","785,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,2465","IPCA_SPREAD","B33 - 4 bps","IPCA + 7.4515%","2026-07-30","2035-04-15","1465,00","5,81","","","","2033-05-15","B33","8,2913","-4","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,2674","IPCA_SPREAD","B35 + 6 bps","IPCA + 6.9164%","2026-07-30","2037-07-15","1810,00","7,18","","","","2035-05-15","B35","8,1989","6","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,9470","IPCA_SPREAD","B32 - 33 bps","IPCA + 6.8000%","2026-07-30","2033-02-15","1307,00","5,19","","","","2032-08-15","B32","8,3012","-33","ok","","ANBIMA Data API (web-bff)"
"AXIA19","7,9879","IPCA_SPREAD","B35 - 20 bps","IPCA + 8.0036%","2026-07-30","2036-06-15","1631,00","6,47","","","","2035-05-15","B35","8,1989","-20","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,8303","IPCA_SPREAD","B35 - 34 bps","IPCA + 6.7116%","2026-07-30","2036-02-15","1735,00","6,88","","","","2035-05-15","B35","8,1989","-34","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,7958","IPCA_SPREAD","B40 - 11 bps","IPCA + 6.6752%","2026-07-30","2041-02-15","2174,00","8,63","","","","2040-08-15","B40","7,9166","-11","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,3513","DI_SPREAD","CDI + 1,35%","DI + 1.2500%","2026-07-30","2030-03-28","624,00","2,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,5797","DI_SPREAD","CDI + 1,58%","DI + 1.2500%","2026-07-30","2030-08-15","670,00","2,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0144","DI_SPREAD","CDI + 2,01%","DI + 1.0000%","2026-07-30","2028-01-28","350,00","1,39","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,3125","IPCA_SPREAD","B37 + 26 bps","IPCA + 7.7959%","2026-07-30","2043-03-15","1866,00","7,40","","","","2037-05-15","B37","8,0345","26","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,6719","DI_SPREAD","CDI + 4,67%","DI + 1.4500%","2026-07-30","2027-10-07","158,00","0,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,2790","DI_SPREAD","CDI + 0,28%","DI + 1.2000%","2026-07-30","2027-02-20","130,00","0,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,6601","IPCA_SPREAD","B29 - 57 bps","IPCA + 5.7687%","2026-07-30","2029-03-15","604,00","2,40","","","","2029-05-15","B29","8,2806","-57","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3841","DI_SPREAD","CDI + 0,38%","DI + 0.5500%","2026-07-30","2028-10-10","474,00","1,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,7716","IPCA_SPREAD","B35 - 39 bps","IPCA + 7.0225%","2026-07-30","2036-01-15","1620,00","6,43","","","","2035-05-15","B35","8,1989","-39","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-30","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-30","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,4363","IPCA_SPREAD","B35 + 22 bps","IPCA + 6.8413%","2026-07-30","2044-03-15","1798,00","7,13","","","","2035-05-15","B35","8,1989","22","ok","","ANBIMA Data API (web-bff)"
"BION17","10,9948","IPCA_SPREAD","B30 + 245 bps","IPCA + 10.1044%","2026-07-30","2032-10-15","889,00","3,53","","","","2030-08-15","B30","8,3411","245","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4875","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-30","2027-04-24","173,00","0,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,7262","IPCA_SPREAD","B29 - 51 bps","IPCA + 7.1358%","2026-07-30","2031-12-15","581,00","2,31","","","","2029-05-15","B29","8,2806","-51","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9388","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-07-30","2027-08-25","130,00","0,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2702","DI_SPREAD","CDI + 1,27%","DI + 1.6000%","2026-07-30","2030-07-10","607,00","2,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-30","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-30","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-30","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-30","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,8058","IPCA_SPREAD","B32 + 139 bps","IPCA + 5.5365%","2026-07-30","2034-09-15","1293,00","5,13","","","","2032-08-15","B32","8,3012","139","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3966","DI_SPREAD","CDI + 2,40%","DI + 2.4000%","2026-07-30","2027-04-15","166,00","0,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5587","DI_SPREAD","CDI + 2,56%","DI + 3.2500%","2026-07-30","2029-02-21","508,00","2,02","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5636","DI_SPREAD","CDI + 2,56%","DI + 2.9300%","2026-07-30","2029-08-23","589,00","2,34","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7373","DI_SPREAD","CDI + 2,74%","DI + 1.9000%","2026-07-30","2030-10-15","772,00","3,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA5","2,2226","DI_SPREAD","CDI + 2,22%","DI + 1.9000%","2026-07-30","2028-03-15","356,00","1,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4133","DI_SPREAD","CDI + 0,41%","DI + 0.6300%","2026-07-30","2031-08-20","822,00","3,26","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5407","DI_SPREAD","CDI + 0,54%","DI + 0.9500%","2026-07-30","2034-08-20","1087,00","4,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,3784","IPCA_SPREAD","B27 + 27 bps","IPCA + 5.7694%","2026-07-30","2028-03-15","208,00","0,83","","","","2027-05-15","B27","8,0905","27","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-30","2031-05-15","725,00","2,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,7296","IPCA_SPREAD","B31 + 39 bps","IPCA + 8.0355%","2026-07-30","2032-12-15","1104,00","4,38","","","","2031-05-15","B31","8,3106","39","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4081","DI_SPREAD","CDI + 0,41%","DI + 0.5800%","2026-07-30","2049-05-03","660,00","2,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3414","DI_SPREAD","CDI + 0,34%","DI + 0.6200%","2026-07-30","2029-05-28","400,00","1,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,4793","DI_SPREAD","CDI + 0,48%","DI + 0.5900%","2026-07-30","2031-01-08","778,00","3,09","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3497","DI_SPREAD","CDI + 0,35%","DI + 0.4500%","2026-07-30","2030-09-18","704,00","2,79","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,9008","IPCA_SPREAD","B33 + 241 bps","IPCA + 10.7609%","2026-07-30","2039-02-15","1328,00","5,27","","","","2033-05-15","B33","8,2913","241","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,7389","PREFIXADO","15,74%","Pré-Fixado 15.0500%","2026-07-30","2032-04-15","914,00","3,63","","0,9735","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,74%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,62%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,2415","IPCA_SPREAD","B31 + 178 bps","IPCA + 8.2700%","2026-07-30","2032-04-15","1051,00","4,17","","","","2031-05-15","B31","8,3106","178","ok","","ANBIMA Data API (web-bff)"
"BTEL33","11,0702","IPCA_SPREAD","B33 + 257 bps","IPCA + 8.4500%","2026-07-30","2035-04-15","1387,00","5,50","","","","2033-05-15","B33","8,2913","257","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,0915","DI_SPREAD","CDI + 1,09%","DI + 1.5000%","2026-07-30","2029-12-10","500,00","1,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,3546","IPCA_SPREAD","B35 + 14 bps","IPCA + 8.1891%","2026-07-30","2036-06-15","1611,00","6,39","","","","2035-05-15","B35","8,1989","14","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,3523","DI_SPREAD","CDI + 1,35%","DI + 1.3700%","2026-07-30","2032-08-07","889,00","3,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,2065","DI_SPREAD","CDI + 1,21%","DI + 2.2000%","2026-07-30","2029-06-15","460,00","1,83","","","","","","","","ok","","ANBIMA Data API (web-bff)"
