"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AESLA5","7,8290","IPCA_SPREAD","B32 - 38 bps","IPCA + 6.1774%","2026-07-31","2033-10-15","1278,00","5,07","","","","2032-08-15","B32","8,2358","-38","ok","","ANBIMA Data API (web-bff)"
"AESLA7","7,8696","IPCA_SPREAD","B33 - 32 bps","IPCA + 6.1409%","2026-07-31","2034-04-15","1361,00","5,40","","","","2033-05-15","B33","8,2199","-32","ok","","ANBIMA Data API (web-bff)"
"AESLA8","0,4496","DI_SPREAD","CDI + 0,45%","DI + 0.4900%","2026-07-31","2029-09-10","547,00","2,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AESLA9","7,8713","IPCA_SPREAD","B33 - 32 bps","IPCA + 6.9249%","2026-07-31","2035-05-15","1509,00","5,99","","","","2033-05-15","B33","8,2199","-32","ok","","ANBIMA Data API (web-bff)"
"AESLB0","7,8859","IPCA_SPREAD","B35 - 22 bps","IPCA + 6.8967%","2026-07-31","2035-09-15","1540,00","6,11","","","","2035-05-15","B35","8,1190","-22","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,7642","IPCA_SPREAD","B37 - 18 bps","IPCA + 6.2031%","2026-07-31","2039-04-15","2038,00","8,09","","","","2037-05-15","B37","7,9534","-18","ok","","ANBIMA Data API (web-bff)"
"AESLC2","7,8999","IPCA_SPREAD","B33 - 30 bps","IPCA + 6.5243%","2026-07-31","2033-03-15","1331,00","5,28","","","","2033-05-15","B33","8,2199","-30","ok","","ANBIMA Data API (web-bff)"
"AESLD2","7,9299","IPCA_SPREAD","B35 - 17 bps","IPCA + 6.4580%","2026-07-31","2036-03-15","1626,00","6,45","","","","2035-05-15","B35","8,1190","-17","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,1909","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.4966%","2026-07-31","2038-03-15","1335,00","5,30","","","","2033-05-15","B33","8,2199","-3","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,6656","DI_SPREAD","CDI + 4,67%","DI + 4.5000%","2026-07-31","2027-03-15","142,00","0,56","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","7,8414","IPCA_SPREAD","B35 - 26 bps","IPCA + 7.6056%","2026-07-31","2037-06-15","1767,00","7,01","","","","2035-05-15","B35","8,1190","-26","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,5455","IPCA_SPREAD","B37 + 55 bps","IPCA + 7.7322%","2026-07-31","2047-03-15","2004,00","7,95","","","","2037-05-15","B37","7,9534","55","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-31","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","8,9708","IPCA_SPREAD","B33 + 69 bps","IPCA + 7.3293%","2026-07-31","2041-09-15","1383,00","5,49","","","","2033-05-15","B33","8,2199","69","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0677","DI_SPREAD","CDI + 1,07%","DI + 1.5500%","2026-07-31","2029-01-15","436,00","1,73","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,0711","IPCA_SPREAD","B30 + 72 bps","IPCA + 4.9999%","2026-07-31","2031-07-15","892,00","3,54","","","","2030-08-15","B30","8,2955","72","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,0049","IPCA_SPREAD","B31 + 70 bps","IPCA + 5.8806%","2026-07-31","2032-01-15","979,00","3,88","","","","2031-05-15","B31","8,2470","70","ok","","ANBIMA Data API (web-bff)"
"ALGE16","7,9014","IPCA_SPREAD","B33 - 29 bps","IPCA + 6.1451%","2026-07-31","2037-11-15","1340,00","5,32","","","","2033-05-15","B33","8,2199","-29","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","9,0319","IPCA_SPREAD","B32 + 74 bps","IPCA + 6.3243%","2026-07-31","2033-11-15","1195,00","4,74","","","","2032-08-15","B32","8,2358","74","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0810","DI_SPREAD","CDI + 1,08%","DI + 1.3000%","2026-07-31","2032-01-28","920,00","3,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1297","DI_SPREAD","CDI + 1,13%","DI + 1.2500%","2026-07-31","2033-02-22","982,00","3,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","7,9087","IPCA_SPREAD","B28 - 53 bps","IPCA + 3.6500%","2026-07-31","2029-12-15","406,00","1,61","","","","2028-08-15","B28","8,4820","-53","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,8572","IPCA_SPREAD","B30 - 40 bps","IPCA + 4.0000%","2026-07-31","2035-02-15","951,00","3,77","","","","2030-08-15","B30","8,2955","-40","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,8064","IPCA_SPREAD","B32 - 40 bps","IPCA + 6.1305%","2026-07-31","2036-04-15","1166,00","4,63","","","","2032-08-15","B32","8,2358","-40","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,9175","DI_SPREAD","CDI + 0,92%","DI + 1.5000%","2026-07-31","2029-12-12","594,00","2,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,5862","IPCA_SPREAD","B33 - 59 bps","IPCA + 6.4986%","2026-07-31","2034-10-15","1432,00","5,68","","","","2033-05-15","B33","8,2199","-59","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-31","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-31","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-31","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5181","DI_SPREAD","CDI + 0,52%","DI + 0.4400%","2026-07-31","2030-11-05","735,00","2,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5679","DI_SPREAD","CDI + 0,57%","DI + 0.5000%","2026-07-31","2032-07-15","985,00","3,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,8416","IPCA_SPREAD","B35 - 26 bps","IPCA + 7.0457%","2026-07-31","2037-07-15","1678,00","6,66","","","","2035-05-15","B35","8,1190","-26","ok","","ANBIMA Data API (web-bff)"
"ANIM15","2,0239","DI_SPREAD","CDI + 2,02%","DI + 1.9200%","2026-07-31","2029-05-15","384,00","1,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","2,3307","DI_SPREAD","CDI + 2,33%","DI + 1.6000%","2026-07-31","2029-05-15","484,00","1,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","2,5181","DI_SPREAD","CDI + 2,52%","DI + 1.5000%","2026-07-31","2029-10-15","579,00","2,30","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,1114","IPCA_SPREAD","B29 - 12 bps","IPCA + 6.3854%","2026-07-31","2031-09-15","657,00","2,61","","","","2029-05-15","B29","8,2400","-12","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4120","DI_SPREAD","CDI + 1,41%","DI + 1.3800%","2026-07-31","2029-01-15","532,00","2,11","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,1346","IPCA_SPREAD","B30 + 77 bps","IPCA + 6.7800%","2026-07-31","2031-09-15","794,00","3,15","","","","2030-08-15","B30","8,2955","77","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3915","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-31","2028-09-15","246,00","0,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APRB18","9,3827","IPCA_SPREAD","B30 + 100 bps","IPCA + 4.5000%","2026-07-31","2031-06-15","763,00","3,03","","","","2030-08-15","B30","8,2955","100","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6348","DI_SPREAD","CDI + 0,63%","DI + 0.8600%","2026-07-31","2027-06-15","169,00","0,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1600","DI_SPREAD","CDI + 2,16%","DI + 2.2500%","2026-07-31","2029-11-04","562,00","2,23","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,8091","DI_SPREAD","CDI + 2,81%","DI + 1.9000%","2026-07-31","2032-03-15","804,00","3,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,9488","DI_SPREAD","CDI + 2,95%","DI + 1.3500%","2026-07-31","2032-09-25","875,00","3,47","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","3,1669","DI_SPREAD","CDI + 3,17%","DI + 1.6000%","2026-07-31","2034-09-25","1056,00","4,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1530","DI_SPREAD","CDI + 3,15%","DI + 1.5500%","2026-07-31","2030-11-05","786,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,8626","IPCA_SPREAD","B27 + 259 bps","IPCA + 4.8392%","2026-07-31","2027-09-15","148,00","0,59","","","","2027-05-15","B27","8,0600","259","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,6025","DI_SPREAD","CDI + 1,60%","DI + 1.6500%","2026-07-31","2027-03-11","142,00","0,56","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1589","DI_SPREAD","CDI + 2,16%","DI + 2.7000%","2026-07-31","2028-08-24","228,00","0,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2406","DI_SPREAD","CDI + 2,24%","DI + 2.4000%","2026-07-31","2029-04-12","361,00","1,43","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,2294","IPCA_SPREAD","B33 + 186 bps","IPCA + 7.7000%","2026-07-31","2035-05-15","1443,00","5,73","","","","2033-05-15","B33","8,2199","186","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,1175","IPCA_SPREAD","B31 + 173 bps","IPCA + 8.2857%","2026-07-31","2032-10-15","1130,00","4,48","","","","2031-05-15","B31","8,2470","173","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,7396","IPCA_SPREAD","B30 + 318 bps","IPCA + 6.2500%","2026-07-31","2033-06-15","813,00","3,23","","","","2030-08-15","B30","8,2955","318","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3562","DI_SPREAD","CDI + 1,36%","DI + 1.8500%","2026-07-31","2027-12-22","321,00","1,27","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7337","DI_SPREAD","CDI + 1,73%","DI + 1.2500%","2026-07-31","2029-03-25","453,00","1,80","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6224","DI_SPREAD","CDI + 1,62%","DI + 1.9500%","2026-07-31","2028-05-20","294,00","1,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7510","DI_SPREAD","CDI + 1,75%","DI + 1.9500%","2026-07-31","2028-12-22","515,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8210","DI_SPREAD","CDI + 1,82%","DI + 1.2500%","2026-07-31","2029-06-20","511,00","2,03","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8649","DI_SPREAD","CDI + 1,86%","DI + 1.2500%","2026-07-31","2029-09-25","540,00","2,14","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8802","DI_SPREAD","CDI + 1,88%","DI + 1.2500%","2026-07-31","2029-12-09","674,00","2,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8596","DI_SPREAD","CDI + 1,86%","DI + 1.2000%","2026-07-31","2029-06-05","591,00","2,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,5193","IPCA_SPREAD","B28 + 3 bps","IPCA + 7.5500%","2026-07-31","2030-03-15","499,00","1,98","","","","2028-08-15","B28","8,4820","3","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,3946","IPCA_SPREAD","B32 + 15 bps","IPCA + 8.1500%","2026-07-31","2035-03-15","1301,00","5,16","","","","2032-08-15","B32","8,2358","15","ok","","ANBIMA Data API (web-bff)"
"ASER12","12,2850","IPCA_SPREAD","B35 + 385 bps","IPCA + 8.4051%","2026-07-31","2043-12-15","1747,00","6,93","","","","2035-05-15","B35","8,1190","385","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,2136","IPCA_SPREAD","B35 + 101 bps","IPCA + 7.1071%","2026-07-31","2041-06-15","1608,00","6,38","","","","2035-05-15","B35","8,1190","101","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,9796","IPCA_SPREAD","B33 + 70 bps","IPCA + 7.3293%","2026-07-31","2041-09-15","1383,00","5,49","","","","2033-05-15","B33","8,2199","70","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,9928","IPCA_SPREAD","B33 + 71 bps","IPCA + 7.3293%","2026-07-31","2041-09-15","1382,00","5,48","","","","2033-05-15","B33","8,2199","71","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,1988","IPCA_SPREAD","B33 - 2 bps","IPCA + 6.2980%","2026-07-31","2034-04-15","1352,00","5,37","","","","2033-05-15","B33","8,2199","-2","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,7992","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-31","2031-10-10","785,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,1435","IPCA_SPREAD","B33 - 7 bps","IPCA + 7.4515%","2026-07-31","2035-04-15","1465,00","5,81","","","","2033-05-15","B33","8,2199","-7","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,1930","IPCA_SPREAD","B35 + 7 bps","IPCA + 6.9164%","2026-07-31","2037-07-15","1810,00","7,18","","","","2035-05-15","B35","8,1190","7","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,8477","IPCA_SPREAD","B32 - 36 bps","IPCA + 6.8000%","2026-07-31","2033-02-15","1307,00","5,19","","","","2032-08-15","B32","8,2358","-36","ok","","ANBIMA Data API (web-bff)"
"AXIA19","7,9070","IPCA_SPREAD","B35 - 20 bps","IPCA + 8.0036%","2026-07-31","2036-06-15","1632,00","6,48","","","","2035-05-15","B35","8,1190","-20","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,7872","IPCA_SPREAD","B35 - 31 bps","IPCA + 6.7116%","2026-07-31","2036-02-15","1735,00","6,88","","","","2035-05-15","B35","8,1190","-31","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,7332","IPCA_SPREAD","B40 - 10 bps","IPCA + 6.6752%","2026-07-31","2041-02-15","2177,00","8,64","","","","2040-08-15","B40","7,8421","-10","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,3546","DI_SPREAD","CDI + 1,35%","DI + 1.2500%","2026-07-31","2030-03-28","623,00","2,47","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,5959","DI_SPREAD","CDI + 1,60%","DI + 1.2500%","2026-07-31","2030-08-15","669,00","2,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0384","DI_SPREAD","CDI + 2,04%","DI + 1.0000%","2026-07-31","2028-01-28","349,00","1,38","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,2404","IPCA_SPREAD","B37 + 27 bps","IPCA + 7.7959%","2026-07-31","2043-03-15","1868,00","7,41","","","","2037-05-15","B37","7,9534","27","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,5477","DI_SPREAD","CDI + 4,55%","DI + 1.4500%","2026-07-31","2027-10-07","157,00","0,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,2726","DI_SPREAD","CDI + 0,27%","DI + 1.2000%","2026-07-31","2027-02-20","129,00","0,51","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,5891","IPCA_SPREAD","B29 - 60 bps","IPCA + 5.7687%","2026-07-31","2029-03-15","603,00","2,39","","","","2029-05-15","B29","8,2400","-60","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3771","DI_SPREAD","CDI + 0,38%","DI + 0.5500%","2026-07-31","2028-10-10","473,00","1,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,6763","IPCA_SPREAD","B35 - 41 bps","IPCA + 7.0225%","2026-07-31","2036-01-15","1621,00","6,43","","","","2035-05-15","B35","8,1190","-41","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-31","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-31","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,3287","IPCA_SPREAD","B35 + 19 bps","IPCA + 6.8413%","2026-07-31","2044-03-15","1804,00","7,16","","","","2035-05-15","B35","8,1190","19","ok","","ANBIMA Data API (web-bff)"
"BION17","10,9452","IPCA_SPREAD","B30 + 245 bps","IPCA + 10.1044%","2026-07-31","2032-10-15","888,00","3,52","","","","2030-08-15","B30","8,2955","245","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4848","DI_SPREAD","CDI + 1,48%","DI + 1.9000%","2026-07-31","2027-04-24","172,00","0,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,6781","IPCA_SPREAD","B29 - 52 bps","IPCA + 7.1358%","2026-07-31","2031-12-15","581,00","2,31","","","","2029-05-15","B29","8,2400","-52","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9433","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-07-31","2027-08-25","129,00","0,51","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,3123","DI_SPREAD","CDI + 1,31%","DI + 1.6000%","2026-07-31","2030-07-10","606,00","2,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-31","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-31","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-31","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-31","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,7231","IPCA_SPREAD","B32 + 137 bps","IPCA + 5.5365%","2026-07-31","2034-09-15","1293,00","5,13","","","","2032-08-15","B32","8,2358","137","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3681","DI_SPREAD","CDI + 2,37%","DI + 2.4000%","2026-07-31","2027-04-15","165,00","0,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5248","DI_SPREAD","CDI + 2,52%","DI + 3.2500%","2026-07-31","2029-02-21","507,00","2,01","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5257","DI_SPREAD","CDI + 2,53%","DI + 2.9300%","2026-07-31","2029-08-23","589,00","2,34","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,6604","DI_SPREAD","CDI + 2,66%","DI + 1.9000%","2026-07-31","2030-10-15","772,00","3,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA5","2,2302","DI_SPREAD","CDI + 2,23%","DI + 1.9000%","2026-07-31","2028-03-15","355,00","1,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4169","DI_SPREAD","CDI + 0,42%","DI + 0.6300%","2026-07-31","2031-08-20","821,00","3,26","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5381","DI_SPREAD","CDI + 0,54%","DI + 0.9500%","2026-07-31","2034-08-20","1087,00","4,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,3015","IPCA_SPREAD","B27 + 22 bps","IPCA + 5.7694%","2026-07-31","2028-03-15","207,00","0,82","","","","2027-05-15","B27","8,0600","22","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-31","2031-05-15","724,00","2,87","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,6781","IPCA_SPREAD","B31 + 40 bps","IPCA + 8.0355%","2026-07-31","2032-12-15","1103,00","4,38","","","","2031-05-15","B31","8,2470","40","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4295","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-07-31","2049-05-03","659,00","2,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3377","DI_SPREAD","CDI + 0,34%","DI + 0.6200%","2026-07-31","2029-05-28","399,00","1,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,4976","DI_SPREAD","CDI + 0,50%","DI + 0.5900%","2026-07-31","2031-01-08","777,00","3,08","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3511","DI_SPREAD","CDI + 0,35%","DI + 0.4500%","2026-07-31","2030-09-18","703,00","2,79","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,8197","IPCA_SPREAD","B33 + 240 bps","IPCA + 10.7609%","2026-07-31","2039-02-15","1329,00","5,27","","","","2033-05-15","B33","8,2199","240","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,7950","PREFIXADO","15,80%","Pré-Fixado 15.0500%","2026-07-31","2032-04-15","913,00","3,62","","1,0473","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,80%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,59%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,2334","IPCA_SPREAD","B31 + 184 bps","IPCA + 8.2700%","2026-07-31","2032-04-15","1050,00","4,17","","","","2031-05-15","B31","8,2470","184","ok","","ANBIMA Data API (web-bff)"
"BTEL33","11,0065","IPCA_SPREAD","B33 + 257 bps","IPCA + 8.4500%","2026-07-31","2035-04-15","1387,00","5,50","","","","2033-05-15","B33","8,2199","257","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,0755","DI_SPREAD","CDI + 1,08%","DI + 1.5000%","2026-07-31","2029-12-10","499,00","1,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,2402","IPCA_SPREAD","B35 + 11 bps","IPCA + 8.1891%","2026-07-31","2036-06-15","1613,00","6,40","","","","2035-05-15","B35","8,1190","11","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,3576","DI_SPREAD","CDI + 1,36%","DI + 1.3700%","2026-07-31","2032-08-07","888,00","3,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,2007","DI_SPREAD","CDI + 1,20%","DI + 2.2000%","2026-07-31","2029-06-15","459,00","1,82","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC32","1,3335","DI_SPREAD","CDI + 1,33%","DI + 2.5000%","2026-07-31","2031-06-15","777,00","3,08","","","","","","","","ok","","ANBIMA Data API (web-bff)"
