"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AEGPA4","2,8676","DI_SPREAD","CDI + 2,87%","DI + 3.4700%","2026-07-29","2028-10-25","277,00","1,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA8","17,2244","PREFIXADO","17,22%","Pré-Fixado 16.3433%","2026-07-29","2031-01-15","835,00","3,31","","2,2517","spread = (1 + Y)/(1 + L) - 1; Y = pre 17,22%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,64%","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA9","3,0912","DI_SPREAD","CDI + 3,09%","DI + 2.7500%","2026-07-29","2029-06-25","509,00","2,02","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB3","3,2583","DI_SPREAD","CDI + 3,26%","DI + 1.8000%","2026-07-29","2032-08-22","844,00","3,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB5","3,2818","DI_SPREAD","CDI + 3,28%","DI + 1.8000%","2026-07-29","2030-12-15","812,00","3,22","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB7","2,3327","DI_SPREAD","CDI + 2,33%","DI + 2.9500%","2026-07-29","2028-09-15","350,00","1,39","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AERI12","","DI_SPREAD","—","DI + 3.0000%","2026-07-29","2030-03-30","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AESLA5","7,9274","IPCA_SPREAD","B32 - 39 bps","IPCA + 6.1774%","2026-07-29","2033-10-15","1279,00","5,08","","","","2032-08-15","B32","8,3483","-39","ok","","ANBIMA Data API (web-bff)"
"AESLA7","7,9601","IPCA_SPREAD","B33 - 36 bps","IPCA + 6.1409%","2026-07-29","2034-04-15","1362,00","5,40","","","","2033-05-15","B33","8,3486","-36","ok","","ANBIMA Data API (web-bff)"
"AESLA8","0,4716","DI_SPREAD","CDI + 0,47%","DI + 0.4900%","2026-07-29","2029-09-10","548,00","2,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AESLA9","7,9814","IPCA_SPREAD","B33 - 34 bps","IPCA + 6.9249%","2026-07-29","2035-05-15","1509,00","5,99","","","","2033-05-15","B33","8,3486","-34","ok","","ANBIMA Data API (web-bff)"
"AESLB0","7,9977","IPCA_SPREAD","B35 - 27 bps","IPCA + 6.8967%","2026-07-29","2035-09-15","1540,00","6,11","","","","2035-05-15","B35","8,2867","-27","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,8893","IPCA_SPREAD","B37 - 21 bps","IPCA + 6.2031%","2026-07-29","2039-04-15","2035,00","8,08","","","","2037-05-15","B37","8,1191","-21","ok","","ANBIMA Data API (web-bff)"
"AESLC2","7,9921","IPCA_SPREAD","B33 - 33 bps","IPCA + 6.5243%","2026-07-29","2033-03-15","1332,00","5,29","","","","2033-05-15","B33","8,3486","-33","ok","","ANBIMA Data API (web-bff)"
"AESLD2","8,0936","IPCA_SPREAD","B35 - 18 bps","IPCA + 6.4580%","2026-07-29","2036-03-15","1624,00","6,44","","","","2035-05-15","B35","8,2867","-18","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,3181","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.4966%","2026-07-29","2038-03-15","1333,00","5,29","","","","2033-05-15","B33","8,3486","-3","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,6875","DI_SPREAD","CDI + 4,69%","DI + 4.5000%","2026-07-29","2027-03-15","144,00","0,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","7,9849","IPCA_SPREAD","B35 - 28 bps","IPCA + 7.6056%","2026-07-29","2037-06-15","1765,00","7,00","","","","2035-05-15","B35","8,2867","-28","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,7063","IPCA_SPREAD","B37 + 54 bps","IPCA + 7.7322%","2026-07-29","2047-03-15","1995,00","7,92","","","","2037-05-15","B37","8,1191","54","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-29","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","9,1002","IPCA_SPREAD","B33 + 69 bps","IPCA + 7.3293%","2026-07-29","2041-09-15","1380,00","5,48","","","","2033-05-15","B33","8,3486","69","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0670","DI_SPREAD","CDI + 1,07%","DI + 1.5500%","2026-07-29","2029-01-15","438,00","1,74","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,1551","IPCA_SPREAD","B30 + 72 bps","IPCA + 4.9999%","2026-07-29","2031-07-15","893,00","3,54","","","","2030-08-15","B30","8,3787","72","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,1309","IPCA_SPREAD","B31 + 72 bps","IPCA + 5.8806%","2026-07-29","2032-01-15","981,00","3,89","","","","2031-05-15","B31","8,3500","72","ok","","ANBIMA Data API (web-bff)"
"ALGE16","8,0258","IPCA_SPREAD","B33 - 30 bps","IPCA + 6.1451%","2026-07-29","2037-11-15","1339,00","5,31","","","","2033-05-15","B33","8,3486","-30","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","9,1566","IPCA_SPREAD","B32 + 75 bps","IPCA + 6.3243%","2026-07-29","2033-11-15","1196,00","4,75","","","","2032-08-15","B32","8,3483","75","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0554","DI_SPREAD","CDI + 1,06%","DI + 1.3000%","2026-07-29","2032-01-28","921,00","3,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1299","DI_SPREAD","CDI + 1,13%","DI + 1.2500%","2026-07-29","2033-02-22","982,00","3,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","8,0343","IPCA_SPREAD","B28 - 49 bps","IPCA + 3.6500%","2026-07-29","2029-12-15","408,00","1,62","","","","2028-08-15","B28","8,5625","-49","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,9376","IPCA_SPREAD","B30 - 41 bps","IPCA + 4.0000%","2026-07-29","2035-02-15","952,00","3,78","","","","2030-08-15","B30","8,3787","-41","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,9518","IPCA_SPREAD","B32 - 37 bps","IPCA + 6.1305%","2026-07-29","2036-04-15","1165,00","4,62","","","","2032-08-15","B32","8,3483","-37","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,9083","DI_SPREAD","CDI + 0,91%","DI + 1.5000%","2026-07-29","2029-12-12","595,00","2,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,7098","IPCA_SPREAD","B33 - 59 bps","IPCA + 6.4986%","2026-07-29","2034-10-15","1432,00","5,68","","","","2033-05-15","B33","8,3486","-59","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-29","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-29","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-29","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5176","DI_SPREAD","CDI + 0,52%","DI + 0.4400%","2026-07-29","2030-11-05","737,00","2,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5618","DI_SPREAD","CDI + 0,56%","DI + 0.5000%","2026-07-29","2032-07-15","986,00","3,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","8,0364","IPCA_SPREAD","B35 - 23 bps","IPCA + 7.0457%","2026-07-29","2037-07-15","1676,00","6,65","","","","2035-05-15","B35","8,2867","-23","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,9774","DI_SPREAD","CDI + 1,98%","DI + 1.9200%","2026-07-29","2029-05-15","386,00","1,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","2,2192","DI_SPREAD","CDI + 2,22%","DI + 1.6000%","2026-07-29","2029-05-15","486,00","1,93","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","2,4362","DI_SPREAD","CDI + 2,44%","DI + 1.5000%","2026-07-29","2029-10-15","581,00","2,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,1839","IPCA_SPREAD","B29 - 14 bps","IPCA + 6.3854%","2026-07-29","2031-09-15","659,00","2,62","","","","2029-05-15","B29","8,3371","-14","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4147","DI_SPREAD","CDI + 1,41%","DI + 1.3800%","2026-07-29","2029-01-15","534,00","2,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,1538","IPCA_SPREAD","B30 + 72 bps","IPCA + 6.7800%","2026-07-29","2031-09-15","795,00","3,15","","","","2030-08-15","B30","8,3787","72","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3927","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-29","2028-09-15","248,00","0,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APRB18","9,4916","IPCA_SPREAD","B30 + 103 bps","IPCA + 4.5000%","2026-07-29","2031-06-15","764,00","3,03","","","","2030-08-15","B30","8,3787","103","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6335","DI_SPREAD","CDI + 0,63%","DI + 0.8600%","2026-07-29","2027-06-15","171,00","0,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1560","DI_SPREAD","CDI + 2,16%","DI + 2.2500%","2026-07-29","2029-11-04","563,00","2,23","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,7246","DI_SPREAD","CDI + 2,72%","DI + 1.9000%","2026-07-29","2032-03-15","805,00","3,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,7072","DI_SPREAD","CDI + 2,71%","DI + 1.3500%","2026-07-29","2032-09-25","878,00","3,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","3,1375","DI_SPREAD","CDI + 3,14%","DI + 1.6000%","2026-07-29","2034-09-25","1057,00","4,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1564","DI_SPREAD","CDI + 3,16%","DI + 1.5500%","2026-07-29","2030-11-05","787,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","11,0306","IPCA_SPREAD","B27 + 268 bps","IPCA + 4.8392%","2026-07-29","2027-09-15","150,00","0,60","","","","2027-05-15","B27","8,1369","268","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,6087","DI_SPREAD","CDI + 1,61%","DI + 1.6500%","2026-07-29","2027-03-11","144,00","0,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1006","DI_SPREAD","CDI + 2,10%","DI + 2.7000%","2026-07-29","2028-08-24","230,00","0,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2434","DI_SPREAD","CDI + 2,24%","DI + 2.4000%","2026-07-29","2029-04-12","363,00","1,44","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,3806","IPCA_SPREAD","B33 + 188 bps","IPCA + 7.7000%","2026-07-29","2035-05-15","1443,00","5,73","","","","2033-05-15","B33","8,3486","188","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,2307","IPCA_SPREAD","B31 + 174 bps","IPCA + 8.2857%","2026-07-29","2032-10-15","1131,00","4,49","","","","2031-05-15","B31","8,3500","174","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,8165","IPCA_SPREAD","B30 + 317 bps","IPCA + 6.2500%","2026-07-29","2033-06-15","814,00","3,23","","","","2030-08-15","B30","8,3787","317","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3763","DI_SPREAD","CDI + 1,38%","DI + 1.8500%","2026-07-29","2027-12-22","323,00","1,28","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7377","DI_SPREAD","CDI + 1,74%","DI + 1.2500%","2026-07-29","2029-03-25","455,00","1,81","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6329","DI_SPREAD","CDI + 1,63%","DI + 1.9500%","2026-07-29","2028-05-20","296,00","1,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7706","DI_SPREAD","CDI + 1,77%","DI + 1.9500%","2026-07-29","2028-12-22","516,00","2,05","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8217","DI_SPREAD","CDI + 1,82%","DI + 1.2500%","2026-07-29","2029-06-20","513,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8468","DI_SPREAD","CDI + 1,85%","DI + 1.2500%","2026-07-29","2029-09-25","542,00","2,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8774","DI_SPREAD","CDI + 1,88%","DI + 1.2500%","2026-07-29","2029-12-09","676,00","2,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8574","DI_SPREAD","CDI + 1,86%","DI + 1.2000%","2026-07-29","2029-06-05","592,00","2,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,6252","IPCA_SPREAD","B28 + 6 bps","IPCA + 7.5500%","2026-07-29","2030-03-15","501,00","1,99","","","","2028-08-15","B28","8,5625","6","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,5319","IPCA_SPREAD","B32 + 17 bps","IPCA + 8.1500%","2026-07-29","2035-03-15","1301,00","5,16","","","","2032-08-15","B32","8,3483","17","ok","","ANBIMA Data API (web-bff)"
"ASER12","12,1519","IPCA_SPREAD","B35 + 357 bps","IPCA + 8.4051%","2026-07-29","2043-12-15","1755,00","6,96","","","","2035-05-15","B35","8,2867","357","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,3785","IPCA_SPREAD","B35 + 101 bps","IPCA + 7.1071%","2026-07-29","2041-06-15","1602,00","6,36","","","","2035-05-15","B35","8,2867","101","ok","","ANBIMA Data API (web-bff)"
"ATHT11","9,1168","IPCA_SPREAD","B33 + 71 bps","IPCA + 7.3293%","2026-07-29","2041-09-15","1380,00","5,48","","","","2033-05-15","B33","8,3486","71","ok","","ANBIMA Data API (web-bff)"
"ATII12","9,0930","IPCA_SPREAD","B33 + 69 bps","IPCA + 7.3293%","2026-07-29","2041-09-15","1381,00","5,48","","","","2033-05-15","B33","8,3486","69","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,3254","IPCA_SPREAD","B33 - 2 bps","IPCA + 6.2980%","2026-07-29","2034-04-15","1353,00","5,37","","","","2033-05-15","B33","8,3486","-2","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8048","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-29","2031-10-10","786,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,2963","IPCA_SPREAD","B33 - 5 bps","IPCA + 7.4515%","2026-07-29","2035-04-15","1465,00","5,81","","","","2033-05-15","B33","8,3486","-5","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,3534","IPCA_SPREAD","B35 + 6 bps","IPCA + 6.9164%","2026-07-29","2037-07-15","1808,00","7,17","","","","2035-05-15","B35","8,2867","6","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,9711","IPCA_SPREAD","B32 - 35 bps","IPCA + 6.8000%","2026-07-29","2033-02-15","1308,00","5,19","","","","2032-08-15","B32","8,3483","-35","ok","","ANBIMA Data API (web-bff)"
"AXIA19","8,0926","IPCA_SPREAD","B35 - 18 bps","IPCA + 8.0036%","2026-07-29","2036-06-15","1630,00","6,47","","","","2035-05-15","B35","8,2867","-18","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,8901","IPCA_SPREAD","B35 - 37 bps","IPCA + 6.7116%","2026-07-29","2036-02-15","1735,00","6,88","","","","2035-05-15","B35","8,2867","-37","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,8798","IPCA_SPREAD","B40 - 11 bps","IPCA + 6.6752%","2026-07-29","2041-02-15","2171,00","8,62","","","","2040-08-15","B40","8,0034","-11","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,3909","DI_SPREAD","CDI + 1,39%","DI + 1.2500%","2026-07-29","2030-03-28","624,00","2,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,5561","DI_SPREAD","CDI + 1,56%","DI + 1.2500%","2026-07-29","2030-08-15","671,00","2,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0708","DI_SPREAD","CDI + 2,07%","DI + 1.0000%","2026-07-29","2028-01-28","351,00","1,39","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,4107","IPCA_SPREAD","B37 + 27 bps","IPCA + 7.7959%","2026-07-29","2043-03-15","1862,00","7,39","","","","2037-05-15","B37","8,1191","27","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,6826","DI_SPREAD","CDI + 4,68%","DI + 1.4500%","2026-07-29","2027-10-07","159,00","0,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,3284","DI_SPREAD","CDI + 0,33%","DI + 1.2000%","2026-07-29","2027-02-20","131,00","0,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,7395","IPCA_SPREAD","B29 - 55 bps","IPCA + 5.7687%","2026-07-29","2029-03-15","605,00","2,40","","","","2029-05-15","B29","8,3371","-55","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,4044","DI_SPREAD","CDI + 0,40%","DI + 0.5500%","2026-07-29","2028-10-10","474,00","1,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,8422","IPCA_SPREAD","B35 - 41 bps","IPCA + 7.0225%","2026-07-29","2036-01-15","1620,00","6,43","","","","2035-05-15","B35","8,2867","-41","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-29","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-29","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,5134","IPCA_SPREAD","B35 + 21 bps","IPCA + 6.8413%","2026-07-29","2044-03-15","1794,00","7,12","","","","2035-05-15","B35","8,2867","21","ok","","ANBIMA Data API (web-bff)"
"BION17","11,0188","IPCA_SPREAD","B30 + 244 bps","IPCA + 10.1044%","2026-07-29","2032-10-15","890,00","3,53","","","","2030-08-15","B30","8,3787","244","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4857","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-29","2027-04-24","174,00","0,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,7795","IPCA_SPREAD","B29 - 51 bps","IPCA + 7.1358%","2026-07-29","2031-12-15","582,00","2,31","","","","2029-05-15","B29","8,3371","-51","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9406","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-07-29","2027-08-25","131,00","0,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2810","DI_SPREAD","CDI + 1,28%","DI + 1.6000%","2026-07-29","2030-07-10","608,00","2,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-29","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-29","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-29","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-29","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,8712","IPCA_SPREAD","B32 + 141 bps","IPCA + 5.5365%","2026-07-29","2034-09-15","1293,00","5,13","","","","2032-08-15","B32","8,3483","141","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3998","DI_SPREAD","CDI + 2,40%","DI + 2.4000%","2026-07-29","2027-04-15","167,00","0,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5513","DI_SPREAD","CDI + 2,55%","DI + 3.2500%","2026-07-29","2029-02-21","509,00","2,02","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5683","DI_SPREAD","CDI + 2,57%","DI + 2.9300%","2026-07-29","2029-08-23","590,00","2,34","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7439","DI_SPREAD","CDI + 2,74%","DI + 1.9000%","2026-07-29","2030-10-15","772,00","3,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA5","2,2336","DI_SPREAD","CDI + 2,23%","DI + 1.9000%","2026-07-29","2028-03-15","357,00","1,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4181","DI_SPREAD","CDI + 0,42%","DI + 0.6300%","2026-07-29","2031-08-20","822,00","3,26","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5582","DI_SPREAD","CDI + 0,56%","DI + 0.9500%","2026-07-29","2034-08-20","1087,00","4,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,3830","IPCA_SPREAD","B27 + 23 bps","IPCA + 5.7694%","2026-07-29","2028-03-15","209,00","0,83","","","","2027-05-15","B27","8,1369","23","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-29","2031-05-15","725,00","2,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,7565","IPCA_SPREAD","B31 + 38 bps","IPCA + 8.0355%","2026-07-29","2032-12-15","1105,00","4,38","","","","2031-05-15","B31","8,3500","38","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4151","DI_SPREAD","CDI + 0,42%","DI + 0.5800%","2026-07-29","2049-05-03","660,00","2,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3378","DI_SPREAD","CDI + 0,34%","DI + 0.6200%","2026-07-29","2029-05-28","400,00","1,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,5187","DI_SPREAD","CDI + 0,52%","DI + 0.5900%","2026-07-29","2031-01-08","778,00","3,09","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3595","DI_SPREAD","CDI + 0,36%","DI + 0.4500%","2026-07-29","2030-09-18","705,00","2,80","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,9291","IPCA_SPREAD","B33 + 238 bps","IPCA + 10.7609%","2026-07-29","2039-02-15","1328,00","5,27","","","","2033-05-15","B33","8,3486","238","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,7249","PREFIXADO","15,72%","Pré-Fixado 15.0500%","2026-07-29","2032-04-15","915,00","3,63","","0,9437","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,72%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,64%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,3179","IPCA_SPREAD","B31 + 182 bps","IPCA + 8.2700%","2026-07-29","2032-04-15","1051,00","4,17","","","","2031-05-15","B31","8,3500","182","ok","","ANBIMA Data API (web-bff)"
"BTEL33","11,1032","IPCA_SPREAD","B33 + 254 bps","IPCA + 8.4500%","2026-07-29","2035-04-15","1387,00","5,50","","","","2033-05-15","B33","8,3486","254","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,1057","DI_SPREAD","CDI + 1,11%","DI + 1.5000%","2026-07-29","2029-12-10","501,00","1,99","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,3955","IPCA_SPREAD","B35 + 10 bps","IPCA + 8.1891%","2026-07-29","2036-06-15","1611,00","6,39","","","","2035-05-15","B35","8,2867","10","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,3594","DI_SPREAD","CDI + 1,36%","DI + 1.3700%","2026-07-29","2032-08-07","889,00","3,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,2103","DI_SPREAD","CDI + 1,21%","DI + 2.2000%","2026-07-29","2029-06-15","461,00","1,83","","","","","","","","ok","","ANBIMA Data API (web-bff)"
