"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AEGPA4","2,8199","DI_SPREAD","CDI + 2,82%","DI + 3.4700%","2026-07-22","2028-10-25","281,00","1,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA8","17,2159","PREFIXADO","17,22%","Pré-Fixado 16.3433%","2026-07-22","2031-01-15","840,00","3,33","","2,0769","spread = (1 + Y)/(1 + L) - 1; Y = pre 17,22%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,83%","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA9","2,9846","DI_SPREAD","CDI + 2,98%","DI + 2.7500%","2026-07-22","2029-06-25","513,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB3","3,2714","DI_SPREAD","CDI + 3,27%","DI + 1.8000%","2026-07-22","2032-08-22","846,00","3,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB5","3,2375","DI_SPREAD","CDI + 3,24%","DI + 1.8000%","2026-07-22","2030-12-15","814,00","3,23","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB7","2,2954","DI_SPREAD","CDI + 2,30%","DI + 2.9500%","2026-07-22","2028-09-15","355,00","1,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AERI12","","DI_SPREAD","—","DI + 3.0000%","2026-07-22","2030-03-30","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AESLA5","8,0095","IPCA_SPREAD","B32 - 35 bps","IPCA + 6.1774%","2026-07-22","2033-10-15","1283,00","5,09","","","","2032-08-15","B32","8,3900","-35","ok","","ANBIMA Data API (web-bff)"
"AESLA7","7,9831","IPCA_SPREAD","B33 - 34 bps","IPCA + 6.1409%","2026-07-22","2034-04-15","1367,00","5,42","","","","2033-05-15","B33","8,3475","-34","ok","","ANBIMA Data API (web-bff)"
"AESLA8","0,4697","DI_SPREAD","CDI + 0,47%","DI + 0.4900%","2026-07-22","2029-09-10","552,00","2,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AESLA9","7,9928","IPCA_SPREAD","B33 - 33 bps","IPCA + 6.9249%","2026-07-22","2035-05-15","1514,00","6,01","","","","2033-05-15","B33","8,3475","-33","ok","","ANBIMA Data API (web-bff)"
"AESLB0","7,9226","IPCA_SPREAD","B35 - 28 bps","IPCA + 6.8967%","2026-07-22","2035-09-15","1547,00","6,14","","","","2035-05-15","B35","8,2300","-28","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,7724","IPCA_SPREAD","B37 - 27 bps","IPCA + 6.2031%","2026-07-22","2039-04-15","2044,00","8,11","","","","2037-05-15","B37","8,0671","-27","ok","","ANBIMA Data API (web-bff)"
"AESLC2","8,0218","IPCA_SPREAD","B33 - 30 bps","IPCA + 6.5243%","2026-07-22","2033-03-15","1337,00","5,31","","","","2033-05-15","B33","8,3475","-30","ok","","ANBIMA Data API (web-bff)"
"AESLD2","7,9399","IPCA_SPREAD","B35 - 27 bps","IPCA + 6.4580%","2026-07-22","2036-03-15","1632,00","6,48","","","","2035-05-15","B35","8,2300","-27","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,3261","IPCA_SPREAD","B33 - 2 bps","IPCA + 6.4966%","2026-07-22","2038-03-15","1338,00","5,31","","","","2033-05-15","B33","8,3475","-2","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,6743","DI_SPREAD","CDI + 4,67%","DI + 4.5000%","2026-07-22","2027-03-15","149,00","0,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","7,9822","IPCA_SPREAD","B35 - 23 bps","IPCA + 7.6056%","2026-07-22","2037-06-15","1770,00","7,02","","","","2035-05-15","B35","8,2300","-23","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,5639","IPCA_SPREAD","B37 + 46 bps","IPCA + 7.7322%","2026-07-22","2047-03-15","2010,00","7,98","","","","2037-05-15","B37","8,0671","46","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-22","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AGVF12","","IPCA_SPREAD","—","IPCA + 6.7686%","2026-07-22","2027-08-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","9,0184","IPCA_SPREAD","B33 + 62 bps","IPCA + 7.3293%","2026-07-22","2041-09-15","1388,00","5,51","","","","2033-05-15","B33","8,3475","62","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0779","DI_SPREAD","CDI + 1,08%","DI + 1.5500%","2026-07-22","2029-01-15","442,00","1,75","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,2538","IPCA_SPREAD","B30 + 72 bps","IPCA + 4.9999%","2026-07-22","2031-07-15","898,00","3,56","","","","2030-08-15","B30","8,4744","72","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,1871","IPCA_SPREAD","B31 + 74 bps","IPCA + 5.8806%","2026-07-22","2032-01-15","986,00","3,91","","","","2031-05-15","B31","8,3858","74","ok","","ANBIMA Data API (web-bff)"
"ALGE16","8,0374","IPCA_SPREAD","B33 - 29 bps","IPCA + 6.1451%","2026-07-22","2037-11-15","1343,00","5,33","","","","2033-05-15","B33","8,3475","-29","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","9,1956","IPCA_SPREAD","B32 + 74 bps","IPCA + 6.3243%","2026-07-22","2033-11-15","1201,00","4,77","","","","2032-08-15","B32","8,3900","74","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0460","DI_SPREAD","CDI + 1,05%","DI + 1.3000%","2026-07-22","2032-01-28","858,00","3,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1168","DI_SPREAD","CDI + 1,12%","DI + 1.2500%","2026-07-22","2033-02-22","983,00","3,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","8,1097","IPCA_SPREAD","B28 - 51 bps","IPCA + 3.6500%","2026-07-22","2029-12-15","413,00","1,64","","","","2028-08-15","B28","8,6681","-51","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,9892","IPCA_SPREAD","B30 - 45 bps","IPCA + 4.0000%","2026-07-22","2035-02-15","956,00","3,79","","","","2030-08-15","B30","8,4744","-45","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,9728","IPCA_SPREAD","B32 - 38 bps","IPCA + 6.1305%","2026-07-22","2036-04-15","1170,00","4,64","","","","2032-08-15","B32","8,3900","-38","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,7849","DI_SPREAD","CDI + 0,78%","DI + 1.5000%","2026-07-22","2029-12-12","599,00","2,38","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,6962","IPCA_SPREAD","B33 - 60 bps","IPCA + 6.4986%","2026-07-22","2034-10-15","1438,00","5,71","","","","2033-05-15","B33","8,3475","-60","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-22","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-22","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-22","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5165","DI_SPREAD","CDI + 0,52%","DI + 0.4400%","2026-07-22","2030-11-05","739,00","2,93","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5657","DI_SPREAD","CDI + 0,57%","DI + 0.5000%","2026-07-22","2032-07-15","986,00","3,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,9602","IPCA_SPREAD","B35 - 25 bps","IPCA + 7.0457%","2026-07-22","2037-07-15","1682,00","6,67","","","","2035-05-15","B35","8,2300","-25","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,9142","DI_SPREAD","CDI + 1,91%","DI + 1.9200%","2026-07-22","2029-05-15","391,00","1,55","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","1,8208","DI_SPREAD","CDI + 1,82%","DI + 1.6000%","2026-07-22","2029-05-15","491,00","1,95","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","2,0708","DI_SPREAD","CDI + 2,07%","DI + 1.5000%","2026-07-22","2029-10-15","585,00","2,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,2634","IPCA_SPREAD","B29 - 17 bps","IPCA + 6.3854%","2026-07-22","2031-09-15","663,00","2,63","","","","2029-05-15","B29","8,4495","-17","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4007","DI_SPREAD","CDI + 1,40%","DI + 1.3800%","2026-07-22","2029-01-15","538,00","2,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,1950","IPCA_SPREAD","B30 + 66 bps","IPCA + 6.7800%","2026-07-22","2031-09-15","800,00","3,17","","","","2030-08-15","B30","8,4744","66","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3862","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-22","2028-09-15","253,00","1,00","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPT11","","IPCA_SPREAD","—","IPCA + 8.8958%","2026-07-22","2043-12-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"APRB18","9,2382","IPCA_SPREAD","B30 + 70 bps","IPCA + 4.5000%","2026-07-22","2031-06-15","770,00","3,06","","","","2030-08-15","B30","8,4744","70","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6191","DI_SPREAD","CDI + 0,62%","DI + 0.8600%","2026-07-22","2027-06-15","176,00","0,70","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1582","DI_SPREAD","CDI + 2,16%","DI + 2.2500%","2026-07-22","2029-11-04","567,00","2,25","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,7298","DI_SPREAD","CDI + 2,73%","DI + 1.9000%","2026-07-22","2032-03-15","807,00","3,20","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,6929","DI_SPREAD","CDI + 2,69%","DI + 1.3500%","2026-07-22","2032-09-25","879,00","3,49","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","2,9766","DI_SPREAD","CDI + 2,98%","DI + 1.6000%","2026-07-22","2034-09-25","1059,00","4,20","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1221","DI_SPREAD","CDI + 3,12%","DI + 1.5500%","2026-07-22","2030-11-05","789,00","3,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,8820","IPCA_SPREAD","B27 + 251 bps","IPCA + 4.8392%","2026-07-22","2027-09-15","155,00","0,62","","","","2027-05-15","B27","8,1674","251","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,5803","DI_SPREAD","CDI + 1,58%","DI + 1.6500%","2026-07-22","2027-03-11","149,00","0,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1000","DI_SPREAD","CDI + 2,10%","DI + 2.7000%","2026-07-22","2028-08-24","235,00","0,93","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2492","DI_SPREAD","CDI + 2,25%","DI + 2.4000%","2026-07-22","2029-04-12","367,00","1,46","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,3597","IPCA_SPREAD","B33 + 186 bps","IPCA + 7.7000%","2026-07-22","2035-05-15","1448,00","5,75","","","","2033-05-15","B33","8,3475","186","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,2474","IPCA_SPREAD","B31 + 172 bps","IPCA + 8.2857%","2026-07-22","2032-10-15","1136,00","4,51","","","","2031-05-15","B31","8,3858","172","ok","","ANBIMA Data API (web-bff)"
"ASAB11","12,0322","IPCA_SPREAD","B30 + 328 bps","IPCA + 6.2500%","2026-07-22","2033-06-15","817,00","3,24","","","","2030-08-15","B30","8,4744","328","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3562","DI_SPREAD","CDI + 1,36%","DI + 1.8500%","2026-07-22","2027-12-22","328,00","1,30","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7374","DI_SPREAD","CDI + 1,74%","DI + 1.2500%","2026-07-22","2029-03-25","459,00","1,82","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6220","DI_SPREAD","CDI + 1,62%","DI + 1.9500%","2026-07-22","2028-05-20","301,00","1,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7672","DI_SPREAD","CDI + 1,77%","DI + 1.9500%","2026-07-22","2028-12-22","520,00","2,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8184","DI_SPREAD","CDI + 1,82%","DI + 1.2500%","2026-07-22","2029-06-20","517,00","2,05","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8478","DI_SPREAD","CDI + 1,85%","DI + 1.2500%","2026-07-22","2029-09-25","546,00","2,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8762","DI_SPREAD","CDI + 1,88%","DI + 1.2500%","2026-07-22","2029-12-09","679,00","2,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8658","DI_SPREAD","CDI + 1,87%","DI + 1.2000%","2026-07-22","2029-06-05","596,00","2,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,6612","IPCA_SPREAD","B28 - 1 bps","IPCA + 7.5500%","2026-07-22","2030-03-15","506,00","2,01","","","","2028-08-15","B28","8,6681","-1","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,6594","IPCA_SPREAD","B32 + 25 bps","IPCA + 8.1500%","2026-07-22","2035-03-15","1304,00","5,17","","","","2032-08-15","B32","8,3900","25","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,9949","IPCA_SPREAD","B35 + 348 bps","IPCA + 8.4051%","2026-07-22","2043-12-15","1768,00","7,02","","","","2035-05-15","B35","8,2300","348","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,3502","IPCA_SPREAD","B35 + 104 bps","IPCA + 7.1071%","2026-07-22","2041-06-15","1608,00","6,38","","","","2035-05-15","B35","8,2300","104","ok","","ANBIMA Data API (web-bff)"
"ATHT11","9,0210","IPCA_SPREAD","B33 + 62 bps","IPCA + 7.3293%","2026-07-22","2041-09-15","1388,00","5,51","","","","2033-05-15","B33","8,3475","62","ok","","ANBIMA Data API (web-bff)"
"ATII12","9,0291","IPCA_SPREAD","B33 + 63 bps","IPCA + 7.3293%","2026-07-22","2041-09-15","1388,00","5,51","","","","2033-05-15","B33","8,3475","63","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,3143","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.2980%","2026-07-22","2034-04-15","1358,00","5,39","","","","2033-05-15","B33","8,3475","-3","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,7926","DI_SPREAD","CDI + 0,79%","DI + 0.5500%","2026-07-22","2031-10-10","788,00","3,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,2964","IPCA_SPREAD","B33 - 5 bps","IPCA + 7.4515%","2026-07-22","2035-04-15","1470,00","5,83","","","","2033-05-15","B33","8,3475","-5","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,2768","IPCA_SPREAD","B35 + 4 bps","IPCA + 6.9164%","2026-07-22","2037-07-15","1815,00","7,20","","","","2035-05-15","B35","8,2300","4","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,9710","IPCA_SPREAD","B32 - 39 bps","IPCA + 6.8000%","2026-07-22","2033-02-15","1313,00","5,21","","","","2032-08-15","B32","8,3900","-39","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,9189","IPCA_SPREAD","B35 - 29 bps","IPCA + 6.7116%","2026-07-22","2036-02-15","1739,00","6,90","","","","2035-05-15","B35","8,2300","-29","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,7358","IPCA_SPREAD","B40 - 14 bps","IPCA + 6.6752%","2026-07-22","2041-02-15","2184,00","8,67","","","","2040-08-15","B40","7,8916","-14","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,4121","DI_SPREAD","CDI + 1,41%","DI + 1.2500%","2026-07-22","2030-03-28","628,00","2,49","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,6683","DI_SPREAD","CDI + 1,67%","DI + 1.2500%","2026-07-22","2030-08-15","673,00","2,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0640","DI_SPREAD","CDI + 2,06%","DI + 1.0000%","2026-07-22","2028-01-28","332,00","1,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,3520","IPCA_SPREAD","B37 + 26 bps","IPCA + 7.7959%","2026-07-22","2043-03-15","1870,00","7,42","","","","2037-05-15","B37","8,0671","26","ok","","ANBIMA Data API (web-bff)"
"BCBF16","5,2990","DI_SPREAD","CDI + 5,30%","DI + 1.4500%","2026-07-22","2027-10-07","163,00","0,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,3027","DI_SPREAD","CDI + 0,30%","DI + 1.2000%","2026-07-22","2027-02-20","136,00","0,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,8148","IPCA_SPREAD","B29 - 59 bps","IPCA + 5.7687%","2026-07-22","2029-03-15","609,00","2,42","","","","2029-05-15","B29","8,4495","-59","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3881","DI_SPREAD","CDI + 0,39%","DI + 0.5500%","2026-07-22","2028-10-10","479,00","1,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,8104","IPCA_SPREAD","B35 - 39 bps","IPCA + 7.0225%","2026-07-22","2036-01-15","1625,00","6,45","","","","2035-05-15","B35","8,2300","-39","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-22","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-22","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,4251","IPCA_SPREAD","B35 + 18 bps","IPCA + 6.8413%","2026-07-22","2044-03-15","1805,00","7,16","","","","2035-05-15","B35","8,2300","18","ok","","ANBIMA Data API (web-bff)"
"BION17","10,7857","IPCA_SPREAD","B30 + 213 bps","IPCA + 10.1044%","2026-07-22","2032-10-15","896,00","3,56","","","","2030-08-15","B30","8,4744","213","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4884","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-22","2027-04-24","179,00","0,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,8545","IPCA_SPREAD","B29 - 55 bps","IPCA + 7.1358%","2026-07-22","2031-12-15","587,00","2,33","","","","2029-05-15","B29","8,4495","-55","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9412","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-07-22","2027-08-25","136,00","0,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2956","DI_SPREAD","CDI + 1,30%","DI + 1.6000%","2026-07-22","2030-07-10","611,00","2,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-22","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-22","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-22","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-22","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,8921","IPCA_SPREAD","B32 + 139 bps","IPCA + 5.5365%","2026-07-22","2034-09-15","1298,00","5,15","","","","2032-08-15","B32","8,3900","139","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3971","DI_SPREAD","CDI + 2,40%","DI + 2.4000%","2026-07-22","2027-04-15","172,00","0,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,6077","DI_SPREAD","CDI + 2,61%","DI + 3.2500%","2026-07-22","2029-02-21","513,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5861","DI_SPREAD","CDI + 2,59%","DI + 2.9300%","2026-07-22","2029-08-23","593,00","2,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7523","DI_SPREAD","CDI + 2,75%","DI + 1.9000%","2026-07-22","2030-10-15","774,00","3,07","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4171","DI_SPREAD","CDI + 0,42%","DI + 0.6300%","2026-07-22","2031-08-20","824,00","3,27","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5362","DI_SPREAD","CDI + 0,54%","DI + 0.9500%","2026-07-22","2034-08-20","1087,00","4,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,4153","IPCA_SPREAD","B27 + 23 bps","IPCA + 5.7694%","2026-07-22","2028-03-15","214,00","0,85","","","","2027-05-15","B27","8,1674","23","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-22","2031-05-15","728,00","2,89","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,8001","IPCA_SPREAD","B31 + 38 bps","IPCA + 8.0355%","2026-07-22","2032-12-15","1109,00","4,40","","","","2031-05-15","B31","8,3858","38","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4303","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-07-22","2049-05-03","663,00","2,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3393","DI_SPREAD","CDI + 0,34%","DI + 0.6200%","2026-07-22","2029-05-28","405,00","1,61","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,4849","DI_SPREAD","CDI + 0,48%","DI + 0.5900%","2026-07-22","2031-01-08","781,00","3,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3578","DI_SPREAD","CDI + 0,36%","DI + 0.4500%","2026-07-22","2030-09-18","707,00","2,81","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,9987","IPCA_SPREAD","B33 + 245 bps","IPCA + 10.7609%","2026-07-22","2039-02-15","1332,00","5,29","","","","2033-05-15","B33","8,3475","245","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,7690","PREFIXADO","15,77%","Pré-Fixado 15.0500%","2026-07-22","2032-04-15","920,00","3,65","","0,8169","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,77%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,83%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,1442","IPCA_SPREAD","B31 + 162 bps","IPCA + 8.2700%","2026-07-22","2032-04-15","1057,00","4,19","","","","2031-05-15","B31","8,3858","162","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,7527","IPCA_SPREAD","B33 + 222 bps","IPCA + 8.4500%","2026-07-22","2035-04-15","1398,00","5,55","","","","2033-05-15","B33","8,3475","222","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,1031","DI_SPREAD","CDI + 1,10%","DI + 1.5000%","2026-07-22","2029-12-10","505,00","2,00","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,3444","IPCA_SPREAD","B35 + 11 bps","IPCA + 8.1891%","2026-07-22","2036-06-15","1617,00","6,42","","","","2035-05-15","B35","8,2300","11","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,3594","DI_SPREAD","CDI + 1,36%","DI + 1.3700%","2026-07-22","2032-08-07","890,00","3,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,1968","DI_SPREAD","CDI + 1,20%","DI + 2.2000%","2026-07-22","2029-06-15","465,00","1,85","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC32","1,4391","DI_SPREAD","CDI + 1,44%","DI + 2.5000%","2026-07-22","2031-06-15","780,00","3,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
