"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AHGD13","8,7821","IPCA_SPREAD","B33 + 63 bps","IPCA + 7.3293%","2026-07-16","2041-09-15","1402,00","5,56","","","","2033-05-15","B33","8,1025","63","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0478","DI_SPREAD","CDI + 1,05%","DI + 1.5500%","2026-07-16","2029-01-15","447,00","1,77","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","8,9659","IPCA_SPREAD","B30 + 69 bps","IPCA + 4.9999%","2026-07-16","2031-07-15","903,00","3,58","","","","2030-08-15","B30","8,2200","69","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","8,9355","IPCA_SPREAD","B31 + 73 bps","IPCA + 5.8806%","2026-07-16","2032-01-15","991,00","3,93","","","","2031-05-15","B31","8,1491","73","ok","","ANBIMA Data API (web-bff)"
"ALGE16","7,8212","IPCA_SPREAD","B33 - 26 bps","IPCA + 6.1451%","2026-07-16","2037-11-15","1353,00","5,37","","","","2033-05-15","B33","8,1025","-26","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","8,9222","IPCA_SPREAD","B32 + 72 bps","IPCA + 6.3243%","2026-07-16","2033-11-15","1207,00","4,79","","","","2032-08-15","B32","8,1412","72","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0438","DI_SPREAD","CDI + 1,04%","DI + 1.3000%","2026-07-16","2032-01-28","867,00","3,44","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1107","DI_SPREAD","CDI + 1,11%","DI + 1.2500%","2026-07-16","2033-02-22","994,00","3,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","7,8755","IPCA_SPREAD","B28 - 49 bps","IPCA + 3.6500%","2026-07-16","2029-12-15","417,00","1,65","","","","2028-08-15","B28","8,4056","-49","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,7688","IPCA_SPREAD","B30 - 42 bps","IPCA + 4.0000%","2026-07-16","2035-02-15","964,00","3,83","","","","2030-08-15","B30","8,2200","-42","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,7551","IPCA_SPREAD","B32 - 36 bps","IPCA + 6.1305%","2026-07-16","2036-04-15","1178,00","4,67","","","","2032-08-15","B32","8,1412","-36","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,9526","DI_SPREAD","CDI + 0,95%","DI + 1.5000%","2026-07-16","2029-12-12","605,00","2,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALTF11","0,4492","DI_SPREAD","CDI + 0,45%","DI + 2.3000%","2026-07-16","2026-07-15","1,00","0,00","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,4753","IPCA_SPREAD","B33 - 58 bps","IPCA + 6.4986%","2026-07-16","2034-10-15","1445,00","5,73","","","","2033-05-15","B33","8,1025","-58","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-16","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-16","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-16","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5202","DI_SPREAD","CDI + 0,52%","DI + 0.4400%","2026-07-16","2030-11-05","746,00","2,96","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5880","DI_SPREAD","CDI + 0,59%","DI + 0.5000%","2026-07-16","2032-07-15","996,00","3,95","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,7597","IPCA_SPREAD","B35 - 22 bps","IPCA + 7.0457%","2026-07-16","2037-07-15","1691,00","6,71","","","","2035-05-15","B35","8,0002","-22","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,6999","DI_SPREAD","CDI + 1,70%","DI + 1.9200%","2026-07-16","2029-05-15","396,00","1,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","1,8398","DI_SPREAD","CDI + 1,84%","DI + 1.6000%","2026-07-16","2029-05-15","496,00","1,97","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","1,8116","DI_SPREAD","CDI + 1,81%","DI + 1.5000%","2026-07-16","2029-10-15","591,00","2,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,0268","IPCA_SPREAD","B29 - 18 bps","IPCA + 6.3854%","2026-07-16","2031-09-15","669,00","2,65","","","","2029-05-15","B29","8,2202","-18","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4009","DI_SPREAD","CDI + 1,40%","DI + 1.3800%","2026-07-16","2029-01-15","543,00","2,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","8,9802","IPCA_SPREAD","B30 + 70 bps","IPCA + 6.7800%","2026-07-16","2031-09-15","805,00","3,19","","","","2030-08-15","B30","8,2200","70","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3898","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-16","2028-09-15","257,00","1,02","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPT11","","IPCA_SPREAD","—","IPCA + 8.8958%","2026-07-16","2043-12-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"APRB18","9,2953","IPCA_SPREAD","B30 + 99 bps","IPCA + 4.5000%","2026-07-16","2031-06-15","774,00","3,07","","","","2030-08-15","B30","8,2200","99","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6261","DI_SPREAD","CDI + 0,63%","DI + 0.8600%","2026-07-16","2027-06-15","180,00","0,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1512","DI_SPREAD","CDI + 2,15%","DI + 2.2500%","2026-07-16","2029-11-04","573,00","2,27","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,6198","DI_SPREAD","CDI + 2,62%","DI + 1.9000%","2026-07-16","2032-03-15","816,00","3,24","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,8273","DI_SPREAD","CDI + 2,83%","DI + 1.3500%","2026-07-16","2032-09-25","887,00","3,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","2,9603","DI_SPREAD","CDI + 2,96%","DI + 1.6000%","2026-07-16","2034-09-25","1072,00","4,25","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,0160","DI_SPREAD","CDI + 3,02%","DI + 1.5500%","2026-07-16","2030-11-05","798,00","3,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,9059","IPCA_SPREAD","B27 + 251 bps","IPCA + 4.8392%","2026-07-16","2027-09-15","159,00","0,63","","","","2027-05-15","B27","8,1900","251","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,5807","DI_SPREAD","CDI + 1,58%","DI + 1.6500%","2026-07-16","2027-03-11","153,00","0,61","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1000","DI_SPREAD","CDI + 2,10%","DI + 2.7000%","2026-07-16","2028-08-24","239,00","0,95","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2391","DI_SPREAD","CDI + 2,24%","DI + 2.4000%","2026-07-16","2029-04-12","372,00","1,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,0647","IPCA_SPREAD","B33 + 182 bps","IPCA + 7.7000%","2026-07-16","2035-05-15","1457,00","5,78","","","","2033-05-15","B33","8,1025","182","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","9,9280","IPCA_SPREAD","B31 + 164 bps","IPCA + 8.2857%","2026-07-16","2032-10-15","1143,00","4,54","","","","2031-05-15","B31","8,1491","164","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,6903","IPCA_SPREAD","B30 + 321 bps","IPCA + 6.2500%","2026-07-16","2033-06-15","824,00","3,27","","","","2030-08-15","B30","8,2200","321","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,4638","DI_SPREAD","CDI + 1,46%","DI + 1.8500%","2026-07-16","2027-12-22","332,00","1,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7636","DI_SPREAD","CDI + 1,76%","DI + 1.2500%","2026-07-16","2029-03-25","464,00","1,84","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6256","DI_SPREAD","CDI + 1,63%","DI + 1.9500%","2026-07-16","2028-05-20","305,00","1,21","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7994","DI_SPREAD","CDI + 1,80%","DI + 1.9500%","2026-07-16","2028-12-22","526,00","2,09","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8279","DI_SPREAD","CDI + 1,83%","DI + 1.2500%","2026-07-16","2029-06-20","522,00","2,07","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8981","DI_SPREAD","CDI + 1,90%","DI + 1.2500%","2026-07-16","2029-09-25","551,00","2,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,9158","DI_SPREAD","CDI + 1,92%","DI + 1.2500%","2026-07-16","2029-12-09","685,00","2,72","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8882","DI_SPREAD","CDI + 1,89%","DI + 1.2000%","2026-07-16","2029-06-05","602,00","2,39","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,4148","IPCA_SPREAD","B28 + 1 bps","IPCA + 7.5500%","2026-07-16","2030-03-15","510,00","2,02","","","","2028-08-15","B28","8,4056","1","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,3385","IPCA_SPREAD","B32 + 18 bps","IPCA + 8.1500%","2026-07-16","2035-03-15","1313,00","5,21","","","","2032-08-15","B32","8,1412","18","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,6782","IPCA_SPREAD","B35 + 341 bps","IPCA + 8.4051%","2026-07-16","2043-12-15","1788,00","7,10","","","","2035-05-15","B35","8,0002","341","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,0937","IPCA_SPREAD","B35 + 101 bps","IPCA + 7.1071%","2026-07-16","2041-06-15","1624,00","6,44","","","","2035-05-15","B35","8,0002","101","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,7887","IPCA_SPREAD","B33 + 63 bps","IPCA + 7.3293%","2026-07-16","2041-09-15","1401,00","5,56","","","","2033-05-15","B33","8,1025","63","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,7960","IPCA_SPREAD","B33 + 64 bps","IPCA + 7.3293%","2026-07-16","2041-09-15","1401,00","5,56","","","","2033-05-15","B33","8,1025","64","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,0780","IPCA_SPREAD","B33 - 2 bps","IPCA + 6.2980%","2026-07-16","2034-04-15","1365,00","5,42","","","","2033-05-15","B33","8,1025","-2","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8091","DI_SPREAD","CDI + 0,81%","DI + 0.5500%","2026-07-16","2031-10-10","796,00","3,16","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,0267","IPCA_SPREAD","B33 - 7 bps","IPCA + 7.4515%","2026-07-16","2035-04-15","1478,00","5,87","","","","2033-05-15","B33","8,1025","-7","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,0102","IPCA_SPREAD","B35 + 1 bps","IPCA + 6.9164%","2026-07-16","2037-07-15","1826,00","7,25","","","","2035-05-15","B35","8,0002","1","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,6895","IPCA_SPREAD","B32 - 42 bps","IPCA + 6.8000%","2026-07-16","2033-02-15","1320,00","5,24","","","","2032-08-15","B32","8,1412","-42","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,6893","IPCA_SPREAD","B35 - 29 bps","IPCA + 6.7116%","2026-07-16","2036-02-15","1749,00","6,94","","","","2035-05-15","B35","8,0002","-29","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,5520","IPCA_SPREAD","B40 - 14 bps","IPCA + 6.6752%","2026-07-16","2041-02-15","2198,00","8,72","","","","2040-08-15","B40","7,7066","-14","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,4207","DI_SPREAD","CDI + 1,42%","DI + 1.2500%","2026-07-16","2030-03-28","634,00","2,52","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,7999","DI_SPREAD","CDI + 1,80%","DI + 1.2500%","2026-07-16","2030-08-15","679,00","2,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0138","DI_SPREAD","CDI + 2,01%","DI + 1.0000%","2026-07-16","2028-01-28","336,00","1,33","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,1928","IPCA_SPREAD","B37 + 29 bps","IPCA + 7.7959%","2026-07-16","2043-03-15","1881,00","7,46","","","","2037-05-15","B37","7,8766","29","ok","","ANBIMA Data API (web-bff)"
"BCBF16","5,0768","DI_SPREAD","CDI + 5,08%","DI + 1.4500%","2026-07-16","2027-10-07","167,00","0,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,3273","DI_SPREAD","CDI + 0,33%","DI + 1.2000%","2026-07-16","2027-02-20","140,00","0,56","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,6273","IPCA_SPREAD","B29 - 55 bps","IPCA + 5.7687%","2026-07-16","2029-03-15","614,00","2,44","","","","2029-05-15","B29","8,2202","-55","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3641","DI_SPREAD","CDI + 0,36%","DI + 0.5500%","2026-07-16","2028-10-10","483,00","1,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,6027","IPCA_SPREAD","B35 - 37 bps","IPCA + 7.0225%","2026-07-16","2036-01-15","1633,00","6,48","","","","2035-05-15","B35","8,0002","-37","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-16","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-16","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,1844","IPCA_SPREAD","B35 + 17 bps","IPCA + 6.8413%","2026-07-16","2044-03-15","1825,00","7,24","","","","2035-05-15","B35","8,0002","17","ok","","ANBIMA Data API (web-bff)"
"BION17","10,4871","IPCA_SPREAD","B30 + 209 bps","IPCA + 10.1044%","2026-07-16","2032-10-15","902,00","3,58","","","","2030-08-15","B30","8,2200","209","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4888","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-16","2027-04-24","183,00","0,73","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,6285","IPCA_SPREAD","B29 - 55 bps","IPCA + 7.1358%","2026-07-16","2031-12-15","592,00","2,35","","","","2029-05-15","B29","8,2202","-55","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9448","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-07-16","2027-08-25","140,00","0,56","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2817","DI_SPREAD","CDI + 1,28%","DI + 1.6000%","2026-07-16","2030-07-10","617,00","2,45","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-16","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-16","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-16","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-16","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,7117","IPCA_SPREAD","B32 + 145 bps","IPCA + 5.5365%","2026-07-16","2034-09-15","1304,00","5,17","","","","2032-08-15","B32","8,1412","145","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3928","DI_SPREAD","CDI + 2,39%","DI + 2.4000%","2026-07-16","2027-04-15","176,00","0,70","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,6034","DI_SPREAD","CDI + 2,60%","DI + 3.2500%","2026-07-16","2029-02-21","518,00","2,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5746","DI_SPREAD","CDI + 2,57%","DI + 2.9300%","2026-07-16","2029-08-23","599,00","2,38","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7534","DI_SPREAD","CDI + 2,75%","DI + 1.9000%","2026-07-16","2030-10-15","782,00","3,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4466","DI_SPREAD","CDI + 0,45%","DI + 0.6300%","2026-07-16","2031-08-20","832,00","3,30","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5437","DI_SPREAD","CDI + 0,54%","DI + 0.9500%","2026-07-16","2034-08-20","1099,00","4,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,4894","IPCA_SPREAD","B27 + 28 bps","IPCA + 5.7694%","2026-07-16","2028-03-15","218,00","0,87","","","","2027-05-15","B27","8,1900","28","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-16","2031-05-15","735,00","2,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,5442","IPCA_SPREAD","B31 + 37 bps","IPCA + 8.0355%","2026-07-16","2032-12-15","1115,00","4,42","","","","2031-05-15","B31","8,1491","37","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4521","DI_SPREAD","CDI + 0,45%","DI + 0.5800%","2026-07-16","2049-05-03","670,00","2,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3469","DI_SPREAD","CDI + 0,35%","DI + 0.6200%","2026-07-16","2029-05-28","410,00","1,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,5067","DI_SPREAD","CDI + 0,51%","DI + 0.5900%","2026-07-16","2031-01-08","788,00","3,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3628","DI_SPREAD","CDI + 0,36%","DI + 0.4500%","2026-07-16","2030-09-18","714,00","2,83","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,6777","IPCA_SPREAD","B33 + 238 bps","IPCA + 10.7609%","2026-07-16","2039-02-15","1344,00","5,33","","","","2033-05-15","B33","8,1025","238","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,7379","PREFIXADO","15,74%","Pré-Fixado 15.0500%","2026-07-16","2032-04-15","924,00","3,67","","1,0890","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,74%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,49%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","9,8285","IPCA_SPREAD","B31 + 155 bps","IPCA + 8.2700%","2026-07-16","2032-04-15","1063,00","4,22","","","","2031-05-15","B31","8,1491","155","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,5060","IPCA_SPREAD","B33 + 222 bps","IPCA + 8.4500%","2026-07-16","2035-04-15","1406,00","5,58","","","","2033-05-15","B33","8,1025","222","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,1103","DI_SPREAD","CDI + 1,11%","DI + 1.5000%","2026-07-16","2029-12-10","510,00","2,02","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,0780","IPCA_SPREAD","B35 + 7 bps","IPCA + 8.1891%","2026-07-16","2036-06-15","1627,00","6,46","","","","2035-05-15","B35","8,0002","7","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,4261","DI_SPREAD","CDI + 1,43%","DI + 1.3700%","2026-07-16","2032-08-07","899,00","3,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,2308","DI_SPREAD","CDI + 1,23%","DI + 2.2000%","2026-07-16","2029-06-15","470,00","1,87","","","","","","","","ok","","ANBIMA Data API (web-bff)"
