"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AEGPA4","2,8508","DI_SPREAD","CDI + 2,85%","DI + 3.4700%","2026-07-27","2028-10-25","279,00","1,11","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA8","17,3337","PREFIXADO","17,33%","Pré-Fixado 16.3433%","2026-07-27","2031-01-15","837,00","3,32","","2,2410","spread = (1 + Y)/(1 + L) - 1; Y = pre 17,33%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,76%","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA9","3,1420","DI_SPREAD","CDI + 3,14%","DI + 2.7500%","2026-07-27","2029-06-25","511,00","2,03","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB3","3,2603","DI_SPREAD","CDI + 3,26%","DI + 1.8000%","2026-07-27","2032-08-22","844,00","3,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB5","3,3064","DI_SPREAD","CDI + 3,31%","DI + 1.8000%","2026-07-27","2030-12-15","812,00","3,22","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB7","2,3901","DI_SPREAD","CDI + 2,39%","DI + 2.9500%","2026-07-27","2028-09-15","352,00","1,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AERI12","","DI_SPREAD","—","DI + 3.0000%","2026-07-27","2030-03-30","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AESLA5","7,8500","IPCA_SPREAD","B32 - 39 bps","IPCA + 6.1774%","2026-07-27","2033-10-15","1282,00","5,09","","","","2032-08-15","B32","8,2721","-39","ok","","ANBIMA Data API (web-bff)"
"AESLA7","7,8678","IPCA_SPREAD","B33 - 35 bps","IPCA + 6.1409%","2026-07-27","2034-04-15","1365,00","5,42","","","","2033-05-15","B33","8,2500","-35","ok","","ANBIMA Data API (web-bff)"
"AESLA8","0,4762","DI_SPREAD","CDI + 0,48%","DI + 0.4900%","2026-07-27","2029-09-10","549,00","2,18","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AESLA9","7,8749","IPCA_SPREAD","B33 - 35 bps","IPCA + 6.9249%","2026-07-27","2035-05-15","1513,00","6,00","","","","2033-05-15","B33","8,2500","-35","ok","","ANBIMA Data API (web-bff)"
"AESLB0","7,8358","IPCA_SPREAD","B35 - 30 bps","IPCA + 6.8967%","2026-07-27","2035-09-15","1545,00","6,13","","","","2035-05-15","B35","8,1624","-30","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,7799","IPCA_SPREAD","B37 - 22 bps","IPCA + 6.2031%","2026-07-27","2039-04-15","2041,00","8,10","","","","2037-05-15","B37","8,0155","-22","ok","","ANBIMA Data API (web-bff)"
"AESLC2","7,8859","IPCA_SPREAD","B33 - 34 bps","IPCA + 6.5243%","2026-07-27","2033-03-15","1335,00","5,30","","","","2033-05-15","B33","8,2500","-34","ok","","ANBIMA Data API (web-bff)"
"AESLD2","7,8600","IPCA_SPREAD","B35 - 28 bps","IPCA + 6.4580%","2026-07-27","2036-03-15","1631,00","6,47","","","","2035-05-15","B35","8,1624","-28","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,2642","IPCA_SPREAD","B33 + 1 bps","IPCA + 6.4966%","2026-07-27","2038-03-15","1337,00","5,31","","","","2033-05-15","B33","8,2500","1","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,6838","DI_SPREAD","CDI + 4,68%","DI + 4.5000%","2026-07-27","2027-03-15","146,00","0,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","7,8588","IPCA_SPREAD","B35 - 28 bps","IPCA + 7.6056%","2026-07-27","2037-06-15","1771,00","7,03","","","","2035-05-15","B35","8,1624","-28","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,4776","IPCA_SPREAD","B37 + 43 bps","IPCA + 7.7322%","2026-07-27","2047-03-15","2013,00","7,99","","","","2037-05-15","B37","8,0155","43","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-27","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","8,9951","IPCA_SPREAD","B33 + 69 bps","IPCA + 7.3293%","2026-07-27","2041-09-15","1386,00","5,50","","","","2033-05-15","B33","8,2500","69","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0645","DI_SPREAD","CDI + 1,06%","DI + 1.5500%","2026-07-27","2029-01-15","439,00","1,74","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,0975","IPCA_SPREAD","B30 + 73 bps","IPCA + 4.9999%","2026-07-27","2031-07-15","895,00","3,55","","","","2030-08-15","B30","8,3108","73","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,0340","IPCA_SPREAD","B31 + 72 bps","IPCA + 5.8806%","2026-07-27","2032-01-15","983,00","3,90","","","","2031-05-15","B31","8,2572","72","ok","","ANBIMA Data API (web-bff)"
"ALGE16","7,9065","IPCA_SPREAD","B33 - 32 bps","IPCA + 6.1451%","2026-07-27","2037-11-15","1344,00","5,33","","","","2033-05-15","B33","8,2500","-32","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","9,0945","IPCA_SPREAD","B32 + 76 bps","IPCA + 6.3243%","2026-07-27","2033-11-15","1199,00","4,76","","","","2032-08-15","B32","8,2721","76","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0631","DI_SPREAD","CDI + 1,06%","DI + 1.3000%","2026-07-27","2032-01-28","857,00","3,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1329","DI_SPREAD","CDI + 1,13%","DI + 1.2500%","2026-07-27","2033-02-22","982,00","3,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","7,9006","IPCA_SPREAD","B28 - 51 bps","IPCA + 3.6500%","2026-07-27","2029-12-15","410,00","1,63","","","","2028-08-15","B28","8,4533","-51","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,8521","IPCA_SPREAD","B30 - 42 bps","IPCA + 4.0000%","2026-07-27","2035-02-15","955,00","3,79","","","","2030-08-15","B30","8,3108","-42","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,8679","IPCA_SPREAD","B32 - 37 bps","IPCA + 6.1305%","2026-07-27","2036-04-15","1169,00","4,64","","","","2032-08-15","B32","8,2721","-37","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,8413","DI_SPREAD","CDI + 0,84%","DI + 1.5000%","2026-07-27","2029-12-12","597,00","2,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,5964","IPCA_SPREAD","B33 - 60 bps","IPCA + 6.4986%","2026-07-27","2034-10-15","1436,00","5,70","","","","2033-05-15","B33","8,2500","-60","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-27","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-27","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-27","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5238","DI_SPREAD","CDI + 0,52%","DI + 0.4400%","2026-07-27","2030-11-05","737,00","2,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5748","DI_SPREAD","CDI + 0,57%","DI + 0.5000%","2026-07-27","2032-07-15","985,00","3,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,8973","IPCA_SPREAD","B35 - 25 bps","IPCA + 7.0457%","2026-07-27","2037-07-15","1681,00","6,67","","","","2035-05-15","B35","8,1624","-25","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,9439","DI_SPREAD","CDI + 1,94%","DI + 1.9200%","2026-07-27","2029-05-15","388,00","1,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","2,0976","DI_SPREAD","CDI + 2,10%","DI + 1.6000%","2026-07-27","2029-05-15","488,00","1,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","2,3301","DI_SPREAD","CDI + 2,33%","DI + 1.5000%","2026-07-27","2029-10-15","582,00","2,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,0760","IPCA_SPREAD","B29 - 16 bps","IPCA + 6.3854%","2026-07-27","2031-09-15","661,00","2,62","","","","2029-05-15","B29","8,2500","-16","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4051","DI_SPREAD","CDI + 1,41%","DI + 1.3800%","2026-07-27","2029-01-15","535,00","2,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,0250","IPCA_SPREAD","B30 + 66 bps","IPCA + 6.7800%","2026-07-27","2031-09-15","798,00","3,17","","","","2030-08-15","B30","8,3108","66","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,4007","DI_SPREAD","CDI + 1,40%","DI + 2.1500%","2026-07-27","2028-09-15","250,00","0,99","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APRB18","9,3571","IPCA_SPREAD","B30 + 97 bps","IPCA + 4.5000%","2026-07-27","2031-06-15","767,00","3,04","","","","2030-08-15","B30","8,3108","97","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6714","DI_SPREAD","CDI + 0,67%","DI + 0.8600%","2026-07-27","2027-06-15","173,00","0,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1697","DI_SPREAD","CDI + 2,17%","DI + 2.2500%","2026-07-27","2029-11-04","565,00","2,24","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,6745","DI_SPREAD","CDI + 2,67%","DI + 1.9000%","2026-07-27","2032-03-15","806,00","3,20","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,7060","DI_SPREAD","CDI + 2,71%","DI + 1.3500%","2026-07-27","2032-09-25","878,00","3,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","2,9726","DI_SPREAD","CDI + 2,97%","DI + 1.6000%","2026-07-27","2034-09-25","1059,00","4,20","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1774","DI_SPREAD","CDI + 3,18%","DI + 1.5500%","2026-07-27","2030-11-05","788,00","3,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,9173","IPCA_SPREAD","B27 + 269 bps","IPCA + 4.8392%","2026-07-27","2027-09-15","152,00","0,60","","","","2027-05-15","B27","8,0100","269","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,5841","DI_SPREAD","CDI + 1,58%","DI + 1.6500%","2026-07-27","2027-03-11","146,00","0,58","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1000","DI_SPREAD","CDI + 2,10%","DI + 2.7000%","2026-07-27","2028-08-24","232,00","0,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2484","DI_SPREAD","CDI + 2,25%","DI + 2.4000%","2026-07-27","2029-04-12","364,00","1,44","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,2648","IPCA_SPREAD","B33 + 186 bps","IPCA + 7.7000%","2026-07-27","2035-05-15","1446,00","5,74","","","","2033-05-15","B33","8,2500","186","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,1266","IPCA_SPREAD","B31 + 173 bps","IPCA + 8.2857%","2026-07-27","2032-10-15","1134,00","4,50","","","","2031-05-15","B31","8,2572","173","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,7694","IPCA_SPREAD","B30 + 319 bps","IPCA + 6.2500%","2026-07-27","2033-06-15","817,00","3,24","","","","2030-08-15","B30","8,3108","319","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3418","DI_SPREAD","CDI + 1,34%","DI + 1.8500%","2026-07-27","2027-12-22","325,00","1,29","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7400","DI_SPREAD","CDI + 1,74%","DI + 1.2500%","2026-07-27","2029-03-25","456,00","1,81","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6226","DI_SPREAD","CDI + 1,62%","DI + 1.9500%","2026-07-27","2028-05-20","298,00","1,18","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7783","DI_SPREAD","CDI + 1,78%","DI + 1.9500%","2026-07-27","2028-12-22","518,00","2,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8211","DI_SPREAD","CDI + 1,82%","DI + 1.2500%","2026-07-27","2029-06-20","515,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8633","DI_SPREAD","CDI + 1,86%","DI + 1.2500%","2026-07-27","2029-09-25","543,00","2,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8992","DI_SPREAD","CDI + 1,90%","DI + 1.2500%","2026-07-27","2029-12-09","677,00","2,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8641","DI_SPREAD","CDI + 1,86%","DI + 1.2000%","2026-07-27","2029-06-05","594,00","2,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,5337","IPCA_SPREAD","B28 + 7 bps","IPCA + 7.5500%","2026-07-27","2030-03-15","503,00","2,00","","","","2028-08-15","B28","8,4533","7","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,4764","IPCA_SPREAD","B32 + 19 bps","IPCA + 8.1500%","2026-07-27","2035-03-15","1304,00","5,17","","","","2032-08-15","B32","8,2721","19","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,9579","IPCA_SPREAD","B35 + 351 bps","IPCA + 8.4051%","2026-07-27","2043-12-15","1767,00","7,01","","","","2035-05-15","B35","8,1624","351","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,2656","IPCA_SPREAD","B35 + 102 bps","IPCA + 7.1071%","2026-07-27","2041-06-15","1609,00","6,38","","","","2035-05-15","B35","8,1624","102","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,9986","IPCA_SPREAD","B33 + 69 bps","IPCA + 7.3293%","2026-07-27","2041-09-15","1386,00","5,50","","","","2033-05-15","B33","8,2500","69","ok","","ANBIMA Data API (web-bff)"
"ATII12","9,0101","IPCA_SPREAD","B33 + 70 bps","IPCA + 7.3293%","2026-07-27","2041-09-15","1386,00","5,50","","","","2033-05-15","B33","8,2500","70","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,2174","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.2980%","2026-07-27","2034-04-15","1356,00","5,38","","","","2033-05-15","B33","8,2500","-3","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8040","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-27","2031-10-10","786,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,2029","IPCA_SPREAD","B33 - 4 bps","IPCA + 7.4515%","2026-07-27","2035-04-15","1469,00","5,83","","","","2033-05-15","B33","8,2500","-4","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,2306","IPCA_SPREAD","B35 + 6 bps","IPCA + 6.9164%","2026-07-27","2037-07-15","1813,00","7,19","","","","2035-05-15","B35","8,1624","6","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,8660","IPCA_SPREAD","B32 - 38 bps","IPCA + 6.8000%","2026-07-27","2033-02-15","1311,00","5,20","","","","2032-08-15","B32","8,2721","-38","ok","","ANBIMA Data API (web-bff)"
"AXIA19","7,9375","IPCA_SPREAD","B35 - 21 bps","IPCA + 8.0036%","2026-07-27","2036-06-15","1635,00","6,49","","","","2035-05-15","B35","8,1624","-21","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,7931","IPCA_SPREAD","B35 - 34 bps","IPCA + 6.7116%","2026-07-27","2036-02-15","1739,00","6,90","","","","2035-05-15","B35","8,1624","-34","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,7334","IPCA_SPREAD","B40 - 12 bps","IPCA + 6.6752%","2026-07-27","2041-02-15","2181,00","8,65","","","","2040-08-15","B40","7,8618","-12","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,4275","DI_SPREAD","CDI + 1,43%","DI + 1.2500%","2026-07-27","2030-03-28","626,00","2,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,5816","DI_SPREAD","CDI + 1,58%","DI + 1.2500%","2026-07-27","2030-08-15","672,00","2,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0691","DI_SPREAD","CDI + 2,07%","DI + 1.0000%","2026-07-27","2028-01-28","329,00","1,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,2876","IPCA_SPREAD","B37 + 25 bps","IPCA + 7.7959%","2026-07-27","2043-03-15","1870,00","7,42","","","","2037-05-15","B37","8,0155","25","ok","","ANBIMA Data API (web-bff)"
"BCBF16","5,1729","DI_SPREAD","CDI + 5,17%","DI + 1.4500%","2026-07-27","2027-10-07","160,00","0,63","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,3261","DI_SPREAD","CDI + 0,33%","DI + 1.2000%","2026-07-27","2027-02-20","133,00","0,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,5876","IPCA_SPREAD","B29 - 61 bps","IPCA + 5.7687%","2026-07-27","2029-03-15","607,00","2,41","","","","2029-05-15","B29","8,2500","-61","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,4137","DI_SPREAD","CDI + 0,41%","DI + 0.5500%","2026-07-27","2028-10-10","476,00","1,89","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,7394","IPCA_SPREAD","B35 - 39 bps","IPCA + 7.0225%","2026-07-27","2036-01-15","1624,00","6,44","","","","2035-05-15","B35","8,1624","-39","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-27","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-27","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,3449","IPCA_SPREAD","B35 + 17 bps","IPCA + 6.8413%","2026-07-27","2044-03-15","1807,00","7,17","","","","2035-05-15","B35","8,1624","17","ok","","ANBIMA Data API (web-bff)"
"BION17","10,8441","IPCA_SPREAD","B30 + 234 bps","IPCA + 10.1044%","2026-07-27","2032-10-15","893,00","3,54","","","","2030-08-15","B30","8,3108","234","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4839","DI_SPREAD","CDI + 1,48%","DI + 1.9000%","2026-07-27","2027-04-24","176,00","0,70","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,6375","IPCA_SPREAD","B29 - 57 bps","IPCA + 7.1358%","2026-07-27","2031-12-15","585,00","2,32","","","","2029-05-15","B29","8,2500","-57","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9461","DI_SPREAD","CDI + 0,95%","DI + 2.0000%","2026-07-27","2027-08-25","133,00","0,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2933","DI_SPREAD","CDI + 1,29%","DI + 1.6000%","2026-07-27","2030-07-10","609,00","2,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-27","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-27","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-27","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-27","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,7708","IPCA_SPREAD","B32 + 138 bps","IPCA + 5.5365%","2026-07-27","2034-09-15","1296,00","5,14","","","","2032-08-15","B32","8,2721","138","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,4041","DI_SPREAD","CDI + 2,40%","DI + 2.4000%","2026-07-27","2027-04-15","169,00","0,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5824","DI_SPREAD","CDI + 2,58%","DI + 3.2500%","2026-07-27","2029-02-21","511,00","2,03","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5729","DI_SPREAD","CDI + 2,57%","DI + 2.9300%","2026-07-27","2029-08-23","591,00","2,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7617","DI_SPREAD","CDI + 2,76%","DI + 1.9000%","2026-07-27","2030-10-15","773,00","3,07","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA5","2,1712","DI_SPREAD","CDI + 2,17%","DI + 1.9000%","2026-07-27","2028-03-15","359,00","1,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4287","DI_SPREAD","CDI + 0,43%","DI + 0.6300%","2026-07-27","2031-08-20","822,00","3,26","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5496","DI_SPREAD","CDI + 0,55%","DI + 0.9500%","2026-07-27","2034-08-20","1086,00","4,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,2408","IPCA_SPREAD","B27 + 21 bps","IPCA + 5.7694%","2026-07-27","2028-03-15","211,00","0,84","","","","2027-05-15","B27","8,0100","21","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5500","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-27","2031-05-15","726,00","2,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,6787","IPCA_SPREAD","B31 + 39 bps","IPCA + 8.0355%","2026-07-27","2032-12-15","1107,00","4,39","","","","2031-05-15","B31","8,2572","39","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4259","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-07-27","2049-05-03","661,00","2,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3423","DI_SPREAD","CDI + 0,34%","DI + 0.6200%","2026-07-27","2029-05-28","402,00","1,60","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,4931","DI_SPREAD","CDI + 0,49%","DI + 0.5900%","2026-07-27","2031-01-08","779,00","3,09","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3602","DI_SPREAD","CDI + 0,36%","DI + 0.4500%","2026-07-27","2030-09-18","705,00","2,80","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,8341","IPCA_SPREAD","B33 + 239 bps","IPCA + 10.7609%","2026-07-27","2039-02-15","1333,00","5,29","","","","2033-05-15","B33","8,2500","239","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,8305","PREFIXADO","15,83%","Pré-Fixado 15.0500%","2026-07-27","2032-04-15","917,00","3,64","","0,9311","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,83%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,76%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,2234","IPCA_SPREAD","B31 + 182 bps","IPCA + 8.2700%","2026-07-27","2032-04-15","1054,00","4,18","","","","2031-05-15","B31","8,2572","182","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,8923","IPCA_SPREAD","B33 + 244 bps","IPCA + 8.4500%","2026-07-27","2035-04-15","1393,00","5,53","","","","2033-05-15","B33","8,2500","244","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,0994","DI_SPREAD","CDI + 1,10%","DI + 1.5000%","2026-07-27","2029-12-10","503,00","2,00","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,2039","IPCA_SPREAD","B35 + 4 bps","IPCA + 8.1891%","2026-07-27","2036-06-15","1617,00","6,42","","","","2035-05-15","B35","8,1624","4","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,3777","DI_SPREAD","CDI + 1,38%","DI + 1.3700%","2026-07-27","2032-08-07","889,00","3,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,2177","DI_SPREAD","CDI + 1,22%","DI + 2.2000%","2026-07-27","2029-06-15","463,00","1,84","","","","","","","","ok","","ANBIMA Data API (web-bff)"
