"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AEGPA4","2,9283","DI_SPREAD","CDI + 2,93%","DI + 3.4700%","2026-07-10","2028-10-25","290,00","1,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA8","17,2287","PREFIXADO","17,23%","Pré-Fixado 16.3433%","2026-07-10","2031-01-15","786,00","3,12","","2,5100","spread = (1 + Y)/(1 + L) - 1; Y = pre 17,23%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,36%","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA9","3,5351","DI_SPREAD","CDI + 3,54%","DI + 2.7500%","2026-07-10","2029-06-25","522,00","2,07","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB3","3,3140","DI_SPREAD","CDI + 3,31%","DI + 1.8000%","2026-07-10","2032-08-22","860,00","3,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB5","3,3320","DI_SPREAD","CDI + 3,33%","DI + 1.8000%","2026-07-10","2030-12-15","827,00","3,28","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB7","2,5807","DI_SPREAD","CDI + 2,58%","DI + 2.9500%","2026-07-10","2028-09-15","363,00","1,44","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AERI12","","DI_SPREAD","—","DI + 3.0000%","2026-07-10","2030-03-30","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AESLA5","7,7137","IPCA_SPREAD","B32 - 39 bps","IPCA + 6.1774%","2026-07-10","2033-10-15","1294,00","5,13","","","","2032-08-15","B32","8,1400","-39","ok","","ANBIMA Data API (web-bff)"
"AESLA7","7,6970","IPCA_SPREAD","B33 - 36 bps","IPCA + 6.1409%","2026-07-10","2034-04-15","1378,00","5,47","","","","2033-05-15","B33","8,0900","-36","ok","","ANBIMA Data API (web-bff)"
"AESLA8","0,4770","DI_SPREAD","CDI + 0,48%","DI + 0.4900%","2026-07-10","2029-09-10","562,00","2,23","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AESLA9","7,7482","IPCA_SPREAD","B33 - 32 bps","IPCA + 6.9249%","2026-07-10","2035-05-15","1526,00","6,06","","","","2033-05-15","B33","8,0900","-32","ok","","ANBIMA Data API (web-bff)"
"AESLB0","7,6715","IPCA_SPREAD","B35 - 32 bps","IPCA + 6.8967%","2026-07-10","2035-09-15","1559,00","6,19","","","","2035-05-15","B35","8,0127","-32","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,6135","IPCA_SPREAD","B37 - 25 bps","IPCA + 6.2031%","2026-07-10","2039-04-15","2059,00","8,17","","","","2037-05-15","B37","7,8853","-25","ok","","ANBIMA Data API (web-bff)"
"AESLC2","7,6998","IPCA_SPREAD","B33 - 36 bps","IPCA + 6.5243%","2026-07-10","2033-03-15","1348,00","5,35","","","","2033-05-15","B33","8,0900","-36","ok","","ANBIMA Data API (web-bff)"
"AESLD2","7,7051","IPCA_SPREAD","B35 - 28 bps","IPCA + 6.4580%","2026-07-10","2036-03-15","1645,00","6,53","","","","2035-05-15","B35","8,0127","-28","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,0028","IPCA_SPREAD","B33 - 8 bps","IPCA + 6.4966%","2026-07-10","2038-03-15","1354,00","5,37","","","","2033-05-15","B33","8,0900","-8","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,4190","DI_SPREAD","CDI + 4,42%","DI + 4.5000%","2026-07-10","2027-03-15","157,00","0,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","7,7112","IPCA_SPREAD","B35 - 28 bps","IPCA + 7.6056%","2026-07-10","2037-06-15","1786,00","7,09","","","","2035-05-15","B35","8,0127","-28","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,3903","IPCA_SPREAD","B37 + 47 bps","IPCA + 7.7322%","2026-07-10","2047-03-15","2030,00","8,06","","","","2037-05-15","B37","7,8853","47","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-10","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AGVF12","","IPCA_SPREAD","—","IPCA + 6.7686%","2026-07-10","2027-08-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","8,7478","IPCA_SPREAD","B33 + 61 bps","IPCA + 7.3293%","2026-07-10","2041-09-15","1407,00","5,58","","","","2033-05-15","B33","8,0900","61","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0461","DI_SPREAD","CDI + 1,05%","DI + 1.5500%","2026-07-10","2029-01-15","419,00","1,66","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,0523","IPCA_SPREAD","B30 + 69 bps","IPCA + 4.9999%","2026-07-10","2031-07-15","882,00","3,50","","","","2030-08-15","B30","8,3000","69","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,1562","IPCA_SPREAD","B30 + 79 bps","IPCA + 5.8806%","2026-07-10","2032-01-15","963,00","3,82","","","","2030-08-15","B30","8,3000","79","ok","","ANBIMA Data API (web-bff)"
"ALGE16","7,7814","IPCA_SPREAD","B33 - 29 bps","IPCA + 6.1451%","2026-07-10","2037-11-15","1358,00","5,39","","","","2033-05-15","B33","8,0900","-29","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","8,9113","IPCA_SPREAD","B32 + 71 bps","IPCA + 6.3243%","2026-07-10","2033-11-15","1211,00","4,81","","","","2032-08-15","B32","8,1400","71","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0490","DI_SPREAD","CDI + 1,05%","DI + 1.3000%","2026-07-10","2032-01-28","872,00","3,46","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1103","DI_SPREAD","CDI + 1,11%","DI + 1.2500%","2026-07-10","2033-02-22","1000,00","3,97","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","7,9980","IPCA_SPREAD","B28 - 51 bps","IPCA + 3.6500%","2026-07-10","2029-12-15","421,00","1,67","","","","2028-08-15","B28","8,5556","-51","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,8139","IPCA_SPREAD","B30 - 45 bps","IPCA + 4.0000%","2026-07-10","2035-02-15","967,00","3,84","","","","2030-08-15","B30","8,3000","-45","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,7244","IPCA_SPREAD","B32 - 38 bps","IPCA + 6.1305%","2026-07-10","2036-04-15","1182,00","4,69","","","","2032-08-15","B32","8,1400","-38","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,8105","DI_SPREAD","CDI + 0,81%","DI + 1.5000%","2026-07-10","2029-12-12","609,00","2,42","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALTF11","0,4448","DI_SPREAD","CDI + 0,44%","DI + 2.3000%","2026-07-10","2027-01-15","122,00","0,48","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,4523","IPCA_SPREAD","B33 - 59 bps","IPCA + 6.4986%","2026-07-10","2034-10-15","1449,00","5,75","","","","2033-05-15","B33","8,0900","-59","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-10","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-10","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-10","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5566","DI_SPREAD","CDI + 0,56%","DI + 0.4400%","2026-07-10","2030-11-05","751,00","2,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5914","DI_SPREAD","CDI + 0,59%","DI + 0.5000%","2026-07-10","2032-07-15","935,00","3,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,7614","IPCA_SPREAD","B35 - 23 bps","IPCA + 7.0457%","2026-07-10","2037-07-15","1637,00","6,50","","","","2035-05-15","B35","8,0127","-23","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,3789","DI_SPREAD","CDI + 1,38%","DI + 1.9200%","2026-07-10","2029-05-15","400,00","1,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","1,3864","DI_SPREAD","CDI + 1,39%","DI + 1.6000%","2026-07-10","2029-05-15","500,00","1,98","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","1,4546","DI_SPREAD","CDI + 1,45%","DI + 1.5000%","2026-07-10","2029-10-15","597,00","2,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,1514","IPCA_SPREAD","B29 - 15 bps","IPCA + 6.3854%","2026-07-10","2031-09-15","672,00","2,67","","","","2029-05-15","B29","8,3101","-15","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4000","DI_SPREAD","CDI + 1,40%","DI + 1.3800%","2026-07-10","2029-01-15","512,00","2,03","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,0484","IPCA_SPREAD","B30 + 69 bps","IPCA + 6.7800%","2026-07-10","2031-09-15","809,00","3,21","","","","2030-08-15","B30","8,3000","69","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3916","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-10","2028-09-15","261,00","1,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPT11","","IPCA_SPREAD","—","IPCA + 8.8958%","2026-07-10","2043-12-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"APRB18","9,2588","IPCA_SPREAD","B30 + 89 bps","IPCA + 4.5000%","2026-07-10","2031-06-15","778,00","3,09","","","","2030-08-15","B30","8,3000","89","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6243","DI_SPREAD","CDI + 0,62%","DI + 0.8600%","2026-07-10","2027-06-15","184,00","0,73","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1442","DI_SPREAD","CDI + 2,14%","DI + 2.2500%","2026-07-10","2029-11-04","577,00","2,29","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,5763","DI_SPREAD","CDI + 2,58%","DI + 1.9000%","2026-07-10","2032-03-15","822,00","3,26","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,6945","DI_SPREAD","CDI + 2,69%","DI + 1.3500%","2026-07-10","2032-09-25","894,00","3,55","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","2,9825","DI_SPREAD","CDI + 2,98%","DI + 1.6000%","2026-07-10","2034-09-25","1079,00","4,28","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,2327","DI_SPREAD","CDI + 3,23%","DI + 1.5500%","2026-07-10","2030-11-05","802,00","3,18","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,9741","IPCA_SPREAD","B27 + 236 bps","IPCA + 4.8392%","2026-07-10","2027-09-15","163,00","0,65","","","","2027-05-15","B27","8,4200","236","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,5798","DI_SPREAD","CDI + 1,58%","DI + 1.6500%","2026-07-10","2027-03-11","157,00","0,62","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1000","DI_SPREAD","CDI + 2,10%","DI + 2.7000%","2026-07-10","2028-08-24","243,00","0,96","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2324","DI_SPREAD","CDI + 2,23%","DI + 2.4000%","2026-07-10","2029-04-12","376,00","1,49","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,0690","IPCA_SPREAD","B33 + 183 bps","IPCA + 7.7000%","2026-07-10","2035-05-15","1461,00","5,80","","","","2033-05-15","B33","8,0900","183","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","9,9643","IPCA_SPREAD","B31 + 163 bps","IPCA + 8.2857%","2026-07-10","2032-10-15","1146,00","4,55","","","","2031-05-15","B31","8,1976","163","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,7903","IPCA_SPREAD","B30 + 322 bps","IPCA + 6.2500%","2026-07-10","2033-06-15","828,00","3,29","","","","2030-08-15","B30","8,3000","322","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,4090","DI_SPREAD","CDI + 1,41%","DI + 1.8500%","2026-07-10","2027-12-22","336,00","1,33","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7317","DI_SPREAD","CDI + 1,73%","DI + 1.2500%","2026-07-10","2029-03-25","468,00","1,86","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6284","DI_SPREAD","CDI + 1,63%","DI + 1.9500%","2026-07-10","2028-05-20","309,00","1,23","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,8183","DI_SPREAD","CDI + 1,82%","DI + 1.9500%","2026-07-10","2028-12-22","530,00","2,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8385","DI_SPREAD","CDI + 1,84%","DI + 1.2500%","2026-07-10","2029-06-20","526,00","2,09","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8957","DI_SPREAD","CDI + 1,90%","DI + 1.2500%","2026-07-10","2029-09-25","556,00","2,21","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8924","DI_SPREAD","CDI + 1,89%","DI + 1.2500%","2026-07-10","2029-12-09","690,00","2,74","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8907","DI_SPREAD","CDI + 1,89%","DI + 1.2000%","2026-07-10","2029-06-05","606,00","2,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,5592","IPCA_SPREAD","B28 + 0 bps","IPCA + 7.5500%","2026-07-10","2030-03-15","514,00","2,04","","","","2028-08-15","B28","8,5556","0","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,3172","IPCA_SPREAD","B32 + 16 bps","IPCA + 8.1500%","2026-07-10","2035-03-15","1317,00","5,23","","","","2032-08-15","B32","8,1400","16","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,6235","IPCA_SPREAD","B35 + 334 bps","IPCA + 8.4051%","2026-07-10","2043-12-15","1794,00","7,12","","","","2035-05-15","B35","8,0127","334","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,1074","IPCA_SPREAD","B35 + 101 bps","IPCA + 7.1071%","2026-07-10","2041-06-15","1628,00","6,46","","","","2035-05-15","B35","8,0127","101","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,7488","IPCA_SPREAD","B33 + 61 bps","IPCA + 7.3293%","2026-07-10","2041-09-15","1407,00","5,58","","","","2033-05-15","B33","8,0900","61","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,7546","IPCA_SPREAD","B33 + 61 bps","IPCA + 7.3293%","2026-07-10","2041-09-15","1407,00","5,58","","","","2033-05-15","B33","8,0900","61","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,0568","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.2980%","2026-07-10","2034-04-15","1369,00","5,43","","","","2033-05-15","B33","8,0900","-3","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,8042","DI_SPREAD","CDI + 0,80%","DI + 0.5500%","2026-07-10","2031-10-10","801,00","3,18","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,0484","IPCA_SPREAD","B33 - 4 bps","IPCA + 7.4515%","2026-07-10","2035-04-15","1482,00","5,88","","","","2033-05-15","B33","8,0900","-4","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,0604","IPCA_SPREAD","B35 + 4 bps","IPCA + 6.9164%","2026-07-10","2037-07-15","1766,00","7,01","","","","2035-05-15","B35","8,0127","4","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,7563","IPCA_SPREAD","B32 - 35 bps","IPCA + 6.8000%","2026-07-10","2033-02-15","1323,00","5,25","","","","2032-08-15","B32","8,1400","-35","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,6852","IPCA_SPREAD","B35 - 30 bps","IPCA + 6.7116%","2026-07-10","2036-02-15","1753,00","6,96","","","","2035-05-15","B35","8,0127","-30","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,5130","IPCA_SPREAD","B40 - 18 bps","IPCA + 6.6752%","2026-07-10","2041-02-15","2204,00","8,75","","","","2040-08-15","B40","7,7061","-18","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,3801","DI_SPREAD","CDI + 1,38%","DI + 1.2500%","2026-07-10","2030-03-28","638,00","2,53","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","2,0500","DI_SPREAD","CDI + 2,05%","DI + 1.2500%","2026-07-10","2030-08-15","683,00","2,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0422","DI_SPREAD","CDI + 2,04%","DI + 1.0000%","2026-07-10","2028-01-28","340,00","1,35","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,1882","IPCA_SPREAD","B37 + 28 bps","IPCA + 7.7959%","2026-07-10","2043-03-15","1885,00","7,48","","","","2037-05-15","B37","7,8853","28","ok","","ANBIMA Data API (web-bff)"
"BCBF16","4,9822","DI_SPREAD","CDI + 4,98%","DI + 1.4500%","2026-07-10","2027-10-07","172,00","0,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,2951","DI_SPREAD","CDI + 0,30%","DI + 1.2000%","2026-07-10","2027-02-20","144,00","0,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,6928","IPCA_SPREAD","B29 - 57 bps","IPCA + 5.7687%","2026-07-10","2029-03-15","618,00","2,45","","","","2029-05-15","B29","8,3101","-57","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3744","DI_SPREAD","CDI + 0,37%","DI + 0.5500%","2026-07-10","2028-10-10","488,00","1,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,5969","IPCA_SPREAD","B35 - 38 bps","IPCA + 7.0225%","2026-07-10","2036-01-15","1585,00","6,29","","","","2035-05-15","B35","8,0127","-38","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-10","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-10","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,1664","IPCA_SPREAD","B35 + 14 bps","IPCA + 6.8413%","2026-07-10","2044-03-15","1830,00","7,26","","","","2035-05-15","B35","8,0127","14","ok","","ANBIMA Data API (web-bff)"
"BION17","10,5607","IPCA_SPREAD","B30 + 209 bps","IPCA + 10.1044%","2026-07-10","2032-10-15","905,00","3,59","","","","2030-08-15","B30","8,3000","209","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4852","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-10","2027-04-24","187,00","0,74","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,7149","IPCA_SPREAD","B29 - 55 bps","IPCA + 7.1358%","2026-07-10","2031-12-15","595,00","2,36","","","","2029-05-15","B29","8,3101","-55","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9573","DI_SPREAD","CDI + 0,96%","DI + 2.0000%","2026-07-10","2027-08-25","144,00","0,57","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2866","DI_SPREAD","CDI + 1,29%","DI + 1.6000%","2026-07-10","2030-07-10","622,00","2,47","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-10","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-10","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-10","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-10","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,6454","IPCA_SPREAD","B32 + 139 bps","IPCA + 5.5365%","2026-07-10","2034-09-15","1309,00","5,19","","","","2032-08-15","B32","8,1400","139","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,3854","DI_SPREAD","CDI + 2,39%","DI + 2.4000%","2026-07-10","2027-04-15","180,00","0,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,5783","DI_SPREAD","CDI + 2,58%","DI + 3.2500%","2026-07-10","2029-02-21","522,00","2,07","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5791","DI_SPREAD","CDI + 2,58%","DI + 2.9300%","2026-07-10","2029-08-23","604,00","2,40","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7540","DI_SPREAD","CDI + 2,75%","DI + 1.9000%","2026-07-10","2030-10-15","787,00","3,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4453","DI_SPREAD","CDI + 0,45%","DI + 0.6300%","2026-07-10","2031-08-20","837,00","3,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5444","DI_SPREAD","CDI + 0,54%","DI + 0.9500%","2026-07-10","2034-08-20","1106,00","4,39","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,6904","IPCA_SPREAD","B27 + 25 bps","IPCA + 5.7694%","2026-07-10","2028-03-15","222,00","0,88","","","","2027-05-15","B27","8,4200","25","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5507","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-10","2031-05-15","740,00","2,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,5874","IPCA_SPREAD","B31 + 36 bps","IPCA + 8.0355%","2026-07-10","2032-12-15","1119,00","4,44","","","","2031-05-15","B31","8,1976","36","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4202","DI_SPREAD","CDI + 0,42%","DI + 0.5800%","2026-07-10","2049-05-03","674,00","2,67","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3588","DI_SPREAD","CDI + 0,36%","DI + 0.6200%","2026-07-10","2029-05-28","414,00","1,64","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,5426","DI_SPREAD","CDI + 0,54%","DI + 0.5900%","2026-07-10","2031-01-08","793,00","3,15","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3613","DI_SPREAD","CDI + 0,36%","DI + 0.4500%","2026-07-10","2030-09-18","719,00","2,85","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,5590","IPCA_SPREAD","B33 + 228 bps","IPCA + 10.7609%","2026-07-10","2039-02-15","1352,00","5,37","","","","2033-05-15","B33","8,0900","228","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,5629","PREFIXADO","15,56%","Pré-Fixado 15.0500%","2026-07-10","2032-04-15","930,00","3,69","","1,0534","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,56%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,36%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","9,6988","IPCA_SPREAD","B31 + 139 bps","IPCA + 8.2700%","2026-07-10","2032-04-15","1068,00","4,24","","","","2031-05-15","B31","8,1976","139","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,4593","IPCA_SPREAD","B33 + 219 bps","IPCA + 8.4500%","2026-07-10","2035-04-15","1411,00","5,60","","","","2033-05-15","B33","8,0900","219","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,1293","DI_SPREAD","CDI + 1,13%","DI + 1.5000%","2026-07-10","2029-12-10","514,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,0739","IPCA_SPREAD","B35 + 6 bps","IPCA + 8.1891%","2026-07-10","2036-06-15","1631,00","6,47","","","","2035-05-15","B35","8,0127","6","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,4264","DI_SPREAD","CDI + 1,43%","DI + 1.3700%","2026-07-10","2032-08-07","904,00","3,59","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,1954","DI_SPREAD","CDI + 1,20%","DI + 2.2000%","2026-07-10","2029-06-15","474,00","1,88","","","","","","","","ok","","ANBIMA Data API (web-bff)"
