"ticker","taxaAnbimaOriginal","tipoTaxaAnbima","txAnbimaFormatada","indexadorAnbima","dataReferenciaAnbima","dataVencimento","durationAnbimaDiasUteis","durationAnbimaAnos","percentualCdiOriginal","spreadCdiEquivalente","metodologiaConversaoCdi","ntnbReferencia","codigoNtnbExibicao","taxaNtnbReferencia","spreadNtnbBps","statusCalculoAnbima","motivoAusenciaAnbima","fonteAnbima"
"AEGPA4","2,8243","DI_SPREAD","CDI + 2,82%","DI + 3.4700%","2026-07-21","2028-10-25","282,00","1,12","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA8","17,1750","PREFIXADO","17,18%","Pré-Fixado 16.3433%","2026-07-21","2031-01-15","841,00","3,34","","2,1157","spread = (1 + Y)/(1 + L) - 1; Y = pre 17,18%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,75%","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPA9","2,9246","DI_SPREAD","CDI + 2,92%","DI + 2.7500%","2026-07-21","2029-06-25","515,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB3","3,2715","DI_SPREAD","CDI + 3,27%","DI + 1.8000%","2026-07-21","2032-08-22","848,00","3,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB5","3,2331","DI_SPREAD","CDI + 3,23%","DI + 1.8000%","2026-07-21","2030-12-15","816,00","3,24","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AEGPB7","2,3125","DI_SPREAD","CDI + 2,31%","DI + 2.9500%","2026-07-21","2028-09-15","356,00","1,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AERI12","","DI_SPREAD","—","DI + 3.0000%","2026-07-21","2030-03-30","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AESLA5","7,9600","IPCA_SPREAD","B32 - 33 bps","IPCA + 6.1774%","2026-07-21","2033-10-15","1285,00","5,10","","","","2032-08-15","B32","8,3136","-33","ok","","ANBIMA Data API (web-bff)"
"AESLA7","7,8943","IPCA_SPREAD","B33 - 33 bps","IPCA + 6.1409%","2026-07-21","2034-04-15","1369,00","5,43","","","","2033-05-15","B33","8,2569","-33","ok","","ANBIMA Data API (web-bff)"
"AESLA8","0,4701","DI_SPREAD","CDI + 0,47%","DI + 0.4900%","2026-07-21","2029-09-10","553,00","2,19","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AESLA9","7,8995","IPCA_SPREAD","B33 - 33 bps","IPCA + 6.9249%","2026-07-21","2035-05-15","1516,00","6,02","","","","2033-05-15","B33","8,2569","-33","ok","","ANBIMA Data API (web-bff)"
"AESLB0","7,8618","IPCA_SPREAD","B35 - 27 bps","IPCA + 6.8967%","2026-07-21","2035-09-15","1549,00","6,15","","","","2035-05-15","B35","8,1502","-27","ok","","ANBIMA Data API (web-bff)"
"AESLB7","7,7157","IPCA_SPREAD","B37 - 26 bps","IPCA + 6.2031%","2026-07-21","2039-04-15","2047,00","8,12","","","","2037-05-15","B37","8,0000","-26","ok","","ANBIMA Data API (web-bff)"
"AESLC2","7,9341","IPCA_SPREAD","B33 - 30 bps","IPCA + 6.5243%","2026-07-21","2033-03-15","1338,00","5,31","","","","2033-05-15","B33","8,2569","-30","ok","","ANBIMA Data API (web-bff)"
"AESLD2","7,8459","IPCA_SPREAD","B35 - 28 bps","IPCA + 6.4580%","2026-07-21","2036-03-15","1635,00","6,49","","","","2035-05-15","B35","8,1502","-28","ok","","ANBIMA Data API (web-bff)"
"AESOA1","8,2281","IPCA_SPREAD","B33 - 3 bps","IPCA + 6.4966%","2026-07-21","2038-03-15","1342,00","5,33","","","","2033-05-15","B33","8,2569","-3","ok","","ANBIMA Data API (web-bff)"
"AGAU13","4,6646","DI_SPREAD","CDI + 4,66%","DI + 4.5000%","2026-07-21","2027-03-15","150,00","0,60","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AGEO15","8,0022","IPCA_SPREAD","B35 - 14 bps","IPCA + 7.6056%","2026-07-21","2037-06-15","1771,00","7,03","","","","2035-05-15","B35","8,1502","-14","ok","","ANBIMA Data API (web-bff)"
"AGIZ11","8,5256","IPCA_SPREAD","B37 + 49 bps","IPCA + 7.7322%","2026-07-21","2047-03-15","2014,00","7,99","","","","2037-05-15","B37","8,0000","49","ok","","ANBIMA Data API (web-bff)"
"AGPI11","","DI_SPREAD","—","DI + 1.9000%","2026-07-21","2027-06-27","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AGVF12","","IPCA_SPREAD","—","IPCA + 6.7686%","2026-07-21","2027-08-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"AHGD13","8,9181","IPCA_SPREAD","B33 + 61 bps","IPCA + 7.3293%","2026-07-21","2041-09-15","1393,00","5,53","","","","2033-05-15","B33","8,2569","61","ok","","ANBIMA Data API (web-bff)"
"ALGAA2","1,0843","DI_SPREAD","CDI + 1,08%","DI + 1.5500%","2026-07-21","2029-01-15","443,00","1,76","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGAB1","9,1513","IPCA_SPREAD","B30 + 70 bps","IPCA + 4.9999%","2026-07-21","2031-07-15","899,00","3,57","","","","2030-08-15","B30","8,3879","70","ok","","ANBIMA Data API (web-bff)"
"ALGAC2","9,0941","IPCA_SPREAD","B31 + 72 bps","IPCA + 5.8806%","2026-07-21","2032-01-15","987,00","3,92","","","","2031-05-15","B31","8,3099","72","ok","","ANBIMA Data API (web-bff)"
"ALGE16","7,9472","IPCA_SPREAD","B33 - 29 bps","IPCA + 6.1451%","2026-07-21","2037-11-15","1347,00","5,35","","","","2033-05-15","B33","8,2569","-29","ok","","ANBIMA Data API (web-bff)"
"ALGTA4","9,1135","IPCA_SPREAD","B32 + 74 bps","IPCA + 6.3243%","2026-07-21","2033-11-15","1203,00","4,77","","","","2032-08-15","B32","8,3136","74","ok","","ANBIMA Data API (web-bff)"
"ALGTA5","1,0372","DI_SPREAD","CDI + 1,04%","DI + 1.3000%","2026-07-21","2032-01-28","860,00","3,41","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALGTA6","1,1070","DI_SPREAD","CDI + 1,11%","DI + 1.2500%","2026-07-21","2033-02-22","985,00","3,91","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALIG12","8,0225","IPCA_SPREAD","B28 - 52 bps","IPCA + 3.6500%","2026-07-21","2029-12-15","414,00","1,64","","","","2028-08-15","B28","8,5896","-52","ok","","ANBIMA Data API (web-bff)"
"ALIG13","7,9058","IPCA_SPREAD","B30 - 44 bps","IPCA + 4.0000%","2026-07-21","2035-02-15","959,00","3,81","","","","2030-08-15","B30","8,3879","-44","ok","","ANBIMA Data API (web-bff)"
"ALIG15","7,9019","IPCA_SPREAD","B32 - 38 bps","IPCA + 6.1305%","2026-07-21","2036-04-15","1172,00","4,65","","","","2032-08-15","B32","8,3136","-38","ok","","ANBIMA Data API (web-bff)"
"ALPA22","0,7958","DI_SPREAD","CDI + 0,80%","DI + 1.5000%","2026-07-21","2029-12-12","600,00","2,38","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ALUP18","7,5986","IPCA_SPREAD","B33 - 61 bps","IPCA + 6.4986%","2026-07-21","2034-10-15","1440,00","5,71","","","","2033-05-15","B33","8,2569","-61","ok","","ANBIMA Data API (web-bff)"
"AMBP16","","DI_SPREAD","—","DI + 2.7500%","2026-07-21","2029-04-25","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET11","","IPCA_SPREAD","—","IPCA + 5.6006%","2026-07-21","2029-03-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANET12","","IPCA_SPREAD","—","IPCA + 8.9619%","2026-07-21","2030-11-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"ANHBA5","0,5168","DI_SPREAD","CDI + 0,52%","DI + 0.4400%","2026-07-21","2030-11-05","741,00","2,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBA6","0,5707","DI_SPREAD","CDI + 0,57%","DI + 0.5000%","2026-07-21","2032-07-15","988,00","3,92","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANHBB6","7,8660","IPCA_SPREAD","B35 - 26 bps","IPCA + 7.0457%","2026-07-21","2037-07-15","1685,00","6,69","","","","2035-05-15","B35","8,1502","-26","ok","","ANBIMA Data API (web-bff)"
"ANIM15","1,7996","DI_SPREAD","CDI + 1,80%","DI + 1.9200%","2026-07-21","2029-05-15","392,00","1,56","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM17","1,8207","DI_SPREAD","CDI + 1,82%","DI + 1.6000%","2026-07-21","2029-05-15","492,00","1,95","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ANIM18","1,9774","DI_SPREAD","CDI + 1,98%","DI + 1.5000%","2026-07-21","2029-10-15","587,00","2,33","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APFD19","8,1941","IPCA_SPREAD","B29 - 17 bps","IPCA + 6.3854%","2026-07-21","2031-09-15","665,00","2,64","","","","2029-05-15","B29","8,3799","-17","ok","","ANBIMA Data API (web-bff)"
"APFL18","1,4006","DI_SPREAD","CDI + 1,40%","DI + 1.3800%","2026-07-21","2029-01-15","539,00","2,14","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPSA2","9,1478","IPCA_SPREAD","B30 + 70 bps","IPCA + 6.7800%","2026-07-21","2031-09-15","801,00","3,18","","","","2030-08-15","B30","8,3879","70","ok","","ANBIMA Data API (web-bff)"
"APPSB2","1,3896","DI_SPREAD","CDI + 1,39%","DI + 2.1500%","2026-07-21","2028-09-15","254,00","1,01","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"APPT11","","IPCA_SPREAD","—","IPCA + 8.8958%","2026-07-21","2043-12-15","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"APRB18","9,1487","IPCA_SPREAD","B30 + 70 bps","IPCA + 4.5000%","2026-07-21","2031-06-15","772,00","3,06","","","","2030-08-15","B30","8,3879","70","ok","","ANBIMA Data API (web-bff)"
"APRB28","0,6237","DI_SPREAD","CDI + 0,62%","DI + 0.8600%","2026-07-21","2027-06-15","177,00","0,70","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML13","2,1572","DI_SPREAD","CDI + 2,16%","DI + 2.2500%","2026-07-21","2029-11-04","568,00","2,25","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML14","2,7212","DI_SPREAD","CDI + 2,72%","DI + 1.9000%","2026-07-21","2032-03-15","809,00","3,21","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML15","2,6891","DI_SPREAD","CDI + 2,69%","DI + 1.3500%","2026-07-21","2032-09-25","881,00","3,50","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML25","2,9603","DI_SPREAD","CDI + 2,96%","DI + 1.6000%","2026-07-21","2034-09-25","1062,00","4,21","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARML26","3,1725","DI_SPREAD","CDI + 3,17%","DI + 1.5500%","2026-07-21","2030-11-05","791,00","3,14","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTR19","10,8633","IPCA_SPREAD","B27 + 252 bps","IPCA + 4.8392%","2026-07-21","2027-09-15","156,00","0,62","","","","2027-05-15","B27","8,1434","252","ok","","ANBIMA Data API (web-bff)"
"ARTRA1","1,5833","DI_SPREAD","CDI + 1,58%","DI + 1.6500%","2026-07-21","2027-03-11","150,00","0,60","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA4","2,1000","DI_SPREAD","CDI + 2,10%","DI + 2.7000%","2026-07-21","2028-08-24","236,00","0,94","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA5","2,2359","DI_SPREAD","CDI + 2,24%","DI + 2.4000%","2026-07-21","2029-04-12","368,00","1,46","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ARTRA7","10,2446","IPCA_SPREAD","B33 + 184 bps","IPCA + 7.7000%","2026-07-21","2035-05-15","1451,00","5,76","","","","2033-05-15","B33","8,2569","184","ok","","ANBIMA Data API (web-bff)"
"ARTRA8","10,1116","IPCA_SPREAD","B31 + 166 bps","IPCA + 8.2857%","2026-07-21","2032-10-15","1138,00","4,52","","","","2031-05-15","B31","8,3099","166","ok","","ANBIMA Data API (web-bff)"
"ASAB11","11,9153","IPCA_SPREAD","B30 + 325 bps","IPCA + 6.2500%","2026-07-21","2033-06-15","819,00","3,25","","","","2030-08-15","B30","8,3879","325","ok","","ANBIMA Data API (web-bff)"
"ASAI18","1,3457","DI_SPREAD","CDI + 1,35%","DI + 1.8500%","2026-07-21","2027-12-22","329,00","1,31","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI19","1,7345","DI_SPREAD","CDI + 1,73%","DI + 1.2500%","2026-07-21","2029-03-25","460,00","1,83","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI22","1,6173","DI_SPREAD","CDI + 1,62%","DI + 1.9500%","2026-07-21","2028-05-20","302,00","1,20","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAI28","1,7665","DI_SPREAD","CDI + 1,77%","DI + 1.9500%","2026-07-21","2028-12-22","522,00","2,07","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA0","1,8166","DI_SPREAD","CDI + 1,82%","DI + 1.2500%","2026-07-21","2029-06-20","518,00","2,06","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA1","1,8597","DI_SPREAD","CDI + 1,86%","DI + 1.2500%","2026-07-21","2029-09-25","547,00","2,17","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA2","1,8772","DI_SPREAD","CDI + 1,88%","DI + 1.2500%","2026-07-21","2029-12-09","680,00","2,70","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASAIA3","1,8588","DI_SPREAD","CDI + 1,86%","DI + 1.2000%","2026-07-21","2029-06-05","597,00","2,37","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"ASCP13","8,5770","IPCA_SPREAD","B28 - 1 bps","IPCA + 7.5500%","2026-07-21","2030-03-15","507,00","2,01","","","","2028-08-15","B28","8,5896","-1","ok","","ANBIMA Data API (web-bff)"
"ASCP23","8,7653","IPCA_SPREAD","B32 + 42 bps","IPCA + 8.1500%","2026-07-21","2035-03-15","1303,00","5,17","","","","2032-08-15","B32","8,3136","42","ok","","ANBIMA Data API (web-bff)"
"ASER12","11,7894","IPCA_SPREAD","B35 + 336 bps","IPCA + 8.4051%","2026-07-21","2043-12-15","1779,00","7,06","","","","2035-05-15","B35","8,1502","336","ok","","ANBIMA Data API (web-bff)"
"ASSR21","9,2656","IPCA_SPREAD","B35 + 103 bps","IPCA + 7.1071%","2026-07-21","2041-06-15","1613,00","6,40","","","","2035-05-15","B35","8,1502","103","ok","","ANBIMA Data API (web-bff)"
"ATHT11","8,9069","IPCA_SPREAD","B33 + 60 bps","IPCA + 7.3293%","2026-07-21","2041-09-15","1394,00","5,53","","","","2033-05-15","B33","8,2569","60","ok","","ANBIMA Data API (web-bff)"
"ATII12","8,9138","IPCA_SPREAD","B33 + 61 bps","IPCA + 7.3293%","2026-07-21","2041-09-15","1394,00","5,53","","","","2033-05-15","B33","8,2569","61","ok","","ANBIMA Data API (web-bff)"
"AURE12","8,2139","IPCA_SPREAD","B33 - 4 bps","IPCA + 6.2980%","2026-07-21","2034-04-15","1360,00","5,40","","","","2033-05-15","B33","8,2569","-4","ok","","ANBIMA Data API (web-bff)"
"AURE13","0,7871","DI_SPREAD","CDI + 0,79%","DI + 0.5500%","2026-07-21","2031-10-10","790,00","3,13","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AURP12","8,2126","IPCA_SPREAD","B33 - 4 bps","IPCA + 7.4515%","2026-07-21","2035-04-15","1472,00","5,84","","","","2033-05-15","B33","8,2569","-4","ok","","ANBIMA Data API (web-bff)"
"AURP13","8,2039","IPCA_SPREAD","B35 + 5 bps","IPCA + 6.9164%","2026-07-21","2037-07-15","1818,00","7,21","","","","2035-05-15","B35","8,1502","5","ok","","ANBIMA Data API (web-bff)"
"AXIA18","7,9093","IPCA_SPREAD","B32 - 37 bps","IPCA + 6.8000%","2026-07-21","2033-02-15","1315,00","5,22","","","","2032-08-15","B32","8,3136","-37","ok","","ANBIMA Data API (web-bff)"
"AXIA28","7,8404","IPCA_SPREAD","B35 - 29 bps","IPCA + 6.7116%","2026-07-21","2036-02-15","1742,00","6,91","","","","2035-05-15","B35","8,1502","-29","ok","","ANBIMA Data API (web-bff)"
"AXIA38","7,6687","IPCA_SPREAD","B40 - 16 bps","IPCA + 6.6752%","2026-07-21","2041-02-15","2189,00","8,69","","","","2040-08-15","B40","7,8363","-16","ok","","ANBIMA Data API (web-bff)"
"AZZA11","1,4174","DI_SPREAD","CDI + 1,42%","DI + 1.2500%","2026-07-21","2030-03-28","629,00","2,50","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA12","1,6937","DI_SPREAD","CDI + 1,69%","DI + 1.2500%","2026-07-21","2030-08-15","675,00","2,68","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"AZZA13","2,0590","DI_SPREAD","CDI + 2,06%","DI + 1.0000%","2026-07-21","2028-01-28","333,00","1,32","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BARU11","8,3041","IPCA_SPREAD","B37 + 28 bps","IPCA + 7.7959%","2026-07-21","2043-03-15","1873,00","7,43","","","","2037-05-15","B37","8,0000","28","ok","","ANBIMA Data API (web-bff)"
"BCBF16","5,2739","DI_SPREAD","CDI + 5,27%","DI + 1.4500%","2026-07-21","2027-10-07","164,00","0,65","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA4","0,2983","DI_SPREAD","CDI + 0,30%","DI + 1.2000%","2026-07-21","2027-02-20","137,00","0,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA5","7,7655","IPCA_SPREAD","B29 - 57 bps","IPCA + 5.7687%","2026-07-21","2029-03-15","610,00","2,42","","","","2029-05-15","B29","8,3799","-57","ok","","ANBIMA Data API (web-bff)"
"BCPSA6","0,3832","DI_SPREAD","CDI + 0,38%","DI + 0.5500%","2026-07-21","2028-10-10","480,00","1,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BCPSA7","7,7833","IPCA_SPREAD","B35 - 34 bps","IPCA + 7.0225%","2026-07-21","2036-01-15","1627,00","6,46","","","","2035-05-15","B35","8,1502","-34","ok","","ANBIMA Data API (web-bff)"
"BHIAA0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-21","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHIAC0","","DI_PERCENTUAL","—","100.0000% DI","2026-07-21","2050-11-28","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BHSA11","8,3516","IPCA_SPREAD","B35 + 19 bps","IPCA + 6.8413%","2026-07-21","2044-03-15","1811,00","7,19","","","","2035-05-15","B35","8,1502","19","ok","","ANBIMA Data API (web-bff)"
"BION17","10,7091","IPCA_SPREAD","B30 + 214 bps","IPCA + 10.1044%","2026-07-21","2032-10-15","898,00","3,56","","","","2030-08-15","B30","8,3879","214","ok","","ANBIMA Data API (web-bff)"
"BKBR19","1,4873","DI_SPREAD","CDI + 1,49%","DI + 1.9000%","2026-07-21","2027-04-24","180,00","0,71","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BLMN12","7,7731","IPCA_SPREAD","B29 - 56 bps","IPCA + 7.1358%","2026-07-21","2031-12-15","588,00","2,33","","","","2029-05-15","B29","8,3799","-56","ok","","ANBIMA Data API (web-bff)"
"BRIT11","0,9403","DI_SPREAD","CDI + 0,94%","DI + 2.0000%","2026-07-21","2027-08-25","137,00","0,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRIT12","1,2966","DI_SPREAD","CDI + 1,30%","DI + 1.6000%","2026-07-21","2030-07-10","613,00","2,43","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKMA6","","DI_SPREAD","—","DI + 1.7500%","2026-07-21","2029-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMA8","","DI_SPREAD","—","DI + 1.7000%","2026-07-21","2029-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB6","","DI_SPREAD","—","DI + 2.0000%","2026-07-21","2032-05-12","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKMB8","","DI_SPREAD","—","DI + 1.9500%","2026-07-21","2032-11-09","","","","","","","","","","sem_taxa","Taxa indicativa vazia","ANBIMA Data API (web-bff)"
"BRKP28","9,8426","IPCA_SPREAD","B32 + 141 bps","IPCA + 5.5365%","2026-07-21","2034-09-15","1300,00","5,16","","","","2032-08-15","B32","8,3136","141","ok","","ANBIMA Data API (web-bff)"
"BRKPA0","2,4024","DI_SPREAD","CDI + 2,40%","DI + 2.4000%","2026-07-21","2027-04-15","173,00","0,69","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA2","2,6077","DI_SPREAD","CDI + 2,61%","DI + 3.2500%","2026-07-21","2029-02-21","514,00","2,04","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA3","2,5871","DI_SPREAD","CDI + 2,59%","DI + 2.9300%","2026-07-21","2029-08-23","595,00","2,36","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRKPA4","2,7574","DI_SPREAD","CDI + 2,76%","DI + 1.9000%","2026-07-21","2030-10-15","776,00","3,08","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLA1","0,4161","DI_SPREAD","CDI + 0,42%","DI + 0.6300%","2026-07-21","2031-08-20","826,00","3,28","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRMLB1","0,5335","DI_SPREAD","CDI + 0,53%","DI + 0.9500%","2026-07-21","2034-08-20","1090,00","4,33","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST11","8,4435","IPCA_SPREAD","B27 + 28 bps","IPCA + 5.7694%","2026-07-21","2028-03-15","215,00","0,85","","","","2027-05-15","B27","8,1434","28","ok","","ANBIMA Data API (web-bff)"
"BRST14","1,5501","DI_SPREAD","CDI + 1,55%","DI + 1.4000%","2026-07-21","2031-05-15","730,00","2,90","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BRST15","8,7155","IPCA_SPREAD","B31 + 37 bps","IPCA + 8.0355%","2026-07-21","2032-12-15","1111,00","4,41","","","","2031-05-15","B31","8,3099","37","ok","","ANBIMA Data API (web-bff)"
"BSA312","0,4304","DI_SPREAD","CDI + 0,43%","DI + 0.5800%","2026-07-21","2049-05-03","665,00","2,64","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA318","0,3382","DI_SPREAD","CDI + 0,34%","DI + 0.6200%","2026-07-21","2029-05-28","406,00","1,61","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA319","0,4723","DI_SPREAD","CDI + 0,47%","DI + 0.5900%","2026-07-21","2031-01-08","783,00","3,11","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BSA3A0","0,3677","DI_SPREAD","CDI + 0,37%","DI + 0.4500%","2026-07-21","2030-09-18","709,00","2,81","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"BTCL12","10,8788","IPCA_SPREAD","B33 + 242 bps","IPCA + 10.7609%","2026-07-21","2039-02-15","1336,00","5,30","","","","2033-05-15","B33","8,2569","242","ok","","ANBIMA Data API (web-bff)"
"BTEL13","15,6768","PREFIXADO","15,68%","Pré-Fixado 15.0500%","2026-07-21","2032-04-15","922,00","3,66","","0,8100","spread = (1 + Y)/(1 + L) - 1; Y = pre 15,68%; L = TaxaLTN_252 venc ref 2032-01-01 = 14,75%","","","","","ok","","ANBIMA Data API (web-bff)"
"BTEL23","10,0404","IPCA_SPREAD","B31 + 160 bps","IPCA + 8.2700%","2026-07-21","2032-04-15","1059,00","4,20","","","","2031-05-15","B31","8,3099","160","ok","","ANBIMA Data API (web-bff)"
"BTEL33","10,6534","IPCA_SPREAD","B33 + 221 bps","IPCA + 8.4500%","2026-07-21","2035-04-15","1401,00","5,56","","","","2033-05-15","B33","8,2569","221","ok","","ANBIMA Data API (web-bff)"
"BTGH18","1,0970","DI_SPREAD","CDI + 1,10%","DI + 1.5000%","2026-07-21","2029-12-10","506,00","2,01","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC12","8,2688","IPCA_SPREAD","B35 + 11 bps","IPCA + 8.1891%","2026-07-21","2036-06-15","1620,00","6,43","","","","2035-05-15","B35","8,1502","11","ok","","ANBIMA Data API (web-bff)"
"CAEC13","1,4275","DI_SPREAD","CDI + 1,43%","DI + 1.3700%","2026-07-21","2032-08-07","891,00","3,54","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC22","1,1989","DI_SPREAD","CDI + 1,20%","DI + 2.2000%","2026-07-21","2029-06-15","467,00","1,85","","","","","","","","ok","","ANBIMA Data API (web-bff)"
"CAEC32","1,4408","DI_SPREAD","CDI + 1,44%","DI + 2.5000%","2026-07-21","2031-06-15","781,00","3,10","","","","","","","","ok","","ANBIMA Data API (web-bff)"
